subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,dam_effect_fish,dam_outlet,URL_front,URL_back,column_name
63265748,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_ROCHDALEDAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_ROCHDALEDAM_SUMM_0001_2.jpeg,Dam in outlet
63265748,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['most', 'most', 'most', 'most'], ['fish.', 'fish.', 'fish.', 'fish.'], ['Occasional', 'Occasional', 'Occasional', 'Occasional'], ['rainbow', 'rainbow', 'rainbow', 'rainbow'], ['trout', 'trout', 'trout', 'trout'], ['can', 'can', 'can', 'can'], ['make', 'make', 'make', 'make'], ['it.', 'it.', 'it.', 'it.']]",4,4,stops most fish. occasional rainbow trout can make it.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_ROCHDALEDAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_ROCHDALEDAM_SUMM_0001_2.jpeg,Dam effect on fish movements
63265751,T25,"[['Yes', 'yes', 'Yes', 'Yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_SILVERCREEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_SILVERCREEK_SUMM_0001_2.jpeg,Dam in outlet
63265751,T27,"[['Stops', 'stops', 'Stops', 'Stops'], ['all', 'all', 'all', 'all'], ['upstream', 'upstream', 'upstream', 'upstream'], ['movement', 'movement', 'movement', 'movement']]",4,3.75,stops all upstream movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_SILVERCREEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_SILVERCREEK_SUMM_0001_2.jpeg,Dam effect on fish movements
63265752,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLVERINE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLVERINE_SUMM_0001_2.jpeg,Dam in outlet
63265752,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['all', 'all', 'all', 'all'], ['upstream', 'upstream', 'upstream', 'upstream'], ['migration', 'migration', 'migration', 'migration']]",4,4,stops all upstream migration,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLVERINE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLVERINE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265757,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BILLS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BILLS_SUMM_0001_2.jpeg,Dam in outlet
63265758,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONDON_SUMM_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONDON_SUMM_0004_2.jpeg,Dam in outlet
63265761,T25,"[['Yes', '', 'Yes', 'Yes'], ['-', '', '-', '-'], ['marked', 'Yes-marked', 'marked', 'marked'], ['""1934""', '""1934""', '""1934""', '""1934""']]",4,3.25,"yes - marked ""1934""",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKS_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKS_SUMM_0002_2.jpeg,Dam in outlet
63265761,T27,"[['Definitely', 'Definitely', 'Definitely', 'Definitely'], ['prevents', 'prevents', 'prevents', 'prevents'], ['migrations', 'migrations', 'migrations', 'migrations'], ['at', 'at', 'at', 'at'], ['present;', 'present;', 'present;', 'present;'], ['probably', 'probably', 'probably', 'probably'], ['upstream', 'upstream', 'upstream', 'upstream'], ['migration,', 'migration,', 'migration,', 'migration,'], ['only', 'only', 'only', 'only'], ['with', 'with', 'with', 'with'], ['', 'difficulty', 'difficulty', 'difficulty'], ['', 'during', 'during', 'during'], ['', 'spring;', 'spring;', 'spring;'], ['(cont.)', 'downstream', 'downstream', 'downstream'], ['', 'possible', 'possible', 'possible'], ['', 'easily', 'easily', 'easily'], ['', 'then.', 'then.', 'then.'], ['', 'Eight', 'Eight', 'Eight'], ['', '24', '24""', '24""'], ['', 'inch', '', ''], ['', 'culverts', 'culverts', 'culverts'], ['', 'carry', 'carry', 'carry'], ['', 'water', 'water', 'water'], ['', 'under', 'under', 'under'], ['', 'road', 'road', 'road'], ['', 'at', 'at', 'at'], ['', 'dam.', 'dam.', 'dam.']]",4,3.259259259,"definitely prevents migrations at present; probably upstream migration, only with difficulty during spring; downstream possible easily then. eight 24"" inch culverts carry water under road at dam.",yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKS_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKS_SUMM_0002_2.jpeg,Dam effect on fish movements
63265762,T25,"[['Few', 'Few', 'Few', 'Few'], ['rocks', 'rocks', 'rocks', 'rocks'], ['and', 'and', 'and', 'and'], ['chunks', 'chunks', 'chunks', 'chunks'], ['of', 'of', 'of', 'of'], ['cement', 'cement', 'cement', 'cement'], ['in', 'at', 'at', 'at'], ['lake', 'lake.', 'lake.', 'lake']]",4,3.625,few rocks and chunks of cement at lake,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_2.jpeg,Dam in outlet
63265762,T27,"[['None', 'None', 'None', 'None']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_2.jpeg,Dam effect on fish movements
63265765,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_2.jpeg,Dam in outlet
63265765,T27,"[['Inhibitory;', 'Inhibitory;', 'Inhibitory;', 'Inhibitory;'], ['can', 'can', 'can', 'can'], ['come', 'come', 'come', 'come'], ['downstream', 'downstream', 'downstream', 'downstream'], ['when', 'when', 'when', 'when'], ['water', 'water', 'water', 'water'], ['is', 'is', 'is', 'is'], ['spilled.', 'spilled.', 'spilled.', 'spilled.'], ['Fish', 'Fish', 'Fish', 'Fish'], ['ladder', 'ladder', 'ladder', 'ladder'], ['present', 'present', 'present', 'present'], ['but', 'but', 'but', 'but'], ['probably', 'probably', 'probably', 'probably'], ['not', 'not', 'not', 'not'], ['used', 'used', 'used', 'used'], ['much', 'much.', 'much.', 'much.']]",4,3.9375,inhibitory; can come downstream when water is spilled. fish ladder present but probably not used much.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_2.jpeg,Dam effect on fish movements
63265767,T25,"[['Yes,', 'Yes,', 'Yes,', 'Yes,'], ['Panoyer', 'Panoyer', 'Panoyer', 'Panoyer'], ['Creek', 'Creek', 'Creek', 'Creek'], ['is', 'is', 'is', 'is'], ['dammed', 'dammed', 'dammed', 'dammed.']]",4,3.8,"yes, panoyer creek is dammed",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_2.jpeg,Dam in outlet
63265767,T27,"[['Practically', 'Practically', 'Practically', 'Practically'], ['none.', 'none.', 'none.', 'none.']]",4,4,practically none.,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_2.jpeg,Dam effect on fish movements
63265768,T25,"[['yes', 'yes', 'yes', 'yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESPERIA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESPERIA_SUMM_0001_2.jpeg,Dam in outlet
63265768,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['fish', 'fish', 'fish', 'fish'], ['from', 'from', 'from', 'from'], ['going', 'going', 'going', 'going'], ['up', 'up', 'up', 'up'], ['White', 'White', 'White', 'White'], ['River', 'River', 'River', 'River']]",4,4,prevents fish from going up white river,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESPERIA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESPERIA_SUMM_0001_2.jpeg,Dam effect on fish movements
63265769,T25,"[['Yes', 'Yes', 'Yes', ''], ['', '-', '-', ''], ['-1930', '1930', '1930', 'Yes-1930']]",4,2.333333333,yes - 1930,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_2.jpeg,Dam in outlet
63265769,T27,"[['Completely', 'Completely', 'Completely', 'Completely'], ['inhibitory,', 'inhibitory', 'inhibitory,', 'inhibitory,'], ['except', 'except', 'except', 'except'], ['on', 'on', 'on', 'on'], ['3', '3', '3', '3'], ['occasions', 'occasions', 'occasions', 'occasions'], ['of', 'of', 'of', 'of'], ['short', 'short', 'short', 'short'], ['duration', 'duration', 'duration', 'duration'], ['since', 'sine', 'since', 'since'], ['1930.', '1930.', '1930', '1930.']]",4,3.727272727,"completely inhibitory, except on 3 occasions of short duration since 1930.",yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_2.jpeg,Dam effect on fish movements
63265771,T25,"[['Yes,', 'yes,', 'yes,', 'Yes,'], ['Penoyer', 'Penoyer', 'Penoyer', 'Penoyer'], ['Creek', 'Creek', 'Creek', 'Creek'], ['is', 'is', 'is', 'is'], ['dammed', 'dammed', 'dammed', 'dammed']]",4,3.6,"yes, penoyer creek is dammed",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0003_2.jpeg,Dam in outlet
63265772,T25,"[['yes', 'yes', 'yes.', 'Yes.'], ['(cont.)', '(cont.)', '', ''], ['Dam', '', 'Dam', 'Dam'], ['held', '', 'held', 'held'], ['water', '', 'water', 'water'], ['2', '', '2½', '2'], ['1/2', '', '', '1/2'], ['feet', '', 'feet', 'feet'], ['high', '', 'high', 'high'], ['at', '', 'at', 'at'], ['time', '', 'time', 'time'], ['of', '', 'of', 'of'], ['survey', '', 'survey', 'survey.']]",4,2.615384615,yes (cont.) dam held water 2 1/2 feet high at time of survey,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_2.jpeg,Dam in outlet
63265772,T27,"[['stops', 'stops', 'stops', 'Stops'], ['upstream', 'upstream', 'upstream', 'upstream'], ['movement', 'movement', 'movement', 'movement']]",4,3.666666667,stops upstream movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_2.jpeg,Dam effect on fish movements
63265773,T25,"[['Yes,', 'yes', 'Yes,', 'Yes,'], ['not', '', 'not', 'not'], ['functional;', '', 'functional,', 'functional;'], ['concrete', '', 'concrete', 'concrete']]",4,2.75,"yes, not functional; concrete",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_2.jpeg,Dam in outlet
63265773,T27,"[['Little,', 'little', 'Little,', 'Little,'], ['if', 'if', 'if', 'if'], ['any', 'any', 'any.', 'any.']]",4,3,"little, if any",no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_2.jpeg,Dam effect on fish movements
63265774,T25,"[['None', 'None', 'none']]",3,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_JOHNFORD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_JOHNFORD_SUMM_0001_2.jpeg,Dam in outlet
63265777,T25,"[['In', 'In', 'In', 'In'], ['Penoyer', 'Penoyer', 'Penoyer', 'Penoyer'], ['Creek', 'Creek', 'Creek', 'Creek']]",4,4,in penoyer creek,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_2.jpeg,Dam in outlet
63265777,T27,"[['Practically', 'Practically', 'Practically', 'Practically'], ['none.', 'none.', 'none.', 'none.'], ['Dam', 'Dam', 'Dam', 'Dam'], ['constructed', 'constructed', 'constructed', 'constructed'], ['with', 'with', 'with', 'with'], ['a', 'a', 'a', 'a'], ['', '', 'sloping', 'sloping'], ['', '', 'apron', 'apron'], ['', '', 'which', 'which'], ['', '', 'should', 'should'], ['', '', 'permit', 'permit'], ['', '', 'fish', 'fish'], ['', '', 'to', 'to'], ['level', 'level', 'travel', 'travel'], ['', '', 'up', 'up'], ['', '', 'or', 'or'], ['(cont.)', '(cont.)', 'downstream', 'downstream.']]",4,2.705882353,practically none. dam constructed with a sloping apron which should permit fish to level up or (cont.),no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_2.jpeg,Dam effect on fish movements
63265778,T25,"[['Yes,', 'Yes,', 'Yes,', 'Yes,'], ['but', 'but', 'but', 'but'], ['not', 'not', 'not', 'not'], ['now', 'now', 'now', 'now'], ['functional.', 'functional.', 'functional.', 'functional']]",4,3.8,"yes, but not now functional.",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0002_2.jpeg,Dam in outlet
63265778,T27,"[['None.', 'None.', 'None', 'None']]",4,2,none.,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0002_2.jpeg,Dam effect on fish movements
63265779,T25,"[['In', 'In', 'In', 'In'], ['Panoyer', 'Panoyer', 'Panoyer', 'Panoyer'], ['Creek', 'Creek', 'Creek', 'Creek']]",4,4,in panoyer creek,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0001_2.jpeg,Dam in outlet
63265779,T27,"[['Probably', 'Probably', 'Probably', 'Probably'], ['none.', 'none', 'none', 'none']]",4,3.5,probably none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0001_2.jpeg,Dam effect on fish movements
63265780,T25,"[['yes', 'yes', 'yes', 'yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NEWAYGO_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NEWAYGO_SUMM_0001_2.jpeg,Dam in outlet
63265780,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['upstream', 'upstream', 'upstream', 'upstream'], ['and', 'and', 'and', 'and'], ['somewhat', 'somewhat', 'somewhat', 'somewhat'], ['retards', 'retards', 'retards', 'retards'], ['downstream', 'downstream', 'downstream', 'downstream'], ['movement', 'movement.', 'movement', 'movement']]",4,3.857142857,prevents upstream and somewhat retards downstream movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NEWAYGO_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NEWAYGO_SUMM_0001_2.jpeg,Dam effect on fish movements
63265781,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_2.jpeg,Dam in outlet
63265782,T25,"[['yes', 'Yes', 'Yes', 'Yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0001_2.jpeg,Dam in outlet
63265782,T27,"[['Probably', 'Probably', 'Probably', 'Probably'], ['none.', 'none', 'none.', 'none']]",4,3,probably none.,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0001_2.jpeg,Dam effect on fish movements
63265783,T25,"[['yes', 'yes', 'yes', 'yes'], ['-', '-', '-', '-'], ['Penoyer', 'Penoyer', 'Penoyer', 'Penoyer'], ['Creek', 'Creek', 'Creek', 'Creek']]",4,4,yes - penoyer creek,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0002_2.jpeg,Dam in outlet
63265783,T27,"[['passable', 'passable', 'passable', 'passable'], ['to', 'to', 'to', 'to'], ['fish', 'fish', 'fish', 'fish']]",4,4,passable to fish,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0002_2.jpeg,Dam effect on fish movements
63265785,T25,"[['In', 'In', 'In', 'In'], ['Penoyer', 'Penoyer', 'Penoyer', 'Penoyer'], ['Creek', 'Creek', 'Creek', 'Creek']]",4,4,in penoyer creek,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_SYLVAN_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_SYLVAN_SUMM_0002_2.jpeg,Dam in outlet
63265785,T27,"[['Practically', 'practically', 'Practically', 'Practically'], ['none', 'none', 'none', 'none']]",4,3.5,practically none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_SYLVAN_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_SYLVAN_SUMM_0002_2.jpeg,Dam effect on fish movements
63265787,T25,"[['yes', 'yes', 'Yes', 'yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_WHITECLOUD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_WHITECLOUD_SUMM_0001_2.jpeg,Dam in outlet
63265787,T27,"[['stops', 'stops', 'stops', 'stops'], ['fish', 'fish', 'fish', 'fish'], ['movements', 'movements', 'movements', 'movements']]",4,4,stops fish movements,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_WHITECLOUD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_WHITECLOUD_SUMM_0001_2.jpeg,Dam effect on fish movements
63265788,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ALDERMAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ALDERMAN_SUMM_0001_2.jpeg,Dam in outlet
63265788,T27,"[['', 'Blocks', 'Blocks', 'Blocks'], ['', 'migration', 'migration', 'migration'], ['', 'but', 'but', 'but'], ['', 'probably', 'probably', 'probably'], ['', 'too', 'too', 'too'], ['', 'far', 'far', 'far'], ['None', 'downstream', 'downstream', 'downstream'], ['', 'to', 'to', 'to'], ['', 'effect', 'effect', 'effect'], ['', 'fish', 'fish', 'fish'], ['', 'population', 'population', 'population'], ['', 'in', 'in', 'in'], ['', 'lake.', 'lake.', 'lake.']]",4,3,blocks migration but probably too far downstream to effect fish population in lake.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ALDERMAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ALDERMAN_SUMM_0001_2.jpeg,Dam effect on fish movements
63265789,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_2.jpeg,Dam in outlet
63265789,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement'], ['when', 'when', 'when', 'when'], ['there', 'there', 'there', 'there'], ['is', 'is', 'is', 'is'], ['no', 'no', 'no', 'no'], ['overflow;', 'overflow;', 'overflow;', 'overflow;'], ['fish', 'fish', 'fish', 'fish'], ['probably', 'probably', 'probably', 'probably'], ['can', 'can', 'can', 'can'], ['move', 'move', 'move', 'move'], ['either', 'either', 'either', 'either'], ['into', 'into', 'into', 'into'], ['or', 'or', 'or', 'or'], ['out', 'out', 'out', 'out'], ['of', 'of', 'of', 'of'], ['the', 'the', 'the', 'the'], ['lake', 'lake', 'lake', 'lake'], ['when', 'when', 'when', 'when'], ['water', 'water', 'water', 'water'], ['flows', 'flows', 'flows', 'flows'], ['over', 'over', 'over', 'over'], ['boards.', 'boards.', 'boards.', 'boards.']]",4,4,prevents fish movement when there is no overflow; fish probably can move either into or out of the lake when water flows over boards.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_2.jpeg,Dam effect on fish movements
63265790,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Dam in outlet
63265791,T25,"[['Yes', 'Yes', 'Yes']]",3,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CAMPDEARBORN1_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CAMPDEARBORN1_SUMM_0001_2.jpeg,Dam in outlet
