subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,min,max,units,URL_front,URL_back,column_name,notes
63265754,T19,"[['8.7', '8.7-6.1', '8.7-6.1', '8.7-6.1'], ['-', '', '', ''], ['6.1', '', '', '']]",4,1.666666667,8.7-6.1 - 6.1,8.7,6.1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLF_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLF_SUMM_0001_2.jpeg,Dissolved oxygen above thermocline,
63265754,T24,"[['4.0', '4.0-1.0', '4.0-1.0', '4.0-1.0'], ['-', '', '', ''], ['1.0', '', '', '']]",4,1.666666667,4.0-1.0 - 1.0,4,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLF_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLF_SUMM_0001_2.jpeg,Dissolved oxygen in thermocline,
63265758,T23,"[['51F.', '51*F', '51', '51'], ['', '', 'F', 'F.']]",4,1.5,51 F,51,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONDON_SUMM_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONDON_SUMM_0004_2.jpeg,Temperature_Bottom,
63265760,T23,"[['21.4', '24.4*C', '21.4*C', '21.4*F'], ['*C', '(70,5*F)', '(70.5*F)', '(70.5*F)']]",4,1.5,21.4 (70.5*F),21.4,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BITLEY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BITLEY_SUMM_0001_2.jpeg,Temperature_Bottom,
63265762,T15,"[['77*', '77*F', '77F', '77'], ['F', '(25*C)', '(25C)', '*F'], ['(25*', '', '', ''], ['C)', '', '', '']]",4,1,77* F (25* C),77,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_2.jpeg,Temperature_Surface,
63265762,T23,"[['8.9*', '8.9*C', '8.9C', '8.9'], ['C', '(48*F)', '(48F)', '*C'], ['(48*', '', '', ''], ['F)', '', '', '']]",4,1,8.9* C (48* F),8.9,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BROOKINGS_SUMM_0001_2.jpeg,Temperature_Bottom,
63265763,T23,"[['50-62', '50-62', '50-62C', '50'], ['C', 'C', '', '-'], ['', '', '', '62'], ['', '', '', 'F']]",4,1.5,50-62 C 62 F,50,62,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONOVER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONOVER_SUMM_0001_2.jpeg,Temperature_Bottom,
63265765,T20,"[['', '', '0', ''], ['', '', '-', ''], ['0-1.7', '0-1.7', '1.7', '0-1.7']]",4,1.666666667,0 - 0-1.7,0,1.7,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_2.jpeg,Dissolved oxygen below thermocline,
63265765,T23,"[['61.5', '61.5*F', '61.5*F', '61.5*F.'], ['F', '', '', '']]",4,1.5,61.5*F F,61.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_2.jpeg,Temperature_Bottom,
63265767,T15,"[['75.2°F', '75.2°F', '75.2*', '75.2*F'], ['', '', 'F', '']]",4,1.5,75.2°F F,75.2,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_2.jpeg,Temperature_Surface,
63265767,T20,"[['6.9', '6.9'], ['ppm.', 'ppm.'], ['at', 'at'], ['30’', ""30'""]]",2,1.75,6.9 ppm. at 30’,NA,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0002_2.jpeg,Dissolved oxygen below thermocline,
63265769,T15,"[['75.4', '75.4*F', '75.4*', '75.4*F'], ['', '', 'F', '']]",4,1.5,75.4*F F,75.4,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_2.jpeg,Temperature_Surface,
63265769,T23,"[['57.6', '57.6*F', '57.6*', '57.6*F'], ['', '', 'F', '']]",4,1.5,57.6*F F,57.6,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HARDY_SUMM_0001_2.jpeg,Temperature_Bottom,
63265770,T15,"[['71.3*', '71.3*F', '71.3*F.', '71.3°'], ['F', '', '', 'F.']]",4,1,71.3* F,71.3,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ENGLEWRIGHT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ENGLEWRIGHT_SUMM_0001_2.jpeg,Temperature_Surface,
63265770,T19,"[['9.1', '9.1-8.4', '9.1-8.4', '9.1-8.4'], ['-', '', '', ''], ['8.4', '', '', ''], ['ppm', 'ppm', 'ppm.', 'ppm.']]",4,1.75,9.1-8.4 - 8.4 ppm,9.1,8.4,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ENGLEWRIGHT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ENGLEWRIGHT_SUMM_0001_2.jpeg,Dissolved oxygen above thermocline,
63265771,T23,"[['47.6*F', '47.6*', '47.6F', '47.6*F'], ['', 'F', '', '']]",4,1.5,47.6*F F,47.6,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_EMERALD_SUMM_0003_2.jpeg,Temperature_Bottom,
63265772,T15,"[['75*F', '75*', '75F', '75*F'], ['', 'F', '', '']]",4,1.5,75*F F,75,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_2.jpeg,Temperature_Surface,
63265772,T23,"[['44.6*F', '44.6*', '44.6F', '44.6*F'], ['', 'F', '', '']]",4,1.5,44.6*F F,44.6,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_FREMONT_SUMM_0001_2.jpeg,Temperature_Bottom,
63265773,T23,"[['21.6*C', '21.6C', '21.6*C', '21.6C'], ['(71*F)', '', '((71*F)', '(71F)']]",4,1.5,21.6*C (71*F),21.6,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_2.jpeg,Temperature_Bottom,
63265776,T15,"[['64', '64*F', '64', '64'], ['', '', '', '(9'], ['', '', '', '-'], ['', '', '', '12'], ['', '-', '', '-'], ['(9-12-1939)', '9/12/1939', '(9-12-1939)', '1939)']]",4,1.666666667,64 (9 - 12 - (9-12-1939),64,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NAGEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NAGEK_SUMM_0001_2.jpeg,Temperature_Surface,
63265776,T23,"[['62', '62*F', '62', '62'], ['', '', '', '(9'], ['', '', '', '-'], ['', '', '', '12'], ['', '-', '', '-'], ['(9-12-1939)', '9/12/1939', '(9-12-1939)', '1939)']]",4,1.666666667,62 (9 - 12 - (9-12-1939),62,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NAGEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NAGEK_SUMM_0001_2.jpeg,Temperature_Bottom,
63265777,T15,"[['72', '72*', '72F', '72*'], ['*F', 'F.', '', 'F']]",4,1.5,72* *F,72,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_2.jpeg,Temperature_Surface,
63265777,T23,"[['50', '50*F.', '50F', '50*'], ['*F', '', '', 'F']]",4,1,50 *F,50,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_2.jpeg,Temperature_Bottom,
63265781,T19,"[['3.7-7.9', '3.7-7.9', '3.7-7.9', '3.7'], ['', '', '', '-'], ['', '', '', '7.9'], ['ppm.', 'ppm.', 'ppm', 'ppm']]",4,1.75,3.7-7.9 - 7.9 ppm.,3.7,7.9,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_2.jpeg,Dissolved oxygen above thermocline,
63265781,T20,"[['0.5-0.2', '0.5-0.2', '0.5-0.2', '0.5'], ['', '', '', '-'], ['', '', '', '0.2'], ['ppm.', 'ppm.', 'ppm', 'ppm']]",4,1.75,0.5-0.2 - 0.2 ppm.,0.5,0.2,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_2.jpeg,Dissolved oxygen below thermocline,
63265781,T24,"[['3.7-1.4', '3.7-1.4', '3.7-1.4', '3.7'], ['', '', '', '-'], ['', '', '', '1.4'], ['ppm.', 'ppm.', 'ppm', 'ppm']]",4,1.75,3.7-1.4 - 1.4 ppm.,3.7,1.4,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_2.jpeg,Dissolved oxygen in thermocline,
63265789,T23,"[['5.4-6.0*C.', '5.4-6.0*C.', '5.4-6.0*c', '5.4'], ['', '', '', '-'], ['', '', '', '6.0*'], ['', '', '', 'C']]",4,1.25,5.4-6.0*C. - 6.0* C,5.4,6,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_2.jpeg,Temperature_Bottom,
63265790,T15,"[['87*', '87*F', '87', '87*F'], ['', '', '*F', '']]",4,1.5,87*F *F,87,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Temperature_Surface,
63265790,T20,"[['3.1', '3.1', '0-3.1', '3.1-0'], ['-', 'to', '', ''], ['0', '0', '', '']]",4,1.666666667,3.1 - 0,3.1,0,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Dissolved oxygen below thermocline,
63265790,T23,"[['7.5*', '7.5*C', '7.5', '7.5*C'], ['', '', '*C', '']]",4,1.5,7.5*C *C,7.5,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Temperature_Bottom,
63265790,T24,"[['6.6', '6.6-3.1', '3.1-6.6', '6.6-3.1'], ['-', '', '', ''], ['3.1', '', '', ''], ['ppm', 'ppm.', 'ppm', 'ppm']]",4,1.75,6.6-3.1 - 3.1 ppm,6.6,3.1,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Dissolved oxygen in thermocline,
63265791,T15,"[['63°F', '63'], ['', '*F'], ['on', 'on'], ['5-18', '5-18']]",2,1.5,63°F *F on 5-18,63,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CAMPDEARBORN1_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CAMPDEARBORN1_SUMM_0001_2.jpeg,Temperature_Surface,
63265794,T20,"[['5.5-0.0', '5.5-0.0', '5.5-0.0', '5.5'], ['', '', 'ppm', '-'], ['', '', '', '0.0']]",4,1.666666667,5.5-0.0 ppm 0.0,5.5,0,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRESCENT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRESCENT_SUMM_0001_2.jpeg,Dissolved oxygen below thermocline,
63265795,T15,"[['76*F', '76', '76*F', '76F'], ['', 'F', '', '']]",4,1.5,76*F F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRYSTAL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRYSTAL_SUMM_0001_2.jpeg,Temperature_Surface,
63265795,T23,"[['74*F', '74', '74*F', '74F'], ['', 'F', '', '']]",4,1.5,74*F F,74,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRYSTAL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRYSTAL_SUMM_0001_2.jpeg,Temperature_Bottom,
63265798,T23,"[['52*', '52', '52*F', '52*F'], ['', 'F', '', '']]",4,1.5,52*F F,52,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0002_2.jpeg,Temperature_Bottom,
63265799,T23,"[['65°F', '65*', '65*F', '65*F'], ['', 'F', '', '']]",4,1.5,65*F F,65,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0001_2.jpeg,Temperature_Bottom,
63265801,T19,"[['7.4-7.6', '7.4-7.6', '7.4-7.6', '7.4'], ['', '', '', '-'], ['', '', '', '7.6']]",4,1.666666667,7.4-7.6 - 7.6,7.4,7.6,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HARTWIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HARTWIG_SUMM_0001_2.jpeg,Dissolved oxygen above thermocline,
63265801,T24,"[['7.6-1.0', '7.6-1.0', '7.6-1.0', '7.6'], ['', '', '', '-'], ['', '', '', '1.0']]",4,1.666666667,7.6-1.0 - 1.0,7.6,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HARTWIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HARTWIG_SUMM_0001_2.jpeg,Dissolved oxygen in thermocline,
63265802,T15,"[['63*', '61*F', '63*F.'], ['F', '', '']]",3,1,63* F,63,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_2.jpeg,Temperature_Surface,
63265802,T23,"[['49*', '49*F', '49*F.'], ['F', '', '']]",3,1,49* F,49,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_2.jpeg,Temperature_Bottom,
63265802,T24,"[['O2', '3-4', '3-4'], ['is', '', 'is'], ['3', '', ''], ['-', '', ''], ['4', '', ''], ['ppm', 'ppm', 'ppm.']]",3,1.5,3-4 is 3 - 4 ppm,3,4,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_2.jpeg,Dissolved oxygen in thermocline,
63265805,T23,"[['58F', '58*F', '58F', '58'], ['', '', '', 'F']]",4,1.5,58F F,58,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HART_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HART_SUMM_0001_2.jpeg,Temperature_Bottom,
63265806,T15,"[['72*F', '72*', '72*F', '72F'], ['', 'F', '', '']]",4,1.5,72*F F,72,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_2.jpeg,Temperature_Surface,
63265806,T23,"[['50*F', '50*', '50*F', '50F'], ['', 'F', '', '']]",4,1.5,50*F F,50,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_2.jpeg,Temperature_Bottom,
63265811,T15,"[['71*F.', '71*F', '71', '71*F'], ['', '', 'F', '']]",4,1.5,71*F F,71,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_PETTIBONEUPPER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_PETTIBONEUPPER_SUMM_0001_2.jpeg,Temperature_Surface,
63265811,T23,"[['49*F.', '49*F', '49', '49*F'], ['', '', 'F', '']]",4,1.5,49*F F,49,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_PETTIBONEUPPER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_PETTIBONEUPPER_SUMM_0001_2.jpeg,Temperature_Bottom,
63265813,T15,"[['75°F.', '75', '75*', '75'], ['', 'degrees', '', ''], ['', 'F.', 'F', 'F']]",4,1.666666667,75 degrees F,75,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_2.jpeg,Temperature_Surface,
63265813,T24,"[['8.9-0', '8.9-0', '8.9', '8.9-0'], ['', '', '-', ''], ['', '', '0', '']]",4,1.666666667,8.9-0 - 0,8.9,0,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_2.jpeg,Dissolved oxygen in thermocline,
63265816,T15,"[['85*F', '85*F', '85', '85°F'], ['', '', 'F', '']]",4,1.5,85*F F,85,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SUGDEN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SUGDEN_SUMM_0001_2.jpeg,Temperature_Surface,
63265816,T23,"[['47*F', '47*F', '47', '47°F'], ['', '', 'F', '']]",4,1.5,47*F F,47,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SUGDEN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SUGDEN_SUMM_0001_2.jpeg,Temperature_Bottom,
63265827,T19,"[['Surface', 'Surf.'], ['8.4;', '8.4'], [""20'-5.4"", '']]",2,1,Surface 8.4; 20'-5.4,8.4,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_HELMERT25NR2ES22_SUMM_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_HELMERT25NR2ES22_SUMM_0001_2.jpg,Dissolved oxygen above thermocline,
63265834,T20,"[['2.0', '2.0', '2.0-0.0', '2.0-0.0'], ['-', '-', '', ''], ['o.o', '0.0', '', '']]",4,1.666666667,2.0 - o.o,2,0,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Silver_SUMM_005.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Silver_SUMM_004.jpeg,Dissolved oxygen below thermocline,
63265835,T20,"[['7.4-0.0', '7.4', '7.4-0.0', '7.4-0.0'], ['', 'to', '', ''], ['', '0.0', '', '']]",4,1.666666667,7.4-0.0 to 0.0,7.4,0,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Shafer_SUMM_031.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Shafer_SUMM_030.jpeg,Dissolved oxygen below thermocline,
63265838,T20,"[['0.0-0.6', '0.0-0.6', '0.0', '0.0-0.6'], ['', '', '-', ''], ['', '', '0.6', ''], ['ppm.', 'ppm', 'ppm', 'ppm.']]",4,1.75,0.0-0.6 - 0.6 ppm.,0,0.6,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_005.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_004.jpeg,Dissolved oxygen below thermocline,
63265840,T23,"[['51*F.', '51*', '51*F', '51'], ['', 'F', '-', 'F.'], ['8-20-52', '8-20-52', '8/20/52', '8-20-52']]",4,1.666666667,51*F. F 8-20-52,51,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Huzzy_SUMM_025.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Huzzy_SUMM_024.jpeg,Temperature_Bottom,
63265841,T15,"[['76*F', '76*F', '76', '76F'], ['', '', 'F', '']]",4,1.5,76*F F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_002.jpeg,Temperature_Surface,
63265841,T23,"[['64*F', '64*F', '64', '64F'], ['', '', 'F', '']]",4,1.5,64*F F,64,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_002.jpeg,Temperature_Bottom,
63265845,T15,"[['77-83*F', '77-83', '77', '77-83*F'], ['', 'f', '-', ''], ['', '', '83*', ''], ['', '', 'F', '']]",4,1.25,77-83*F f 83* F,77,83,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_022.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_021.jpeg,Temperature_Surface,
