subject_id,orig_subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,url_front,url_back,comments
72071449,58754885,T15,"[['19', '19.0', '19.0cm']]",3,1,19,19,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_028.jpg,cm
72071449,58754885,T16,"[['19', '19.0', '19.0cm']]",3,1,19,19,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_028.jpg,cm
72071454,58755005,T3,[['3.2']],1,1,3.2,3.2,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Log_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Log_GROW_028.jpg,
72071454,58755005,T27,[['8.7']],1,1,8.7,8.7,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Log_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Log_GROW_028.jpg,
72071454,58755005,T33,[['10.4']],1,1,10.4,10.4,6th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Log_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Log_GROW_028.jpg,
72071495,58755025,T20,[['1']],1,1,1,1,Fourth row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_117.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_118.jpg,
72071495,58755025,T21,[['9.2']],1,1,9.2,9.2,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_117.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_118.jpg,
72071495,58755025,T22,[['9.2']],1,1,9.2,9.2,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_117.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_118.jpg,
72071499,58755089,T4,"[['4.9', '--']]",2,1,4.9,4.9,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_076.jpg,
72071499,58755089,T16,"[['7.4', '--']]",2,1,7.4,7.4,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_076.jpg,
72071499,58755089,T22,"[['7.4', '--']]",2,1,7.4,7.4,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_076.jpg,
72071555,59962948,T15,"[['6.9-9', '6.9-9.0']]",2,1,6.9-9,6.9-9,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_School_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_School_GROW_024.jpg,
72071555,59962948,T21,"[['9.6', '9.6-9.6']]",2,1,9.6,9.6,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_School_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_School_GROW_024.jpg,
72071556,59962950,T27,[['9.7']],1,1,9.7,NA,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg,
72071565,59962999,T2,[['1']],1,1,1,1,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T3,[['4.2-4.2']],1,1,4.2-4.2,4.2,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T4,[['4.2']],1,1,4.2,4.2,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T8,[['2']],1,1,2,2,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T9,[['5.7-7.2']],1,1,5.7-7.2,5.7-7.2,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T10,[['6.2']],1,1,6.2,6.2,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T14,[['4']],1,1,4,4,Third row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T15,[['6.9-8.6']],1,1,6.9-8.6,6.9-8.6,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071565,59962999,T16,[['7.7']],1,1,7.7,7.7,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_HalfMoon_GROW_010.jpg,
72071570,59963015,T3,[['5.5']],1,1,5.5,5.5,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Murray_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Murray_GROW_034.jpg,
72071575,59963043,T3,[['4.7']],1,1,4.7,4.7,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_057.jpg,
72071575,59963043,T15,[['8.2']],1,1,8.2,8.2,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_057.jpg,
72071577,59963042,T16,"[['6.7', '6.7'], ['(0.2)', '']]",2,1.5,6.7 (0.2),6.7,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_061.jpg,
72071596,59963047,T9,[['6.7']],1,1,6.7,6.7,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_091.jpg,
72071600,59963063,T4,"[['4.3', '4.3', '4.3'], ['', '', '(1.0'], ['', '', 'oz)']]",3,1.666666667,4.3 (1.0 oz),4.3,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_046.jpg,
72071600,59963063,T10,"[['5.5', '5.5', '5.5'], ['', '', '(2.0'], ['', '', 'oz)']]",3,1.666666667,5.5 (2.0 oz),5.5,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_046.jpg,
72071600,59963063,T16,"[['6.5', '6.5', '6.5'], ['', '', '(3.0'], ['', '', 'oz)']]",3,1.666666667,6.5 (3.0 oz),6.5,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_046.jpg,
72071603,59963071,T4,"[['133', '133mm', '133(5.2)']]",3,1,133,133,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_008.jpg,mm
72071603,59963071,T10,"[['242', '242mm', '242(9.5)']]",3,1,242,242,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_008.jpg,mm
72071603,59963071,T16,"[['273', '273mm', '273(10.7)']]",3,1,273,273,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_008.jpg,mm
72071619,59963112,T4,"[['135', '135(5.3)', '135.0']]",3,1,135,135,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_018.jpg,mm
72071619,59963112,T10,"[['200', '200.0(7.9)', '200.0']]",3,1,200,200,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_018.jpg,mm
72071619,59963112,T16,"[['220', '220(8.7)', '220.0']]",3,1,220,220,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_018.jpg,mm
72071621,59963115,T3,[['5.8-5.8']],1,1,5.8-5.8,5.8,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_034.jpg,
72071641,59963147,T4,"[['123', '123mm', '123'], ['(4.9)', '', '']]",3,1.5,123 (4.9),123,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_062.jpg,
72071641,59963147,T10,"[['145', '145mm', '145'], ['(5.7)', '', '']]",3,1.5,145 (5.7),145,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_062.jpg,
72071642,59963150,T4,"[['4.4', '4.4'], ['', '(1)']]",2,1.5,4.4 (1),4.4,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T10,"[['5.4', '5.4'], ['', '(3.3)']]",2,1.5,5.4 (3.3),5.4,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T16,"[['6.9', '6.9'], ['', '(4.5)']]",2,1.5,6.9 (4.5),6.9,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T22,"[['7.9', '7.9'], ['', '(6.6)']]",2,1.5,7.9 (6.6),7.9,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T28,"[['8.9', '8.9'], ['', '(10.3)']]",2,1.5,8.9 (10.3),8.9,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T34,"[['10.0', '10.0'], ['', '(12)']]",2,1.5,10.0 (12),10,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T40,"[['10.5', '10.5'], ['', '(16)']]",2,1.5,10.5 (16),10.5,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071642,59963150,T46,"[['11.4', '11.4'], ['', '(19)']]",2,1.5,11.4 (19),11.4,8th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_092.jpg,
72071643,59963149,T4,"[['6.4', '', '6.4'], ['', '6.4(0.2)', '(0.2)']]",3,1.5,6.4 6.4(0.2),6.4,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_102.jpg,
72071643,59963149,T16,"[['7.5', '', '7.5'], ['', '7.5(0.5)', '(0.5)']]",3,1.5,7.5 7.5(0.5),7.5,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_102.jpg,
72071643,59963149,T22,"[['8.0', '', '8.0'], ['', '8.0(0.6)', '(0.6)']]",3,1.5,8.0 8.0(0.6),8,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_102.jpg,
72071643,59963149,T28,"[['9.1', '', '9.1'], ['', '9.1(0.7)', '(0.7)']]",3,1.5,9.1 9.1(0.7),9.1,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_102.jpg,
72071647,59963156,T9,"[['3.3-6.0', '5.5-6.0']]",2,1,3.3-6.0,5.5-6.0,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_133.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_134.jpg,
72071652,59963175,T4,"[['7.3', '7.3', '7.3(5.0'], ['(5.0oz)', '', 'oz.)']]",3,1.5,7.3 (5.0oz),7.3,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg,
72071653,59963181,T3,"[['5.2-7.0', '5.2-7.2', '5.2-5.7']]",3,1,5.2-7.0,5.2-7.0,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Peanut_FISHs_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Peanut_FISHs_039.jpg,
72071653,59963181,T10,"[['6.0', '6.0', '6'], ['', '(0.1)', '']]",3,1.5,6.0 (0.1),6,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Peanut_FISHs_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Peanut_FISHs_039.jpg,
72071654,59963184,T15,[['7.2']],1,1,7.2,7.2,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Peanut_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Peanut_FISHs_049.jpg,
72071656,59963209,T4,"[['4.5', '115mm', '115']]",3,1,4.5,115,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_028.jpg,
72071656,59963209,T10,"[['5.6', '142mm', '142']]",3,1,5.6,142,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_028.jpg,
72071656,59963209,T16,"[['7.6', '193mm', '193']]",3,1,7.6,193,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_028.jpg,
72071656,59963209,T22,"[['7.9', '200mm', '200']]",3,1,7.9,200,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_028.jpg,
72071656,59963209,T28,"[['9.0', '228mm', '228']]",3,1,9,228,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_028.jpg,
72071669,59963264,T4,"[['', '180mm', '180mm'], ['7.1', '(7.1)', '']]",3,1.5,180mm 7.1,180,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_094.jpg,
72071669,59963264,T9,"[['235', '238mm', '235mm']]",3,1,235,235,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_094.jpg,
72071669,59963264,T10,"[['', '235mm', '235mm'], ['9.3', '(9.3)', '']]",3,1.5,235mm 9.3,235,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_094.jpg,
72071675,59963280,T40,"[['8.15', '8.1', '8.15(2)']]",3,1,8.15,8.15,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_363.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_364.jpg,
72071675,59963280,T52,"[['9.0', '9.9', '9.9(16)']]",3,1,9,9.9,9th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_363.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_364.jpg,
72071676,59963282,T15,"[['9.7-9.7', '9.7']]",2,1,9.7-9.7,9.7,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_BrevortLittle_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_BrevortLittle_GROW_022.jpg,
72071696,59963402,T10,"[['4.1', '4.', '4.1'], ['', 'q', '']]",3,1.5,4.1 q,4.1,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SquawLittle_GROW_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SquawLittle_GROW_021.jpg,
72071701,59963418,T21,[['8.1']],1,1,8.1,8.1,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_034.jpg,
72071725,61362029,T15,"[['181-241', '161-241', '161-241mm']]",3,1,181-241,161-241,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_DERBY_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_DERBY_GROW_0005_2.jpeg,mm
72071738,59963662,T27,"[['7.5-8.4', '6.2-7.4']]",2,1,7.5-8.4,6.2-7.4,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_2.jpeg,
72071738,59963662,T28,"[['8.0', '6.9']]",2,1,8,6.9,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_2.jpeg,
72071743,59963697,T3,[['6.6']],1,1,6.6,6.6,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0005_2.jpeg,
72071743,59963697,T9,[['7.0']],1,1,7,7,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0005_2.jpeg,
72071750,59963866,T4,[['8.1']],1,1,8.1,8.1,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0007_2.jpeg,
72071750,59963866,T16,[['10.2']],1,1,10.2,10.2,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0007_2.jpeg,
72071758,59963969,T34,[['9.7']],1,1,9.7,9.7,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_2.jpeg,
72071759,59963989,T4,[['3.8']],1,1,3.8,3.8,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
