"subject_id","URL.4","URL.8","task","Full.Task","data.value"
59963156,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_133.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_134.jpg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59963156,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_133.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_134.jpg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59963156,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_133.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_134.jpg","T37","7th row age group [Dropdown]","[{'VIII / 8': 3}]"
59963161,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_333.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_334.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59963161,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_333.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_334.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963161,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_333.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_334.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59963165,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_010.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963165,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_010.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963165,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_010.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59963165,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_010.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T25","5th row age group [Dropdown]","[{'IV / 4': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T31","6th row age group [Dropdown]","[{'VI / 6': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T37","7th row age group [Dropdown]","[{'VII / 7': 3}]"
59963166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_008.jpg","T43","8th row age group [Dropdown]","[{'XII / 12 ': 3}]"
59963167,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59963167,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59963167,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59963167,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59963167,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg","T25","5th row age group [Dropdown]","[{'VII / 7': 3}]"
59963167,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg","T31","6th row age group [Dropdown]","[{'VIII / 8': 3}]"
59963169,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Musgrave_FISHs_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Musgrave_FISHs_023.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963169,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Musgrave_FISHs_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Musgrave_FISHs_023.jpg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59963170,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_018.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963170,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_018.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963170,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_018.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59963173,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_027.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_028.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963173,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_027.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_028.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963173,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_027.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_028.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59963173,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_027.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_028.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59963173,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_027.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_028.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59963174,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_032.jpg","T1","First row age group [Dropdown]","[{'I / 1': 2}]"
59963174,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_032.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 2}]"
59963174,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_032.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 2}]"
59963174,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_032.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 2}]"
59963175,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg","T1","First row age group [Dropdown]","[{'I / 1': 2}]"
59963175,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 2}]"
59963175,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 2}]"
59963175,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 2}]"
59963175,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg","T25","5th row age group [Dropdown]","[{'V / 5': 2}]"
59963175,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_034.jpg","T31","6th row age group [Dropdown]","[{'VII / 7': 2}]"
59963177,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_MuskratEast_FISHs_018.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_MuskratEast_FISHs_019.jpg","T1","First row age group [Dropdown]","[{'VII / 7': 3}]"
59963183,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_023.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_024.jpg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59963183,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_023.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_024.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963185,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_032.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59963185,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_032.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963185,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_032.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59963185,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_032.jpg","T19","Fourth row age group [Dropdown]","[{'VII / 7': 3}]"
59963185,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_032.jpg","T25","5th row age group [Dropdown]","[{'VIII / 8': 3}]"
59963186,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_025.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_026.jpg","T1","First row age group [Dropdown]","[{'IX / 9 ': 3}]"
59963187,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_056.jpg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59963187,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_056.jpg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59963187,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_056.jpg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59963187,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_056.jpg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59963187,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_056.jpg","T25","5th row age group [Dropdown]","[{'IV / 4': 3}]"
59963187,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_056.jpg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59963188,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_034.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963188,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_034.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963188,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_034.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59963188,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_034.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59963189,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_063.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_064.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963189,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_063.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_064.jpg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59963189,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_063.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_064.jpg","T13","Third row age group [Dropdown]","[{'VI / 6': 3}]"
59963189,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_063.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_064.jpg","T19","Fourth row age group [Dropdown]","[{'VII / 7': 3}]"
59963190,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_059.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_060.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963190,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_059.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_060.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963190,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_059.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_060.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59963190,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_059.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_060.jpg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 2, 'VI / 6': 1}]"
59963190,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_059.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_060.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59963191,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_065.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_066.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59963191,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_065.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_066.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963193,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_067.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_068.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963193,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_067.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_068.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963193,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_067.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_068.jpg","T13","Third row age group [Dropdown]","[{'VI / 6': 3}]"
59963194,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_069.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_070.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963194,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_069.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_070.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963194,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_069.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_070.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59963194,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_069.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_070.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59963194,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_069.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_070.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59963195,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_075.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_076.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963195,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_075.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_076.jpg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59963196,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_079.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_080.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963196,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_079.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_080.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963197,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_081.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_082.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59963197,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_081.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_082.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963198,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_124.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59963198,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_124.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963198,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_124.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
