"subject_id","task","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text"
59968024,"T11","[['3', '3', '3', '3']]",4,4,"3"
59968024,"T12","[['Area', 'Area', 'Area', 'Area'], ['surrounded', 'surrounded', 'surrounded', 'surrounded'], ['by', 'by', 'by', 'by'], ['duck', 'duck', 'duck', 'duck'], ['blinds', 'blinds.', 'blinds', 'blinds']]",4,3.8,"Area surrounded by duck blinds"
59968024,"T17","[['10', '10am', '10', '10'], ['AM', '', 'AM', 'AM']]",4,3,"10 AM"
59968024,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
59968024,"T19","[['Exp', 'Exp', 'Exp', 'Exp']]",4,4,"Exp"
59968025,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968025,"T8","[['70', '70', '70']]",3,3,"70"
59968025,"T9","[[""4'"", ""4'"", ""4'""]]",3,3,"4'"
59968025,"T10","[['In', 'In', 'In'], ['bay', 'bay', 'bay'], ['at', 'at', 'at'], ['Southwest', 'Southwest', 'Southwest'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['lake', 'lake', 'lake'], ['100', '100', '100'], ['feet', 'feet', 'feet'], ['from', 'from', 'from'], ['shore', 'shore', 'shore'], ['running', 'running', 'running'], ['out', 'out', 'out'], ['into', 'into', 'into'], ['lake.', 'lake.', 'lake.']]",3,3,"In bay at Southwest end of lake 100 feet from shore running out into lake."
59968025,"T11","[['2', '2', '2']]",3,3,"2"
59968025,"T12","[['Net', 'Net', 'Net'], ['in', 'in', 'in'], ['rather', 'rather', 'rather'], ['open', 'open', 'open'], ['bay', 'bay', 'bay'], ['-', '-', '-'], ['looks', 'looks', 'looks'], ['like', 'like', 'like'], ['good', 'good', 'good'], ['bass', 'bass', 'bass'], ['water.', 'water.', 'water.']]",3,3,"Net in rather open bay - looks like good bass water."
59968025,"T17","[['10:45', '10:45', '10:45']]",3,3,"10:45"
59968025,"T18","[['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"gill net"
59968025,"T19","[['1', '1', '1'], ['1/2""', '1/2""', '1/2""'], ['bar', 'bar', 'bar']]",3,3,"1 1/2"" bar"
59968026,"T5","[['25', '25', '25', '25'], ['feet', 'feet', 'feet', 'feet']]",4,4,"25 feet"
59968026,"T7","[['about', 'about', 'about', 'about'], ['600', '600', '600', '600'], ['feet', 'feet', 'feet', 'feet'], ['of', 'of', 'of', 'of'], ['shoreline', 'shoreline', 'shoreline', 'shoreline']]",4,4,"about 600 feet of shoreline"
59968026,"T9","[['6""', '6', '6""', '6""'], ['', 'inches', '', ''], ['to', 'to', 'to', 'to'], [""5'"", '5', ""5'"", ""5'""], ['', 'feet', '', '']]",4,2.4,"6"" inches to 5' feet"
59968026,"T10","[['Along', 'Along', 'Along', 'Along'], ['north', 'north', 'north', 'north'], ['shore', 'shore', 'shore', 'shore'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake']]",4,4,"Along north shore of lake"
59968026,"T11","[['5', '5', '5', '5']]",4,4,"5"
59968026,"T12","[['Shore', 'Shore', 'Shore', 'Shore'], ['goes', 'goes', 'goes', 'goes'], ['out', 'out', 'out', 'out'], ['gradually', 'gradually', 'gradually', 'gradually'], ['for', 'for', 'for', 'for'], ['about', 'about', 'about', 'about'], ['15', '15', '15', '15'], ['feet', 'feet', 'feet', 'feet'], ['then', 'then', 'then', 'then'], ['drops', 'drops', 'drops', 'drops'], ['sharply', 'sharply', 'sharply', 'sharply'], ['to', 'to', 'to', 'to'], ['about', 'about', 'about', 'about'], ['7', '7', '7', '7'], ['feet.', 'feet.', 'feet.', 'feet.'], ['Lake', 'Lake', 'Lake', 'Lake'], ['is', 'is', 'is', 'is'], ['eroding', 'erodin', 'erodin', 'eroding'], ['on', 'on', 'on', 'on'], ['north', 'north', 'north', 'north'], ['shore.', 'shore.', 'shore.', 'shore.']]",4,3.9047619047619,"Shore goes out gradually for about 15 feet then drops sharply to about 7 feet. Lake is eroding on north shore."
59968026,"T17","[['2:30', '2:30', '2:30', '2:30-4'], ['-', '-', '-', ''], ['4', '4', '4', ''], ['p.m.', 'PM', 'PM', 'PM']]",4,3,"2:30 - 4 PM"
59968026,"T18","[['seine', 'seine', 'seine', 'seine']]",4,4,"seine"
59968026,"T19","[['1/4""', '1/4', '1/4""', '1/4""'], ['', 'inch', '', ''], ['bar', 'bar', 'bar', 'bar']]",4,2.66666666666667,"1/4"" inch bar"
59968027,"T5","[[""125'"", '125', ""125'"", ""125'""], ['', 'feet', '', '']]",4,2,"125' feet"
59968027,"T8","[['70', '70', '70', '70'], ['', 'F', 'F', 'F']]",4,3.5,"70 F"
59968027,"T9","[['1.5', '1.5', ""1.5-4'"", '1.5'], ['-', '-', '', '-'], ['4', '4', '', '4'], ['feet', 'ft', '', 'feet']]",4,2.75,"1.5 - 4 feet"
59968027,"T10","[['Northwest', 'Northwest', 'Northwest', 'Northwest'], ['shore', 'shore', 'shore', 'shore'], ['into', 'into', 'into', 'into'], ['lake', 'lake', 'lake', 'lake'], ['300', '300', '300', '300'], ['yards', 'yards', 'yards', 'yards'], ['from', 'from', 'from', 'from'], ['outlet', 'outlet.', 'outlet.', 'outlet.']]",4,3.875,"Northwest shore into lake 300 yards from outlet."
59968027,"T11","[['4', '4', '4', '4']]",4,4,"4"
59968027,"T12","[['Sand', 'Sand', 'Sand', 'Sand'], ['shoal', 'shoal', 'shoal', 'shoal'], ['along', 'along', 'along', 'along'], ['north', 'north', 'north', 'north'], ['shore', 'shore', 'shore', 'shore'], ['-', '-', '-', '-'], ['subject', 'subject', 'subject', 'subject'], ['to', 'to', 'to', 'to'], ['near', 'near', 'near', 'near'], ['dune-like', 'dune-like', 'dune-like', 'dune-like'], ['properties.', 'properties.', 'properties.', 'properties.']]",4,4,"Sand shoal along north shore - subject to near dune-like properties."
59968027,"T17","[['9:30', '9:30', '9:30', '9:30AM'], ['AM', 'AM', 'am', '']]",4,2.5,"9:30 AM"
59968027,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
59968027,"T19","[['Exp', 'Exp', 'experimental', 'Exp']]",4,3,"Exp"
59968028,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968028,"T8","[['74', '74', '74']]",3,3,"74"
59968028,"T9","[['5', '5', '5'], ['feet', 'feet', 'feet']]",3,3,"5 feet"
59968028,"T10","[['South', 'South', 'South'], ['shore', 'shore', 'shore'], ['opposite', 'opposite', 'opposite'], ['lodge', 'lodge.', 'lodge.']]",3,2.75,"South shore opposite lodge."
59968028,"T11","[['6', '6', '6']]",3,3,"6"
59968028,"T17","[['9:15', '9:15', '9:15'], ['AM', 'AM', 'AM']]",3,3,"9:15 AM"
59968028,"T18","[['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"gill net"
59968028,"T19","[['1', '1', '1'], ['1/4""', '1/4""', '1/4""'], ['bar', 'bar', 'bar']]",3,3,"1 1/4"" bar"
59968029,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968029,"T8","[['75', '75', '75']]",3,3,"75"
59968029,"T9","[['Four', 'Four', 'Four'], ['feet', 'feet', 'feet']]",3,3,"Four feet"
59968029,"T10","[['Southwest', 'Southwest', 'Southwest'], ['bay', 'bay', 'bay'], ['of', 'of', 'of'], ['lake', 'lake.', 'lake.']]",3,2.75,"Southwest bay of lake."
59968029,"T11","[['7', '7', '7']]",3,3,"7"
59968029,"T17","[['10', '10:', '10:'], ['AM', 'AM', 'AM']]",3,2.5,"10: AM"
59968029,"T18","[['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"gill net"
59968029,"T19","[['1', '1', '1'], ['1/4""', '1/4""', '1/4""'], ['bar', 'bar', 'bar']]",3,3,"1 1/4"" bar"
59968030,"T5","[['150', '150', '150'], ['feet', 'feet', 'feet'], ['lead', 'lead', 'lead']]",3,3,"150 feet lead"
59968030,"T7","[['150', '150', '150'], ['feet', 'feet', 'feet']]",3,3,"150 feet"
59968030,"T8","[['73', '73', '73F'], ['F', 'F', '']]",3,2,"73 F"
59968030,"T9","[['6', '6', '6'], ['feet', 'feet', 'feet.']]",3,2.5,"6 feet"
59968030,"T10","[['South', 'South', 'South'], ['shore', 'shore', 'shore'], ['out', 'out', 'out'], ['from', 'from', 'from'], ['Dr.', 'Dr.', 'Dr.'], [""Sari's"", ""Sari's"", ""Sari's""], ['camp', 'camp', 'camp'], ['and', 'and', 'and'], ['continued', 'continued', 'continued'], ['out', 'out', 'out'], ['from', 'from', 'from'], ['and', 'end', 'end'], ['of', 'of', 'of'], ['gill', 'gill', 'gill'], ['net', 'net', 'net'], ['recorded', 'recorded', 'recorded'], ['on', 'on', 'on'], ['collection', 'collection', 'collection'], ['#K', '#K', '#K'], ['2-59', '2-59.', '2-59.']]",3,2.9,"South shore out from Dr. Sari's camp and continued out from end of gill net recorded on collection #K 2-59."
59968030,"T11","[['K-3-59', 'K-3-59', 'K-3-59']]",3,3,"K-3-59"
59968030,"T12","[['Bluegills', 'Bluegills', 'Bluegills'], ['and', 'and', 'and'], ['largemouth', 'largemouth', 'largemouth'], ['bass', 'bass', 'bass'], ['planted', 'planted', 'planted'], ['in', 'in', 'in'], ['1954,', '1954,', '1954,'], ['55', '55', '55'], ['and', 'and', 'and'], ['56.', '56.', '56.']]",3,3,"Bluegills and largemouth bass planted in 1954, 55 and 56."
59968030,"T17","[['Overnight', 'Overnight', 'Overnight']]",3,3,"Overnight"
59968030,"T18","[['trap', 'trap', 'trap'], ['net', 'net', 'net']]",3,3,"trap net"
59968031,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968031,"T8","[['75', '75', '75'], ['F', '', '']]",3,2,"75 F"
59968031,"T9","[[""2-5'"", '2', '2-5'], ['', '-', ''], ['', '5', ''], ['', 'feet', 'feet']]",3,1.25,"2-5' - 5 feet"
59968031,"T10","[['North', 'North', 'North'], ['shore', 'shore', 'shore'], ['100', '100', '100'], ['yards', 'yards', 'yards'], ['above', 'above', 'above'], ['lodge', 'lodge.', 'lodge.']]",3,2.83333333333333,"North shore 100 yards above lodge."
59968031,"T11","[['8', '8', '8']]",3,3,"8"
59968031,"T17","[['11:15', '11:15', '11;15'], ['am', 'AM', 'AM']]",3,2,"11:15 AM"
59968031,"T18","[['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"gill net"
59968031,"T19","[['experimental', 'Exp', 'Exp']]",3,2,"Exp"
59968032,"T5","[[""125'"", '125;', ""125'""]]",3,2,"125'"
59968032,"T7","[['125', '125', '125'], ['feet', 'feet', 'feet']]",3,3,"125 feet"
59968032,"T8","[['73', '73', '73'], ['F', 'F', 'F']]",3,3,"73 F"
59968032,"T9","[['6', '6', '6'], ['feet', 'feet', 'feet']]",3,3,"6 feet"
59968032,"T10","[['South', 'South', 'South'], ['shore', 'shore', 'shore'], ['out', 'out', 'out'], ['from', 'from', 'from'], ['Dr.', 'Dr.', 'Dr.'], [""Sari's"", ""Sari's"", ""Sari's""], ['camp.', 'camp.', 'camp.'], ['Continued', 'Continued', 'Continued'], ['out', 'out', 'out'], ['from', 'from', 'from'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['fyke', 'fyke', 'fyke'], ['net', 'net', 'net'], ['recorded', 'recorded', 'recorded'], ['on', 'on', 'on'], ['K', 'K', 'K'], ['1-59', '1-59', '1-59'], ['collection.', 'collection.', 'collection.']]",3,3,"South shore out from Dr. Sari's camp. Continued out from end of fyke net recorded on K 1-59 collection."
59968032,"T11","[['K', 'K', 'K'], ['2-59', '2-59', '2-59']]",3,3,"K 2-59"
59968032,"T12","[['Bluegills', 'Bluegills', 'Bluegills'], ['and', 'and', 'and'], ['largemouth', 'largemouth', 'largemouth'], ['bass', 'bass', 'bass'], ['planted', 'planted', 'planted'], ['1954,', '1954,', '1954,'], ['55', '55', '55'], ['and', 'and', 'and'], ['56.', '56.', '56.']]",3,3,"Bluegills and largemouth bass planted 1954, 55 and 56."
59968032,"T17","[['Overnight', 'Overnight', 'Overnight']]",3,3,"Overnight"
59968032,"T18","[['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"gill net"
59968032,"T19","[['Exp', 'Exp', 'Exp']]",3,3,"Exp"
59968033,"T5","[['150', '150', '150', '150'], ['feet', 'feet', 'feet', 'feet'], ['lead', 'lead', 'lead', 'lead']]",4,4,"150 feet lead"
59968033,"T7","[['150', ""150'"", '150', '150ft.'], ['ft.', '', 'ft.', '']]",4,2,"150 ft."
59968033,"T8","[['73F', '73', '73', '73'], ['', 'F', 'F', 'F']]",4,3,"73 F"
59968033,"T9","[['3', ""3-6'"", '3', '3'], ['to', '', 'to', 'to'], ['6', '', '6', '6'], ['feet', '', 'feet', 'feet']]",4,3,"3 to 6 feet"
59968033,"T10","[['South', 'South', 'South', 'South'], ['shore', 'shore', 'shore', 'shore'], ['out', 'out', 'out', 'out'], ['from', 'from', 'from', 'from'], ['Dr.', 'Dr.', 'Dr.', 'Dr.'], ['Sari’s', ""Sari's"", ""Sari's"", ""Sari's""], ['Camp', 'Camp', 'Camp', 'Camp']]",4,3.85714285714286,"South shore out from Dr. Sari's Camp"
59968033,"T11","[['K', 'K', 'K', 'K'], ['1-59', '1-59', '1-59', '1-59']]",4,4,"K 1-59"
59968033,"T12","[['Bluegills', 'Bluegills', 'Bluegills', 'Bluegills'], ['and', 'and', 'and', 'and'], ['largemouth', 'largemouth', 'largemouth', 'largemouth'], ['bass', 'bass', 'bass', 'bass'], ['planted', 'planted', 'planted', 'planted'], ['in', 'in', 'in', 'in'], ['1954,', '1954,', '1954,', '1954,'], ['55', '55', '55', '55'], ['and', 'and', 'an', 'and'], ['56.', '56.', '56.', '56']]",4,3.8,"Bluegills and largemouth bass planted in 1954, 55 and 56."
59968033,"T17","[['Overnight', 'Overnight', 'Overnight', 'Overnight']]",4,4,"Overnight"
59968033,"T18","[['fyke', 'fyke', 'fyke', 'fyke'], ['net', 'net', 'net', 'net']]",4,4,"fyke net"
59968034,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968034,"T8","[['75', '75', '75'], ['', '', 'F']]",3,2,"75 F"
59968034,"T9","[['4-6', '4', '4-6'], ['', '-', ''], ['', '6', ''], ['feet', 'feet', 'feet']]",3,1.75,"4-6 - 6 feet"
59968034,"T10","[['North', 'North', 'North'], ['shore', 'shore', 'shore'], ['100', '100', '100'], ['feet', 'feet', 'feet'], ['west', 'west', 'west'], ['of', 'of', 'of'], ['lodge', 'lodge', 'lodge'], ['100', '100', '100'], ['yards', 'yards', 'yards'], ['off', 'off', 'off'], ['shore.', 'shore', 'shore.']]",3,2.90909090909091,"North shore 100 feet west of lodge 100 yards off shore."
59968034,"T11","[['9', '9', '9']]",3,3,"9"
59968034,"T17","[['11:45', '11:45', '11:45AM'], ['AM', 'AM', '']]",3,2,"11:45 AM"
59968034,"T18","[['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"gill net"
59968034,"T19","[['Exp', 'Exp', 'Exp']]",3,3,"Exp"
59968035,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968035,"T7","[[""375'"", ""375'"", ""375'""], ['x', 'x', 'X'], [""6'"", ""6'"", ""6'""]]",3,2.66666666666667,"375' x 6'"
59968035,"T8","[['66', '66', '66'], ['F', '', '']]",3,2,"66 F"
59968035,"T9","[['', '4', ''], ['', '-', ''], [""4-19'"", ""19'"", ""4-19'""]]",3,1.33333333333333,"4 - 4-19'"
59968035,"T10","[['In', 'In', 'In'], ['center', 'center', 'center'], ['of', 'of', 'of'], ['west', 'W', 'W'], ['basis,', 'basin;', 'basin;'], ['off', 'off', 'off'], ['south', 'S', 'S'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['SE', 'Se', 'SE'], ['basin,', 'basin;', 'basin;'], ['off', 'off', 'off'], ['main', 'main', 'main'], ['point.', 'point.', 'point.']]",3,2.64285714285714,"In center of W basin; off S end of SE basin; off main point."
59968035,"T12","[['Only', 'Only', 'Only'], ['fish', 'fish', 'fish'], ['taken', 'taken', 'taken'], ['was', 'was', 'was'], ['a', 'a', 'a'], ['6.0""', '6.0""', '6.0""'], ['golden', 'golden', 'golden'], ['shiner.', 'shiner.', 'shiner.'], ['Minnows', 'Minnows', 'Minnows'], ['abundant', 'abundant', 'abundant'], ['in', 'in', 'in'], ['shoal', 'shoal', 'shoal'], ['areas.', 'areas.', 'areas.'], ['Summer', 'Summer', 'Summer'], ['chemistry', 'chemistry', 'chemistry'], ['indicates', 'indicates', 'indicates'], ['water', 'water', 'water'], ['suitable', 'suitable', 'suitable'], ['for', 'for', 'for'], ['most', 'most', 'most'], ['species,', 'species,', 'species,'], ['but', 'but', 'but'], ['winterkill', 'winterkill', 'winterkill'], ['may', 'may', 'may'], ['occur', 'occur', 'occur'], ['here.', 'here.', 'here.'], ['Lake', 'Lake', 'Lake'], ['chemistry', 'chemistry', 'chemistry'], ['should', 'should', 'should'], ['be', 'be', 'be'], ['check', 'checked', 'checked'], ['in', 'in', 'in'], ['late', 'late', 'late'], ['February', 'February', 'February'], ['or', 'or', 'or'], ['March.', 'March.', 'March.']]",3,2.97222222222222,"Only fish taken was a 6.0"" golden shiner. Minnows abundant in shoal areas. Summer chemistry indicates water suitable for most species, but winterkill may occur here. Lake chemistry should be checked in late February or March."
59968035,"T17","[['Overnight', 'Overnight', 'Overnight']]",3,3,"Overnight"
59968035,"T18","[['3', '3', '3'], ['gill', 'gill', 'gill'], ['nets', 'nets', 'nets']]",3,3,"3 gill nets"
59968035,"T19","[['experimental', 'Exp', 'Exp']]",3,2,"Exp"
59968036,"T5","[[""125'"", ""125'"", ""125'""]]",3,3,"125'"
59968036,"T7","[[""250'"", ""250'"", ""250'""], ['x', 'x', 'x'], [""6'"", ""6'"", ""6'""]]",3,3,"250' x 6'"
59968036,"T8","[['66', '66', '66'], ['', '', 'F']]",3,2,"66 F"
59968036,"T9","[['5', '5', '5'], ['-', '-', '-'], [""20'"", ""20'"", ""20'""]]",3,3,"5 - 20'"
59968036,"T10","[['Off', 'Off', 'Off'], ['NE', 'NE', 'NE'], ['and', 'and', 'and'], ['SW', 'SW', 'SW'], ['shores', 'shores', 'shores.']]",3,2.8,"Off NE and SW shores"
59968036,"T12","[['No', 'No', 'No'], ['fish', 'fish', 'fish'], ['taken,', 'taken,', 'taken,'], ['but', 'but', 'but'], ['summer', 'summer', 'summer'], ['chemistry', 'chemistry', 'chemistry'], ['indicates', 'indicates', 'indicates'], ['water', 'water', 'water'], ['suitable', 'suitable', 'suitable'], ['for', 'for', 'for'], ['most', 'most', 'most'], ['species.', 'species.', 'species.'], ['May', 'May', 'May'], ['have', 'have', 'have'], ['fair', 'fair', 'fair'], ['potential', 'potential', 'potential'], ['for', 'for', 'for'], ['brook', 'brook', 'brook'], ['trout,', 'trout,', 'trout,'], ['but', 'but', 'but'], ['winter', 'winter', 'winter'], ['chemistry', 'chemistry', 'chemistry'], ['should', 'should', 'should'], ['be', 'be', 'be'], ['checked', 'checked', 'checked'], ['before', 'before', 'before'], ['making', 'making', 'making'], ['any', 'any', 'any'], ['plantings.', 'plantings.', 'plantings.']]",3,3,"No fish taken, but summer chemistry indicates water suitable for most species. May have fair potential for brook trout, but winter chemistry should be checked before making any plantings."
59968036,"T17","[['Overnight', 'overnight', 'Overnight']]",3,2,"Overnight"
59968036,"T18","[['2', '2', '2'], ['gill', 'gill', 'gill'], ['nets', 'nets', 'nets']]",3,3,"2 gill nets"
59968036,"T19","[['Exp', 'Exp', 'Exp']]",3,3,"Exp"
59968037,"T5","[[""125'"", ""125'"", '125'], ['', '', 'feet']]",3,1.5,"125' feet"
59968037,"T7","[[""125'"", ""125'"", '125'], ['x', 'x', 'x'], [""6'"", ""6'"", '6'], ['', '', 'feet']]",3,2,"125' x 6' feet"
59968037,"T8","[['72', '72', '72'], ['', '', 'F']]",3,2,"72 F"
59968037,"T9","[['10', ""10-16'"", '10-16'], ['-', '', 'feet'], [""16'"", '', '']]",3,1,"10 - 16'"
59968037,"T10","[['Off', 'Off', 'Off'], ['SW', 'SW', 'SW'], ['shore', 'shore', 'shore']]",3,3,"Off SW shore"
59968037,"T12","[['First', 'First', 'First'], ['plant', 'plant', 'plant'], ['of', 'of', 'of'], ['brook', 'brook', 'brook'], ['trout', 'trout', 'trout'], ['made', 'made', 'made'], ['on', 'on', 'on'], ['6/2/69', '6/2/69', '6/2/69'], ['at', 'at', 'at'], ['ave.', 'ave.', 'ave.'], ['length', 'length', 'length'], ['of', 'of', 'of'], ['4.9"".', '4.9"".', '4.9'], ['', '', 'inches.'], ['Ave.', 'Ave.', 'Ave.'], ['length', 'length', 'length'], ['of', 'of', 'of'], ['19', '19', '19'], ['brk.', 'brk,', 'brook'], ['trout', 'trout', 'trout'], ['collected', 'collected', 'collected'], ['during', 'during', 'during'], ['this', 'this', 'this'], ['survey', 'survey', 'survey'], ['was', 'was', 'was'], ['8.5"",', '8.5"",', '8.5'], ['', '', 'inches,'], ['for', 'for', 'for'], ['an', 'an', 'an'], ['average', 'average', 'average'], ['increase', 'increase', 'increase'], ['of', 'of', 'of'], ['3.6""', '3.6""', '3.6'], ['', '', 'inches'], ['in', 'in', 'in'], ['less', 'less', 'less'], ['than', 'than', 'that'], ['2', '2', '2'], ['months.', 'months.', 'months.'], ['Stomach', 'Stomach', 'Stomach'], ['samples', 'samples', 'samples'], ['indicate', 'indicate', 'indicated'], ['smaller', 'smaller', 'smaller'], ['trout', 'trout', 'trout'], ['feeding', 'feeding', 'feeding'], ['on', 'on', 'on'], ['dragonfly', 'dragonfly', 'dragonfly'], ['larvae,', 'larvae,', 'larvae,'], ['larger', 'larger', 'larger'], ['trout', 'trout', 'trout'], ['feeding', 'feeding', 'feeding'], ['on', 'on', 'on'], ['brook', 'brook', 'brook'], ['sticklebacks.', 'sticklebacks.', 'sticklebacks.']]",3,2.75925925925926,"First plant of brook trout made on 6/2/69 at ave. length of 4.9"". inches. Ave. length of 19 brk. trout collected during this survey was 8.5"", inches, for an average increase of 3.6"" inches in less than 2 months. Stomach samples indicate smaller trout feeding on dragonfly larvae, larger trout feeding on brook sticklebacks."
59968037,"T17","[['overnight', 'Overnight', 'overnight']]",3,2,"overnight"
59968037,"T18","[['1', '1', '1'], ['gill', 'gill', 'gill'], ['net', 'net', 'net']]",3,3,"1 gill net"
59968037,"T19","[['Exp', 'Exp', 'Exp']]",3,3,"Exp"
59968038,"T7","[['125x', '125x', '12x5'], ['X', 'X', 'x'], ['75x', '75X', '75'], ['X', 'X', 'X'], [""6'"", ""6'"", ""6'""], ['x', 'x', 'x'], ['925""', '925""', '925""'], [""150'"", ""150'"", ""150'""], ['seined', 'seined', 'seined'], ['-', '-', '-'], ['1/4""', '1/4""', '1/4""'], ['mesh', 'mesh', 'mesh']]",3,2.66666666666667,"125x X 75x X 6' x 925"" 150' seined - 1/4"" mesh"
59968038,"T8","[['66', '66', '66']]",3,3,"66"
59968038,"T9","[['', '', '2'], ['', '', '-'], [""2-30'"", ""2-30'"", ""30'""]]",3,1.33333333333333,"2 - 2-30'"
59968038,"T10","[['West', 'West', 'West'], ['half', 'half', 'half'], ['of', 'of', 'of'], ['lake', 'lake', 'lake'], ['-', '-', '-'], ['a', 'a', 'a'], ['number', 'number', 'number'], ['of', 'of', 'of'], ['sets', 'sets', 'sets'], ['along', 'along', 'along'], ['the', 'the', 'the'], ['shoreline', 'shoreline', 'shoreline'], ['of', 'of', 'of'], ['the', 'the', 'the'], ['lake.', 'lake.', 'lake.']]",3,3,"West half of lake - a number of sets along the shoreline of the lake."
59968038,"T12","[['Good', 'Good', 'Good'], ['catches', 'catches', 'catches'], ['of', 'of', 'of'], ['walleye', 'walleye', 'walleye'], ['northern', 'northern', 'northern'], ['pike,', 'pike,', 'pike,'], ['smallmouth', 'smallmouth', 'smallmouth'], ['bass,', 'bass,', 'bass,'], ['and', 'and', 'and'], ['yellow', 'yellow', 'yellow'], ['perch.', 'perch.', 'perch.'], ['No', 'No', 'No'], ['small', 'small', 'small'], ['walleye', 'walleye', 'walleye'], ['taken', 'taken', 'taken'], ['perhaps', 'perhaps', 'perhaps'], ['reflecting', 'reflecting', 'reflecting'], ['the', 'the', 'the'], ['scarcity', 'scarcity', 'scarcity'], ['of', 'of', 'of'], ['suitable', 'suitable', 'suitable'], ['reproductive', 'reproductive', 'reproductive'], ['habitat.', 'habitat.', 'habitat.']]",3,3,"Good catches of walleye northern pike, smallmouth bass, and yellow perch. No small walleye taken perhaps reflecting the scarcity of suitable reproductive habitat."
59968038,"T17","[['2', '2', '2'], ['nights', 'nights', 'nights']]",3,3,"2 nights"
59968038,"T18","[['Exp.', 'Exp.', 'Exp.'], ['gill', 'gill', 'gill'], ['net', 'net', 'net'], ['3""', '3""', '3""'], ['monofilament', 'monofilament', 'monofilament'], ['gill', 'gill', 'fill'], ['net.', 'net,', 'net,'], ['', '', '2'], [""2(3')"", ""2(3')"", ""(3')""], ['trap', 'trap', 'trap'], ['nets', 'nets', 'nets'], ['', '', '2'], [""2(4')"", ""2(4')"", ""(4')""], ['fyke', 'fyke', 'fyke'], ['nets', 'nest', 'nets']]",3,2.4,"Exp. gill net 3"" monofilament gill net, 2 2(3') trap nets 2 2(4') fyke nets"
59968038,"T19","[['Variable', 'Variable', 'Variable']]",3,3,"Variable"
59968039,"T8","[['75F,', '75F,', '75F,'], ['77F,', '77F,', '77F,'], ['78F', '78F', '78F']]",3,3,"75F, 77F, 78F"
59968039,"T9","[['', '7', '7'], ['', 'to', 'to'], [""7-18'"", '18', '18'], ['', 'feet', 'feet']]",3,2,"7 to 18 feet"
59968039,"T10","[['South', 'South', 'South'], ['of', 'of', 'of'], ['both', 'both', 'both'], ['islands', 'islands', 'islands'], ['in', 'in', 'in'], ['channel,', 'channel,', 'channel,'], ['north', 'north', 'north'], ['and', 'and', 'and'], ['south', 'south', 'south'], ['shores', 'shores', 'shores'], ['of', 'of', 'of'], ['west', 'west', 'west'], ['bay.', 'bay.', 'bay.']]",3,3,"South of both islands in channel, north and south shores of west bay."
59968039,"T12","[['Electrical', 'Electrical', 'Electrical'], ['and', 'and', 'and'], ['wind', 'wind', 'wind'], ['storm', 'storm', 'storm'], ['during', 'during', 'during'], ['the', 'the', 'the'], ['night', 'night', 'night'], ['of', 'of', 'of'], ['August', 'August', 'August'], ['6.', '6.', '6.']]",3,3,"Electrical and wind storm during the night of August 6."
59968039,"T17","[['', '', '2'], ['', '', 'net'], ['', '', 'nights'], ['3:00', '3:00', '3:00'], ['pm', 'PM', 'PM']]",3,1.6,"2 net nights 3:00 PM"
59968039,"T18","[['6', '6', '6'], ['trap', 'trap', 'trap'], ['nets', 'nets', 'nets']]",3,3,"6 trap nets"
59968040,"T5","[[""4'"", ""4'"", ""4'"", ""4'""], ['x', 'x', 'x', 'x'], [""6'"", ""6'"", ""6'"", ""6'""]]",4,4,"4' x 6'"
59968040,"T10","[['West', 'West', 'West', 'West'], ['shore', 'shore', 'shore', 'shore']]",4,4,"West shore"
59968040,"T11","[['71', '71', '71', '71']]",4,4,"71"
59968040,"T18","[['seine', 'seine', 'seine', 'seine']]",4,4,"seine"
59968041,"T5","[[""125'"", ""125'"", ""125'""], ['and', 'and', 'and'], [""125'"", ""125'"", ""125'""]]",3,3,"125' and 125'"
59968041,"T7","[[""250'"", ""250'"", ""250'""]]",3,3,"250'"
59968041,"T9","[[""2'"", ""2'"", ''], ['-', '-', ''], [""18'"", ""18'"", ""2'-18'""]]",3,2,"2' - 18'"
