subject_id,workflow_id,task,reducer,data.aggregation_version,no_data, yellow_perch, largemouth_bass, bluntnose_minnow, iowa_darter, blacknose_shiner, golden_shiner, white_sucker, bullhead_not_specified,yes_data, none_listed, northern_pike, brook_trout, rock_bass, smallmouth_bass, bluegill, walleye, banded_killifish, common_carp, pumpkinseed, johnny_darter, common_shiner, blackchin_shiner, brown_trout, blacknose_minnow, cisco_herring_whitefish, black_crappie, lake_chubsucker, brown_bullhead, black_bullhead, rainbow_trout, brook_silverside, mimic_shiner, yellow_bullhead, bowfin_dogfish, longnose_gar, spotted_gar, grass_pickerel
59071024,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,
59071024,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071024,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071025,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,
59071025,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071025,17911,T18,question_reducer,3.4.5,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
59071025,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071025,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071026,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,
59071026,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071026,17911,T18,question_reducer,3.4.5,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071026,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071026,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071027,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071027,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071027,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071027,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071027,17911,T25,question_reducer,3.4.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071028,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
59071028,17911,T15,question_reducer,3.4.5,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071028,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071028,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071028,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071029,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
59071029,17911,T15,question_reducer,3.4.5,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071029,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071029,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071029,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071030,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
59071030,17911,T15,question_reducer,3.4.5,,,,1,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
59071030,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071030,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071030,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071031,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
59071031,17911,T15,question_reducer,3.4.5,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071031,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071031,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071031,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071032,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
59071032,17911,T15,question_reducer,3.4.5,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071032,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071032,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071032,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071033,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,,,,,,
59071033,17911,T15,question_reducer,3.4.5,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071033,17911,T18,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071033,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071033,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071034,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071034,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071034,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071034,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071034,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071035,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
59071035,17911,T15,question_reducer,3.4.5,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071035,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071035,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071035,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071036,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
59071036,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071036,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071036,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071036,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071037,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071037,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071037,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071037,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071037,17911,T25,question_reducer,3.4.5,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071038,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
59071038,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071038,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071038,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071038,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071039,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,4,,,,,,2,,,,,,1,,,,,,,,,,,,
59071039,17911,T15,question_reducer,3.4.5,,,,,,4,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
59071039,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
59071039,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071039,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071040,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071040,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071040,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071040,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071040,17911,T25,question_reducer,3.4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071041,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071041,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071041,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071041,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071041,17911,T25,question_reducer,3.4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071042,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
59071042,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071042,17911,T18,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071042,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071042,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071043,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,
59071043,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071043,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071043,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071043,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071044,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071044,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071044,17911,T18,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071044,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071044,17911,T25,question_reducer,3.4.5,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071045,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,
59071045,17911,T15,question_reducer,3.4.5,,,,3,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
59071045,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071045,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071045,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071046,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,
59071046,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071046,17911,T18,question_reducer,3.4.5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071046,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071046,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071047,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
59071047,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
59071047,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071047,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071047,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071048,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,
59071048,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071048,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071048,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071048,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071049,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071049,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071049,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071049,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071049,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071050,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,
59071050,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071050,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071050,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071050,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071051,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
59071051,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071051,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071051,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071051,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071052,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071052,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071052,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071052,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071052,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071053,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,,,,,,3,,,,,,,,,,,,,,,,,,
59071053,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071053,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071053,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071053,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071054,17911,T12,question_reducer,3.4.5,,3,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,
59071054,17911,T15,question_reducer,3.4.5,,,,4,4,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
59071054,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
59071054,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071054,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071055,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,1,,4,4,,4,,,,,,,,,,,,,,,,,,,,,
59071055,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071055,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071055,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071055,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071056,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
59071056,17911,T15,question_reducer,3.4.5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071056,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
59071056,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071056,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071057,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,
59071057,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071057,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071057,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071057,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071058,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,4,4,4,,4,,,,,,,,,4,,,,,,,,,,,,
59071058,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071058,17911,T18,question_reducer,3.4.5,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071058,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071058,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071059,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071059,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071059,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071059,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071059,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071060,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071060,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071060,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071060,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071060,17911,T25,question_reducer,3.4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071061,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,
59071061,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071061,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071061,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071061,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071062,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
59071062,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071062,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071062,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071062,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071063,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
59071063,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071063,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
59071063,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071063,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071064,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071064,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071064,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071064,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071064,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071065,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
59071065,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071065,17911,T18,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071065,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071065,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071066,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
59071066,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071066,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
59071066,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071066,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071067,17911,T12,question_reducer,3.4.5,,5,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,
59071067,17911,T15,question_reducer,3.4.5,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071067,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071067,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071067,17911,T25,question_reducer,3.4.5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071068,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,,3,4,,,,4,,,,,,,,,,,,,,,,,,
59071068,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071068,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071068,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
59071068,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
