subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['7.4', '7.4', '7.4']]",3.0,3.0,7.4
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['15.5', '13.5', '13.5']]",3.0,2.0,13.5
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['15.5', '13.5', '13.5']]",3.0,2.0,13.5
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T15,Third row Length Range [Text],"[['17.9', '17.9', '17.9']]",3.0,3.0,17.9
59962522,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0001_2.jpeg,20393,T16,Third row Mean Length [Text],"[['17.9', '17.9', '17.9']]",3.0,3.0,17.9
59962524,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_2.jpeg,20393,T2,First row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59962524,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_2.jpeg,20393,T3,First row Length Range [Text],"[['7.2-7.8', '7.2-7.8', '7.2-7.8']]",3.0,3.0,7.2-7.8
59962524,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_2.jpeg,20393,T4,First row Mean Length [Text],"[['7.5', '7.5', '7.5']]",3.0,3.0,7.5
59962524,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962524,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_2.jpeg,20393,T9,Second row Length Range [Text],"[['15.5-17.3', '15.5-17.3', '15.5-17.3']]",3.0,3.0,15.5-17.3
59962524,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0007_2.jpeg,20393,T10,Second row Mean Length [Text],"[['16.4', '16.4', '16.4']]",3.0,3.0,16.4
59962527,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0006_2.jpeg,20393,T2,First row Number of Fish [Text],"[['18', '18', '18']]",3.0,3.0,18
59962527,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0006_2.jpeg,20393,T3,First row Length Range [Text],"[['11.4-13.4', '11.4-13.4', '11.4-13.4']]",3.0,3.0,11.4-13.4
59962527,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0006_2.jpeg,20393,T4,First row Mean Length [Text],"[['12.3', '12.3', '12.3']]",3.0,3.0,12.3
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['32', '32', '32']]",3.0,3.0,32
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['6.5-9.0', '6.5-9.0', '6.6-9.0']]",3.0,2.0,6.5-9.0
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['7.6', '7.6', '7.6']]",3.0,3.0,7.6
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['5', '5', '5']]",3.0,3.0,5
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['9.7-10.9', '9.7-10.9', '9.7-10.9']]",3.0,3.0,9.7-10.9
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['10.4', '10.4', '10.4']]",3.0,3.0,10.4
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T14,Third row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T15,Third row Length Range [Text],"[['12.1-13.0', '12.1-13.0', '12.1-13.0']]",3.0,3.0,12.1-13.0
59962557,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALBERTA_GROW_0001_2.jpeg,20393,T16,Third row Mean Length [Text],"[['12.6', '12.6', '12.6']]",3.0,3.0,12.6
59962577,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
59962577,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['6.3-6.7', '6.3-6.7', '6.3-6.7']]",3.0,3.0,6.3-6.7
59962577,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['6.6', '6.6', '6.6']]",3.0,3.0,6.6
59962577,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962577,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['8.8-9.2', '8.8-9.2', '8.8-9.2']]",3.0,3.0,8.8-9.2
59962577,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_LOST_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['9.0', '9.0', '9.0']]",3.0,3.0,9.0
59962590,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['5', '5', '5']]",3.0,3.0,5
59962590,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['7.0-9.7', '7.0-9.7', '7.0-9.7']]",3.0,3.0,7.0-9.7
59962590,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['8.0', '8.0', '8.0']]",3.0,3.0,8.0
59962590,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
59962590,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['10.1-13.9', '10.1-13.9', '10.1-13.9']]",3.0,3.0,10.1-13.9
59962590,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ROLAND_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['12.3', '12.3', '12.3']]",3.0,3.0,12.3
59963076,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_006.jpg,20393,T2,First row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59963076,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_006.jpg,20393,T3,First row Length Range [Text],"[['191-241', '191-241', '191-241']]",3.0,3.0,191-241
59963076,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_006.jpg,20393,T4,First row Mean Length [Text],"[['221', '221', '221'], ['(8.7)', '', '(8.7)']]",3.0,2.5,221 (8.7)
59963076,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_006.jpg,20393,T8,Second row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
59963076,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_006.jpg,20393,T9,Second row Length Range [Text],"[['254-320', '254-320', '254-320']]",3.0,3.0,254-320
59963076,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BrockiesPond_FISHs_006.jpg,20393,T10,Second row Mean Length [Text],"[['280(11.0)', '280', '280(11.0)']]",3.0,2.0,280(11.0)
59963082,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_037.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59963082,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_037.jpg,20393,T3,First row Length Range [Text],"[['11.7-11.8', '11.7-11.8', '11.7-11.8']]",3.0,3.0,11.7-11.8
59963082,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_037.jpg,20393,T4,First row Mean Length [Text],"[['11.8', '11.8', '11.8']]",3.0,3.0,11.8
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T3,First row Length Range [Text],"[['9.3', '9.3', '9.3']]",3.0,3.0,9.3
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T4,First row Mean Length [Text],"[['9.3', '9.3', '9.3']]",3.0,3.0,9.3
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T9,Second row Length Range [Text],"[['10.4-11.4', '10.4-11.4', '10.4-11.4']]",3.0,3.0,10.4-11.4
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T10,Second row Mean Length [Text],"[['10.9', '10.9', '10.9']]",3.0,3.0,10.9
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T14,Third row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T15,Third row Length Range [Text],"[['12.6-13.8', '12.6-13.8', '12.6-13.8']]",3.0,3.0,12.6-13.8
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T16,Third row Mean Length [Text],"[['13.1', '13.1', '13.1']]",3.0,3.0,13.1
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T20,Fourth row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T21,Fourth row Length Range [Text],"[['15.6-16.8', '15.6-16.8', '15.6-16.8']]",3.0,3.0,15.6-16.8
59963108,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Holland_FISHs_059.jpg,20393,T22,Fourth row Mean Length [Text],"[['16.2', '16.2', '16.2']]",3.0,3.0,16.2
59963124,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Lost_FISHs_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Lost_FISHs_025.jpg,20393,T2,First row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59963124,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Lost_FISHs_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Lost_FISHs_025.jpg,20393,T3,First row Length Range [Text],"[['9.3-11.5', '9.3-11.5', '9.3-11.5']]",3.0,3.0,9.3-11.5
59963124,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Lost_FISHs_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Lost_FISHs_025.jpg,20393,T4,First row Mean Length [Text],"[['10.0', '10.0', '10.0']]",3.0,3.0,10.0
59963132,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_203.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_204.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59963132,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_203.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_204.jpg,20393,T3,First row Length Range [Text],"[['13.5', '13.5', '13.5']]",3.0,3.0,13.5
59963132,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_203.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_204.jpg,20393,T4,First row Mean Length [Text],"[['13.5', '13.5', '13.5'], ['', '(1.0)', '(1.0)']]",3.0,2.5,13.5 (1.0)
59963133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_209.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_210.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59963133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_209.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_210.jpg,20393,T3,First row Length Range [Text],"[['13.5', '13.5', '13.5']]",3.0,3.0,13.5
59963133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_209.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueBig_FISHs_210.jpg,20393,T4,First row Mean Length [Text],"[['13.5', '13.5', '13.5'], ['(1.0)', '', '']]",3.0,2.0,13.5 (1.0)
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T3,First row Length Range [Text],"[['7.2-7.8', '7.2-7.8', '7.2-7.8']]",3.0,3.0,7.2-7.8
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T4,First row Mean Length [Text],"[['7.5', '7.5', '7.5']]",3.0,3.0,7.5
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T8,Second row Number of Fish [Text],"[['13', '13', '13']]",3.0,3.0,13
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T9,Second row Length Range [Text],"[['8.0-9.7', '8.0-9.7', '8.0-9.7']]",3.0,3.0,8.0-9.7
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T10,Second row Mean Length [Text],"[['8.9', '8.9', '8.9']]",3.0,3.0,8.9
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T14,Third row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T15,Third row Length Range [Text],"[['10.0-11.3', '10.0-11.3', '10.0-11.3']]",3.0,3.0,10.0-11.3
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T16,Third row Mean Length [Text],"[['10.4', '10.4', '10.4']]",3.0,3.0,10.4
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T20,Fourth row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T21,Fourth row Length Range [Text],"[['15.5', '15.5', '15.5']]",3.0,3.0,15.5
59963163,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Moon_FISHs_049.jpg,20393,T22,Fourth row Mean Length [Text],"[['15.5', '15.5', '15.5']]",3.0,3.0,15.5
