subject_id,URL 4,URL 8,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,S,"[['03', '3', '3']]",3.0,2.0,3
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,Collector,,,,
80048680,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_019.jpeg,Other Dates,,,,
80048680,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_019.jpeg,T,"[['48N', '48N', '48N']]",3.0,3.0,48N
80048680,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_019.jpeg,R,"[['27W', '27W', '27W']]",3.0,3.0,27W
80048680,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_019.jpeg,S,"[['27', '27', '27']]",3.0,3.0,27
80048680,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Marquette_Deer48N_27W_S27_GROW_019.jpeg,Collector,"[['Peterson', 'Peterson', 'Peterson']]",3.0,3.0,Peterson
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,Other Dates,,,,
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,T,"[['3N', '3N', '3N']]",3.0,3.0,3N
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,R,"[['7,', '7,', '7,'], ['8E', '8E', '8E']]",3.0,3.0,"7, 8E"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,S,"[['7,', '7,', '7,'], ['12,', '12,', '12,'], ['13,', '13,', '13,'], ['18', '18', '18']]",3.0,3.0,"7, 12, 13, 18"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,Collector,"[['Askam,', 'Askam,', 'Askam,'], ['Somers,', 'Somers,', 'Somers,'], ['Melling', 'Melling', 'Melling']]",3.0,3.0,"Askam, Somers, Melling"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,Other Dates,,,,
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,T,"[['21N', '21N', '21N']]",3.0,3.0,21N
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,R,"[['3,', '3,', '3,'], ['4E', '4E', '4E']]",3.0,3.0,"3, 4E"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,S,"[['1,', '1,6', '1,'], ['6', '', '6']]",3.0,2.0,"1, 6"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,Collector,"[['E.', 'E.', 'E.'], ['Smiddy,', 'Smiddy,', 'Smiddy,'], ['G.', 'G.', 'G.'], ['Casey', 'Casey', 'Casey']]",3.0,3.0,"E. Smiddy, G. Casey"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,Other Dates,,,,
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,T,"[['23N', '23N', '23N']]",3.0,3.0,23N
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,R,"[['4E', '4E', '4E']]",3.0,3.0,4E
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,S,"[['5,', '5,', '5,'], ['8', '8', '8']]",3.0,3.0,"5, 8"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,Collector,"[['E.', 'E.', 'E.'], ['Smiddy,', 'Smiddy,', 'Smiddy,'], ['K.', 'K.', 'K.'], ['Kruger,', 'Kruger,', 'Kruger,'], ['K.', 'K.', 'K.'], ['Reed', 'Reed', 'Reed']]",3.0,3.0,"E. Smiddy, K. Kruger, K. Reed"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,Other Dates,,,,
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,T,"[['1S', '1S', '1S']]",3.0,3.0,1S
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,R,"[['4E', '4E', '4E']]",3.0,3.0,4E
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,S,"[['3', '3', '3']]",3.0,3.0,3
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,Collector,"[['Jackson', 'Jackson', 'Jackson'], ['Crew', '', 'Crew'], ['1994', '', '1994']]",3.0,2.3333333333333335,Jackson Crew 1994
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,Other Dates,,,,
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,T,"[['3S', '3S', '3S']]",3.0,3.0,3S
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,R,"[['7E', '7E', '7E']]",3.0,3.0,7E
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,S,"[['several', 'several', 'several']]",3.0,3.0,several
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,Collector,"[['Towns,', 'Towns,', 'Towns,'], ['Borgeson', 'Borgeson', 'Borgeson']]",3.0,3.0,"Towns, Borgeson"
80048686,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_11.jpeg,Other Dates,,,,
80048686,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_11.jpeg,T,"[['01S', '1S', '01S']]",3.0,2.0,01S
80048686,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_11.jpeg,R,"[['04E', '4E', '04E']]",3.0,2.0,04E
80048686,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_11.jpeg,S,"[['33', '33', '33']]",3.0,3.0,33
80048686,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FOURMILE_GROW_0001_11.jpeg,Collector,"[['District', 'District', 'District'], ['13', '13', '13'], ['Fisheries', 'Fisheries', 'Fisheries']]",3.0,3.0,District 13 Fisheries
80048687,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_7.jpeg,Other Dates,,,,
80048687,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_7.jpeg,T,"[['1S', '1S', '1S']]",3.0,3.0,1S
80048687,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_7.jpeg,R,"[['3E', '3E', '3E']]",3.0,3.0,3E
80048687,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_7.jpeg,S,"[['28', '28', '28']]",3.0,3.0,28
80048687,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_WINNEWANNA_GROW_0001_7.jpeg,Collector,"[['D-13', 'D-13', 'D-13'], ['Fisheries', 'Fisheries', 'Fisheries']]",3.0,3.0,D-13 Fisheries
80065853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,,Other Dates,,,,
80065853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,,T,"[['43N', '43N', '43N']]",3.0,3.0,43N
80065853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,,R,"[['18W', '18W', '18W']]",3.0,3.0,18W
80065853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,,S,"[['14,', '14,', '14,'], ['23', '23', '23']]",3.0,3.0,"14, 23"
80065853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,,Collector,"[['Prout,', 'Prout,', 'Prout,'], ['P.', 'P.', 'P.'], ['Sweeney,', 'Sweeney,', 'Sweeney,'], ['St.', 'St.', 'St.'], ['John', 'John', 'John']]",3.0,3.0,"Prout, P. Sweeney, St. John"
80065854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,,Other Dates,,,,
80065854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,,T,"[['8N', '8N', '8N']]",3.0,3.0,8N
80065854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,,R,"[['8E', '8E', '8E']]",3.0,3.0,8E
80065854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,,S,"[['7', '7', '7']]",3.0,3.0,7
80065854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,,Collector,"[['D.', 'D.', 'D.'], ['Barnard', 'Barnard', 'Barnard']]",3.0,3.0,D. Barnard
80065855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,,Other Dates,,,,
80065855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,,T,"[['8N', '8N', '8N']]",3.0,3.0,8N
80065855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,,R,"[['8E', '8E', '8E']]",3.0,3.0,8E
80065855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,,S,"[['7', '7', '7']]",3.0,3.0,7
80065855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,,Collector,"[['D.', 'D.', 'D.'], ['Barnard', 'Barnard', 'Barnard']]",3.0,3.0,D. Barnard
80065856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,,Other Dates,,,,
80065856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,,T,"[['8N', '8N', '8N']]",3.0,3.0,8N
80065856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,,R,"[['8E', '8E', '8E']]",3.0,3.0,8E
80065856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,,S,"[['18', '18', '18']]",3.0,3.0,18
80065856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,,Collector,"[['D.', 'D.', 'D.'], ['Barnard', 'Barnard', 'Barnard']]",3.0,3.0,D. Barnard
80065857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_OldHeadquarters_GROW_028.jpeg,,Other Dates,,,,
80065857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_OldHeadquarters_GROW_028.jpeg,,T,"[['49N', '49N', '49N']]",3.0,3.0,49N
80065857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_OldHeadquarters_GROW_028.jpeg,,R,"[['10W', '10W', '10W']]",3.0,3.0,10W
80065857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_OldHeadquarters_GROW_028.jpeg,,S,"[['19', '19', '19']]",3.0,3.0,19
80065857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_OldHeadquarters_GROW_028.jpeg,,Collector,,,,
