"subject_id","URL.4","URL.8","workflow_id","task","Full.Task.Text","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text","data.user_ids","original_id"
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T2","Boat Resorts / Resorts","[['One', 'One', 'One']]",3,3,"One","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T3","Liveries / Boat Liveries","[['Two', 'Two', 'Two'], ['or', 'or', 'or'], ['more', 'more.', 'more.']]",3,2.66666666666667,"Two or more.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T8","Area","[['235', '235', '235'], ['acres.', 'acres.', 'acres.']]",3,3,"235 acres.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T9","Shore Development","[['1.33', '1.33', '1.33']]",3,3,"1.33","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T10","Max Depth / Maximum Depth","[[""50'."", ""50'."", ""50'.""]]",3,3,"50'.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T12","Area of Vegetation","",NA,NA,"","",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T13","Per cent shoal","",NA,NA,"","",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T14","Secchi disk (range)","[[""10'-11'"", ""10'-11'"", ""10'-11'.""]]",3,2,"10'-11'","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T15","Temperature – Surface","",NA,NA,"","",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T16","Thermocline – Is Thermocoline Present?","[['Yes.', 'Yes.', 'Yes.']]",3,3,"Yes.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T17","Thermocline location","[[""25'-35'"", ""25'-35'"", ""25'-35'.""]]",3,2,"25'-35'","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T19","Dissolved oxygen above thermocline","[['Approx.', 'Approx.', 'Approx.'], ['8-4', '8-4', '8-4'], ['ppm.', 'ppm.', 'ppm.']]",3,3,"Approx. 8-4 ppm.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T20","Dissolved oxygen below thermocline","[['No', 'No', 'No'], ['02', 'O2', 'O2'], ['below', 'below', 'below'], ['thermocline', 'thermocline.', 'thermocline.']]",3,2.5,"No O2 below thermocline.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T21","Methyl Orange Alk. Range","[['113-145', '113.145', '113-145'], ['ppm.', 'ppm.', 'ppm.']]",3,2.5,"113-145 ppm.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T23","Temperature – Bottom","[['12-14.1C', '12', '12-14.1'], ['', '-14.1', ''], ['', 'C', 'C.']]",3,1,"12-14.1C -14.1 C","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T24","Dissolved oxygen in/wihtin thermocline","",NA,NA,"","",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T25","Dam in outlet","[['Yes.', 'Yes.', 'Yes.']]",3,3,"Yes.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T26","Height","[[""3'."", ""3'."", ""3'.""]]",3,3,"3'.","[2376369, 1894841, 1312868]",82940989
83381076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/Mecosta_Blue_SUMM_013.jpg",18891,"T27","Effect on fish movements","[['No', 'No', ''], ['fish', 'fish', 'Maintains'], ['barrier', 'barrier', 'level'], ['in', 'in', 'in'], ['spring', 'spring', ''], ['-', '-', ''], [""15'"", ""15'"", ''], ['cement', 'cement', 'Blue,'], ['apron', 'apron', 'Round'], ['with', 'with', ''], ['6""', '6""', ''], ['head', 'head', 'and'], ['above.', 'above.', 'Macoata.']]",3,2.07692307692308,"No fish barrier in spring - 15' cement apron with 6"" head above.","[2376369, 1894841, 1312868]",82940989
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T0","Cottages","[['83', '83', '83']]",3,3,"83","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T1","Hotels / Homes","[['3', '3', '3']]",3,3,"3","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T3","Liveries / Boat Liveries","",NA,NA,"","",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T8","Area","[['36.2', '36.2', '36.2'], ['acres', 'acres', 'acres']]",3,3,"36.2 acres","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T9","Shore Development","[['80%', '80%', '80%'], ['developed', 'developed', 'developed']]",3,3,"80% developed","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['6.5M', '6.5M', '6.5M']]",3,3,"6.5M","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T12","Area of Vegetation","[['15', '15', '15'], ['acres', 'acres', 'acres']]",3,3,"15 acres","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T13","Per cent shoal","[['55%', '55%', '55%']]",3,3,"55%","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T14","Secchi disk (range)","[['50']]",1,1,"50","[2290372]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T15","Temperature – Surface","[['22.5C', '22.5', '22.5'], ['', 'C', 'C']]",3,2,"22.5 C","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T17","Thermocline location","[['4M', '4M', '4M'], ['to', 'to', 'TO'], ['5M', '5M', '5M']]",3,2.66666666666667,"4M to 5M","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","[['8.2ppm-6.0ppm', '8.2ppm-6.0ppm', '8.2ppm-6.0ppm']]",3,3,"8.2ppm-6.0ppm","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","[['1.0ppm', '1.0ppm', '1.0ppm']]",3,3,"1.0ppm","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['29ppm', '29ppm', '29ppm']]",3,3,"29ppm","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T23","Temperature – Bottom","[['12.0C', '12.0', '12.0'], ['', 'C', 'C']]",3,2,"12.0 C","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","[['6.0ppm', '6.0ppm', '6.0ppm']]",3,3,"6.0ppm","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T25","Dam in outlet","[['None', 'None', 'None']]",3,3,"None","[2376369, 2290372, 1312868]",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940991
83381077,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_BITLEY_SUMM_0002_2.jpeg",18891,"T27","Effect on fish movements","",NA,NA,"","",82940991
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T0","Cottages","[['None', 'None', 'None']]",3,3,"None","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T1","Hotels / Homes","[['None', 'None', 'None']]",3,3,"None","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['None', 'None', 'None']]",3,3,"None","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['None', 'None', 'None']]",3,3,"None","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T8","Area","[['5.4', '5.4', '5.4'], ['ha', '', 'ha.'], ['(13.5', 'ha.(13.5', '(13.5'], ['acres)', 'acres)', 'acres)']]",3,2.25,"5.4 ha (13.5 acres)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T9","Shore Development","",NA,NA,"","",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['7.5m', '7.5m(25', '7.5m'], ['(25', '', '(25'], ['', '', 'ft)']]",3,1.66666666666667,"7.5m (25 ft)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T12","Area of Vegetation","[['(10%)', '(10%)', '(10%)']]",3,3,"(10%)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T13","Per cent shoal","[['10%', '10%', '10%']]",3,3,"10%","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T14","Secchi disk (range)","[['2m', '2m', '2'], ['', '', 'm'], ['(6', '', '(6'], ['ft)', '(6ft)', 'ft)']]",3,1.75,"2m m (6 ft)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T15","Temperature – Surface","[['24C', '24c', '24'], ['', '', 'c'], ['', '(75F)', '(75'], ['', '', 'F)']]",3,1,"24C c (75F) F)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T17","Thermocline location","[['4-9m', '4-9m', '4-9m'], ['(13-29Ft)', '(13-29Ft)', '(11-29'], ['', '', 'ft)']]",3,2,"4-9m (13-29Ft) ft)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","[['7.4ppm', '7.4ppm', '7.4'], ['', '', 'ppm']]",3,1.5,"7.4ppm ppm","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['', '', '45'], ['45ppm', '45ppm', 'ppm']]",3,1.5,"45 45ppm","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T23","Temperature – Bottom","[['5c', '5c', '5'], ['', '', 'c'], ['', '(41F)', '(41'], ['', '', 'F)']]",3,1.25,"5c c (41F) F)","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","[['3.6ppm', '3.6ppm', '3.6'], ['', '', 'ppm']]",3,1.5,"3.6ppm ppm","[2376369, 1312868, 1325481]",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T25","Dam in outlet","",NA,NA,"","",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940993
83381078,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_CONDON_SUMM_0002_2.jpeg",18891,"T27","Effect on fish movements","",NA,NA,"","",82940993
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T0","Cottages","[['50', '50', '50']]",3,3,"50","[2376369, 1312868, 1325481]",82940994
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T1","Hotels / Homes","[['60', '60', '60']]",3,3,"60","[2376369, 1312868, 1325481]",82940994
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['2', '2', '2']]",3,3,"2","[2376369, 1312868, 1325481]",82940994
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T3","Liveries / Boat Liveries","",NA,NA,"","",82940994
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T8","Area","[['68.4', '68.4', '68.4'], ['ha', 'ha', 'ha'], ['(171', '(171', '(171'], ['acres)', 'acres)', 'acres)']]",3,3,"68.4 ha (171 acres)","[2376369, 1312868, 1325481]",82940994
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T9","Shore Development","[['90%', '90%', '90%']]",3,3,"90%","[2376369, 1312868, 1325481]",82940994
83381079,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/NEWAYGO_DIAMOND_SUMM_0005_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['8m', '8m', '8m'], ['(26ft)', '(26ft)', '(26ft)']]",3,3,"8m (26ft)","[2376369, 1312868, 1325481]",82940994
