subject_id,URL 4,URL 8,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T8,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T9,"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T10,"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T14,"[['2', '2', '2']]",3,3,2,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T15,"[['8.2', '8.2', '8.2']]",3,3,8.2,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T16,"[['8.2', '8.2', '8.2']]",3,3,8.2,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T20,"[['6', '6', '6']]",3,3,6,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T21,"[['8.4-9.9', '8.4-9.9', '8.4-9.9']]",3,3,8.4-9.9,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T22,"[['9.1', '9.1', '9.1']]",3,3,9.1,"[1312868, 1484814, 1325481]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T2,"[['3', '3', '3']]",3,3,3,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T3,"[['5.2-5.9', '5.2-5.9', '5.2-5.9']]",3,3,5.2-5.9,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T4,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T8,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T9,"[['7.1-7.5', '7.1-7.5', '7.1-7.5']]",3,3,7.1-7.5,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T10,"[['7.3', '7.3', '7.3']]",3,3,7.3,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T14,"[['5', '5', '5']]",3,3,5,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T15,"[['8-8.7', '8-8.7', '8-8.7']]",3,3,8-8.7,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T16,"[['8.4', '8.4', '8.4']]",3,3,8.4,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T20,"[['3', '3', '3']]",3,3,3,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T21,"[['9-9.4', '9-9.4', '9.-9.4']]",3,2,9-9.4,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T22,"[['9.2', '9.2', '9.2']]",3,3,9.2,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T26,"[['1', '1', '1']]",3,3,1,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T27,"[['10.2-10.2', '10.2-10.2', '10.2-10.2']]",3,3,10.2-10.2,"[1312868, 1325481, 2376369]"
80048679,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_049.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Livingston_Bishop_GROW_050.jpeg,20630,T28,"[['10.2', '10.2', '10.2']]",3,3,10.2,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T2,"[['3', '3', '3']]",3,3,3,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T3,"[['4.5-6.0', '4.5-6.0', '4.5-6.0']]",3,3,4.5-6.0,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T4,"[['5.2', '5.2', '5.2']]",3,3,5.2,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T8,"[['16', '16', '16']]",3,3,16,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T9,"[['6.3-7.8', '6.3-7.8', '6.3-7.8']]",3,3,6.3-7.8,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T10,"[['7.2', '7.2', '7.2']]",3,3,7.2,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T14,"[['15', '15', '15']]",3,3,15,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T15,"[['6.1-8.4', '6.1-', '6.1-8.4'], ['', '8.4', '']]",3,1.5,6.1-8.4,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T16,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T20,"[['18', '18', '18']]",3,3,18,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T21,"[['7.6-10.2', '7.6-10.2', '7.6-10.2']]",3,3,7.6-10.2,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T22,"[['9.0', '9.0', '9.0']]",3,3,9,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T26,"[['18', '18', '18']]",3,3,18,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T27,"[['7.7-10.7', '7.7-10.7', '7.7-10.7']]",3,3,7.7-10.7,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T28,"[['9.2', '9.2', '9.2']]",3,3,9.2,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T32,"[['9', '9', '9']]",3,3,9,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T33,"[['8.7-11.0', '8.7-11.0', '8.7-11.0']]",3,3,8.7-11.0,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T34,"[['9.8', '9.8', '9.8']]",3,3,9.8,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T38,"[['1', '1', '1']]",3,3,1,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T39,"[['10.8', '10.8', '10.8']]",3,3,10.8,"[1312868, 1325481, 2376369]"
80048681,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OAKLAND_WHITE_GROW_0020_17.jpeg,20630,T40,"[['10.8', '10.8', '10.8']]",3,3,10.8,"[1312868, 1325481, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T2,"[['8', '8', '8']]",3,3,8,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T3,"[['4.1-4.8', '4.1-4.8', '4.1-4.8']]",3,3,4.1-4.8,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T4,"[['4.4', '4.4', '4.4']]",3,3,4.4,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T8,"[['15', '15', '15']]",3,3,15,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T9,"[['5.6-8.1', '5.6-8.1', '5.6-8.1']]",3,3,5.6-8.1,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T10,"[['6.9', '6.9', '6.9']]",3,3,6.9,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T14,"[['5', '5', '5']]",3,3,5,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T15,"[['7.3-8.9', '7.3-8.9', '7.3-8.9']]",3,3,7.3-8.9,"[1484814, 1312868, 2376369]"
80048682,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_LONGLK_GROW_0001_5.jpeg,20630,T16,"[['8.2', '8.2', '8.2']]",3,3,8.2,"[1484814, 1312868, 2376369]"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,20630,T2,"[['2', '2', '2']]",3,3,2,"[1484814, 1312868, 1325481]"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,20630,T3,"[['8.2-8.3', '8.2-8.3', '8.2-8.3']]",3,3,8.2-8.3,"[1484814, 1312868, 1325481]"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,20630,T4,"[['8.3', '8.3', '8.3']]",3,3,8.3,"[1484814, 1312868, 1325481]"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,20630,T8,"[['3', '3', '3']]",3,3,3,"[1484814, 1312868, 1325481]"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,20630,T9,"[['9.7-10.2', '9.7-10.2', '9.7-10.2']]",3,3,9.7-10.2,"[1484814, 1312868, 1325481]"
80048683,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/OGEMAW_RIFLET23NR4ES56_GROW_0014_5.jpeg,20630,T10,"[['9.3', '9.3', '9.3']]",3,3,9.3,"[1484814, 1312868, 1325481]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T2,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T3,"[['5.3-5.8', '5.3-5.8', '5.3-5.8']]",3,3,5.3-5.8,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T4,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T8,"[['9', '9', '9']]",3,3,9,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T9,"[['7.5-8.3', '7.5-8.3', '7.5-8.3']]",3,3,7.5-8.3,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T10,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T14,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T15,"[['8.3-8.7', '8.3-8.7', '8.3-8.7']]",3,3,8.3-8.7,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T16,"[['8.5', '8.5', '8.5']]",3,3,8.5,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T20,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T21,"[['8.7-9.7', '8.7-9.7', '8.7-9.7']]",3,3,8.7-9.7,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T22,"[['9.1', '9.1', '9.1']]",3,3,9.1,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T26,"[['2', '2', '2']]",3,3,2,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T27,"[['10.2-10.6', '10.2-10.6', '10.2-10.6']]",3,3,10.2-10.6,"[1312868, 1325481, 2376369]"
80048684,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_BIGSILVER_GROW_0001_9.jpeg,20630,T28,"[['10.4', '10.4', '10.4']]",3,3,10.4,"[1312868, 1325481, 2376369]"
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,20630,T2,"[['30', '30', '30']]",3,3,30,"[1312868, 1484814, 1325481]"
80048685,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/WASHTENAW_FORD_GROW_0001_8.jpeg,20630,T3,"[['6.1-8.3', '6.1-8.3', '6.1-8.3']]",3,3,6.1-8.3,"[1312868, 1484814, 1325481]"
