"subject_id","mdnrid","nhdid","county","lakename","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","fishing_intensity_summer","fishing_intensity_winter","fishing_intensity_summer_text","fishing_intensity_winter_text","public_fishing_text","public_fishing","max_depth_m","secchi_min_m","secchi_max_m","lake_area_min_ha","lake_area_max_ha","min_shoal_pct","max_shoal_pct","liveries_min_n","liveries_max_n","resorts_min_n","resorts_max_n","cottages_min_n","cottages_max_n","hotels_homes_min_n","hotels_homes_max_n","development","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_height_min_m","dam_height_max_m","dam_outlet","dam_passable_for_fish","dam_effect_fish","dam_outlet_text","dam_passable_for_fish_text","dam_effect_fish_text","thermocline_present","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","temp_surface_min_c","temp_surface_max_c","temp_bottom_min_c","temp_bottom_max_c","do_above_thermo_min_ppm","do_above_thermo_max_ppm","do_in_thermo_min_ppm","do_in_thermo_max_ppm","do_below_thermo_min_ppm","do_below_thermo_max_ppm","banded_killifish","black_bullhead","black_crappie","blackchin_shiner","blacknose_shiner","bluegill","bluntnose_minnow","bowfin","brook_silverside","brook_trout","brown_bullhead","brown_trout","bullhead_species","cisco","common_carp","common_shiner","golden_shiner","grass_pickerel","iowa_darter","johnny_darter","lake_chubsucker","largemouth_bass","longnose_gar","mimic_shiner","northern_pike","pumpkinseed","rainbow_trout","rock_bass","smallmouth_bass","spotted_gar","walleye","white_sucker","yellow_bullhead","yellow_perch","fish_extras","filename1","filename2"
59071397,"L1804","118253169","OGEMAW","DEVILSWASHBASIN",30,"July",1931,NA,"July",NA,NA,NA,NA,NA,"not permitted","not permitted",4.877,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"on private estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.667,NA,15.556,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"longeared_sunfish_hybrids_between_bluegills_and_pumpkinseed_sunfish_and_hybrids_between_longeared_and_pumpkinseed_sunfish","OGEMAW_DEVILSWASHBASIN_SUMM_0003_1.jpeg","OGEMAW_DEVILSWASHBASIN_SUMM_0003_2.jpeg"
59071398,"L11561","145330487","OAKLAND","WHITE",25,"August",1954,27,"August",1954,"medium","medium","medium","medium",NA,NA,9.753,3.048,NA,218.535,NA,75,NA,4,NA,1,NA,350,NA,0,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,23.889,26.667,20,NA,9,6.7,NA,NA,2.4,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,"sand_shiner","OAKLAND_WHITE_SUMM_0001_1.jpeg","OAKLAND_WHITE_SUMM_0001_2.jpeg"
59071399,"L2458","118253229","OGEMAW","JEWETT",9,"August",1931,9,"August",1931,NA,NA,NA,NA,"not permitted","not permitted",5.791,NA,NA,5.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"on private estate.",NA,NA,NA,NA,NA,NA,"no",NA,NA,"no.","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"hybrids_between_bluegills_and_sunfish_hybrids","OGEMAW_JEWETT_SUMM_0010_1.jpeg","OGEMAW_JEWETT_SUMM_0010_2.jpeg"
59071400,NA,NA,"OGEMAW","LODGE",2,"August",1931,2,"August",1931,NA,NA,NA,NA,"not permitted","not permitted",6.096,NA,NA,8.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"on private estate. lodge located on east shore.",NA,NA,NA,NA,NA,NA,NA,"yes",NA,"-","during high water.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,"bass","OGEMAW_LODGE_SUMM_0004_1.jpeg","OGEMAW_LODGE_SUMM_0004_2.jpeg"
59071401,"L6923","113471351","OSCODA","BASS",26,"August",1957,27,"August",1957,"medium","light","medium","light",NA,NA,6.096,NA,NA,24.282,NA,NA,NA,1,NA,1,NA,15,NA,0,NA,NA,86,NA,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,NA,NA,NA,NA,21.8,NA,20.8,NA,9.4,9.1,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,"sunfish; suckers","OSCODA_BASS_SUMM_0001_1.jpg","OSCODA_BASS_SUMM_0001_2.jpg"
59071402,"L2771","118253199","OGEMAW","SCAUP",7,"August",1931,NA,NA,NA,NA,NA,NA,NA,"not permitted","not permitted",5.486,NA,NA,2.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"on private estate",NA,NA,NA,NA,NA,NA,"no",NA,NA,"no","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"sunfish; bullhead","OGEMAW_SCAUP_SUMM_0004_1.jpeg","OGEMAW_SCAUP_SUMM_0004_2.jpeg"
59071403,"L4194","83977365","OGEMAW","NERO",13,"August",1937,NA,NA,NA,NA,NA,NA,NA,"yes","permitted",10.667,3.657,NA,3.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",102,NA,NA,NA,NA,NA,"no",NA,NA,"no outlet",NA,NA,NA,NA,NA,NA,23.5,NA,8.7,NA,7.2,NA,NA,NA,0.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"trout","OGEMAW_NERO_SUMM_0001_1.jpeg","OGEMAW_NERO_SUMM_0001_2.jpeg"
59071404,"L11600","83977127","OSCODA","BIRD",4,"September",1944,NA,"September",NA,NA,"none",NA,"none",NA,NA,1.219,NA,NA,1.214,1.619,100,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"OSCODA_BIRD_SUMM_0001_1.jpg","OSCODA_BIRD_SUMM_0001_2.jpg"
59071405,"L7294","83977131","OSCODA","HELMERT",13,"July",1937,13,"July",1937,"light",NA,"light",NA,NA,NA,7.62,1.829,NA,2.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,54,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,24.444,NA,22.3,NA,8.4,NA,NA,NA,8.4,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,"OSCODA_HELMERT25NR2ES22_SUMM_0001_1.jpg","OSCODA_HELMERT25NR2ES22_SUMM_0001_2.jpg"
59071406,"L11925","113471601","OSCODA","SHAMROCK",29,"August",1940,5,"September",1940,"light","none","light","none",NA,NA,3.657,2.743,NA,89.033,NA,100,NA,0,NA,0,NA,6,NA,0,NA,NA,120,122,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,18.2,19.7,17.8,19.7,6.35,9,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,"unidentified","OSCODA_SHAMROCK_SUMM_0001_1.jpg","OSCODA_SHAMROCK_SUMM_0001_2.jpg"
59071407,"L49041",NA,"OSCODA","GOPHER",4,"September",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.829,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"OSCODA_GOPHER_SUMM_0001_1.jpg","OSCODA_GOPHER_SUMM_0001_2.jpg"
59071408,"L2746","83976011","OSCODA","SECOND",18,"August",1954,18,"August",1954,"medium","light","medium","light",NA,NA,6.096,NA,NA,2.833,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"OSCODA_SECOND_SUMM_0001_1.jpg","OSCODA_SECOND_SUMM_0001_2.jpg"
59071409,"L63","83977069","OSCODA","THREE",4,"September",1944,4,"September",1944,NA,NA,NA,NA,NA,NA,1.829,NA,NA,1.619,NA,100,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"red_bellied_dace","OSCODA_THREE_SUMM_0001_1.jpg","OSCODA_THREE_SUMM_0001_2.jpg"
59071410,"L4946","83977097","OSCODA","WAGNER",13,"August",1957,14,"August",1957,"medium","none","medium","none",NA,NA,5.181,NA,NA,10.522,NA,20,NA,0,NA,0,NA,0,NA,0,NA,NA,58,64,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,NA,NA,NA,NA,22.222,NA,22,NA,9.7,9.4,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"sand_shiner","OSCODA_WAGNER_SUMM_0001_1.jpg","OSCODA_WAGNER_SUMM_0001_2.jpg"
59106682,"L30673","155636058","VANBUREN","SHAFER",NA,"August",1950,NA,"August",1950,"medium","medium","medium","medium",NA,NA,20.421,NA,NA,40.469,NA,NA,NA,2,NA,0,NA,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",6.096,9.144,NA,23.889,NA,6.667,NA,NA,NA,NA,NA,7.4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"sunfish_crappies_bullheads","VanBuren_Shafer_SUMM_031.jpeg","VanBuren_Shafer_SUMM_030.jpeg"
59106683,"L32093","152274885","VANBUREN","SILVER",NA,"August",1950,NA,NA,NA,"medium","light","medium","light",NA,NA,9.753,2.438,2.743,28.329,NA,NA,NA,1,NA,1,NA,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",4.572,7.62,NA,23.889,NA,10,NA,8.5,4,NA,NA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"sunfish","VanBuren_Silver_SUMM_005.jpeg","VanBuren_Silver_SUMM_004.jpeg"
59106685,"L28624","152274884","VANBUREN","SADDLE",1,"July",1952,15,"July",1952,"medium","medium","medium","medium",NA,NA,8.382,3.048,NA,109.672,NA,80,NA,1,NA,0,NA,75,NA,0,NA,NA,95,154,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,"yes",3.048,7.62,NA,28.889,NA,NA,NA,8,NA,7.3,0,NA,NA,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,"warmouth_mud_pickerel_common_crappie; pugnose_shiner_creek_dhub_spotfin_shiner; gar","VanBuren_Saddle_SUMM_109.jpeg","VanBuren_Saddle_SUMM_108.jpeg"
59106686,"L23081","155635762","VANBUREN","NORTH",18,"July",1937,18,"July",1937,NA,NA,NA,NA,"yes","permitted",19.201,6.096,NA,53.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,NA,NA,NA,27,NA,9.8,NA,7.9,NA,NA,NA,0,NA,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"mud_pickerel_green_sunfish","VanBuren_North_SUMM_003.jpeg","VanBuren_North_SUMM_002.jpeg"
59106687,"L24362","155635915","VANBUREN","RUSH",8,"September",1955,NA,"September",NA,"medium","medium","medium","medium",NA,NA,17.068,NA,NA,40.469,NA,62,NA,2,NA,2,NA,25,NA,0,NA,NA,110,160,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,6.096,9.144,NA,22.333,NA,7.111,NA,8.6,7,7,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"crappie","VanBuren_Rush_SUMM_003.jpeg","VanBuren_Rush_SUMM_002.jpeg"
59106688,"L28302","155636298","VANBUREN","LAKEOFTHEWOODS",1,"July",1941,4,"July",1941,"heavy","heavy","heavy","heavy",NA,NA,10.363,2.286,NA,114.933,NA,20,NA,2,NA,0,NA,23,NA,0,NA,NA,144,178,NA,1.6,NA,NA,"no",NA,NA,"--",NA,NA,"yes",4.572,8.382,NA,23.8,NA,12.8,NA,9.1,10.4,NA,NA,0,0.6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,"black_bass_warmouth_bass_mud_pickerel; blacknose_minnow_stickleback; carp; short_nose_gar","VanBuren_LakeoftheWoods_SUMM_005.jpeg","VanBuren_LakeoftheWoods_SUMM_004.jpeg"
59106689,"L28734","152274898","VANBUREN","NORTH",30,"August",1961,NA,NA,NA,"medium","medium","medium","medium",NA,NA,3.048,3.048,NA,24.282,NA,100,NA,NA,NA,1,NA,20,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,"no",NA,NA,NA,26.667,NA,NA,NA,7.3,7.8,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,"chubsucker_white_suckers_mud_pickerel_warmouth_bass; mud_pickerel_warmouth_bass","VanBuren_North_SUMM_005.jpeg","VanBuren_North_SUMM_004.jpeg"
59106690,"L29427","155636169","VANBUREN","HUZZY",20,"August",1952,20,"August",1952,"medium","medium","medium","medium",NA,NA,12.953,NA,NA,48.563,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.096,NA,NA,23.889,NA,10.556,NA,7,7.9,3.8,NA,3.2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"minnows_not_specified","VanBuren_Huzzy_SUMM_025.jpeg","VanBuren_Huzzy_SUMM_024.jpeg"
59106691,"L2151","149729780","TUSCOLA","PHELPS",14,"August",1951,NA,NA,NA,"light","light","light","light",NA,NA,4.267,NA,NA,6.07,8.094,NA,NA,0,NA,0,NA,2,NA,0,NA,NA,210,230,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,"yes",2.133,3.962,NA,24.444,NA,17.778,NA,8.7,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"fingerlings","Tuscola_Phelps_SUMM_003.jpeg","Tuscola_Phelps_SUMM_002.jpeg"
59106692,"L2588","149729752","TUSCOLA","CAT",14,"August",1951,14,"August",1951,"heavy","medium","heavy","medium",NA,NA,7.62,0.914,1.067,20.235,NA,NA,NA,1,NA,0,NA,12,NA,0,NA,NA,185,290,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,"yes",3.048,4.877,NA,21.667,NA,10,NA,9,NA,NA,NA,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"crappie","Tuscola_Cat_SUMM_017.jpeg","Tuscola_Cat_SUMM_016.jpeg"
59106693,"L15489","155637735","STJOSEPH","STEWART",2,"September",1952,2,"September",1952,"medium","medium","medium","medium",NA,NA,NA,NA,NA,24.282,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.048,NA,NA,25.556,NA,7.222,NA,7.6,NA,NA,NA,3.4,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"StJoseph_Stewart_SUMM_004.jpeg","StJoseph_Stewart_SUMM_003.jpeg"
59106694,"L19467","155637493","STJOSEPH","PRARIERIVER",26,"June",1941,27,"June",1941,"heavy","heavy","heavy","heavy",NA,NA,17.373,2.591,NA,55.038,NA,25,NA,1,NA,1,NA,40,NA,0,NA,NA,207,223,NA,1.63,NA,NA,"no",NA,NA,"none",NA,NA,"yes",3.048,9.144,NA,25,28.333,7.1,NA,7.8,9.1,NA,NA,1.1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,"green_sunfish_warmouth; redhorse_hog_molly_carp; shortnose_gar","StJoseph_PrarieRiver_SUMM_022.jpeg","StJoseph_PrarieRiver_SUMM_021.jpeg"
59106695,"L24156","155636192","VANBUREN","BAKERSONS",30,"August",1961,NA,NA,NA,"medium","medium","medium","medium",NA,NA,12.496,NA,NA,84.986,NA,NA,NA,1,NA,NA,NA,70,NA,NA,NA,NA,65,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.743,10.667,NA,24.444,NA,11.667,NA,8.8,8,8,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,"VanBuren_Bakersons_SUMM_077.jpeg","VanBuren_Bakersons_SUMM_076.jpeg"
59106696,"L14587","155637530","STJOSEPH","LITTLEFISH",28,"June",1941,1,"July",1941,"heavy","heavy","heavy","heavy",NA,NA,10.667,2.286,NA,12.626,NA,35,NA,0,NA,0,NA,6,NA,0,NA,NA,171,202,NA,1.24,NA,NA,"no",NA,NA,"none",NA,NA,"yes",3.048,8.382,NA,26.7,30.5,9.4,NA,8,8.2,NA,NA,1.6,2.7,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,"green_sunfish_warmouth_bass; skipjacks_log_perch_skipjacks; redhorse_carp; shortnose_gar","StJoseph_LittleFish_SUMM_010.jpeg","StJoseph_LittleFish_SUMM_009.jpeg"
59106697,"L32035","155637182","STJOSEPH","MUD",27,"July",1953,28,"July",1953,"light","none","light","none",NA,NA,3.048,1.905,NA,32.376,NA,100,NA,0,NA,0,NA,0,NA,0,NA,NA,90,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,NA,NA,NA,29.444,NA,28.889,NA,7.9,8.1,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"chubsucker","StJoseph_Mud_SUMM_006.jpeg","StJoseph_Mud_SUMM_005.jpeg"
59106698,"L16502","155637764","STJOSEPH","MINNEWAUKON",11,"July",1938,15,"July",1938,"light","light","light","verylittle",NA,NA,9.753,4.419,3.734,51.153,NA,79,NA,2,NA,0,NA,26,NA,0,NA,NA,73,105,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"yes",4.419,3.657,NA,27.2,30.1,18.8,26,8.3,8.8,NA,NA,0.9,5.6,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,"green_sunfish_medium_bass; blackchin_minnow; handwritten_unclear","StJoseph_Minnewaukon_SUMM_004.jpeg","StJoseph_Minnewaukon_SUMM_003.jpeg"
59106699,"L26009","155637282","STJOSEPH","KAISER",28,"July",1953,30,"July",1953,"medium","light","medium","light",NA,NA,4.267,2.438,NA,29.947,NA,100,NA,2,NA,1,NA,2,NA,0,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,27.778,NA,27.222,NA,8.8,5.3,NA,NA,NA,NA,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,"grass_pickerel_green_sunfish","StJoseph_Kaiser_SUMM_006.jpeg","StJoseph_Kaiser_SUMM_005.jpeg"
59106700,NA,NA,"STJOSEPH","GREY",26,"August",1954,26,"August",1954,"medium","light","medium","light",NA,NA,11.582,4.267,NA,16.188,NA,15,NA,1,NA,0,NA,20,NA,0,NA,NA,141,146,NA,NA,NA,NA,"no",NA,"no","no",NA,"none",NA,4.572,9.144,NA,24.556,NA,10,NA,6.6,NA,6.3,1.3,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"crappies","StJoseph_Grey_SUMM_012.jpeg","StJoseph_Grey_SUMM_011.jpeg"
59106701,"L29664","155636695","STJOSEPH","FISHERS",26,"August",1954,NA,"August",NA,"light","light","light","light",NA,NA,11.277,2.743,NA,161.878,NA,25,NA,2,NA,2,NA,75,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,10.667,NA,24.5,NA,15.167,NA,8,7.4,4,0.5,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,"gar","StJoseph_Fishers_SUMM_006.jpeg","StJoseph_Fishers_SUMM_005.jpeg"
59106702,"L28504","155638790","STJOSEPH","FISH",25,"May",1955,25,"May",1955,"medium","light","medium","light",NA,NA,14.934,NA,NA,60.704,NA,30,NA,1,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"warmouth","StJoseph_Fish_SUMM_002.jpeg","StJoseph_Fish_SUMM_001.jpeg"
59106703,"L14589","155637313","STJOSEPH","EBERHARD",30,"June",1941,1,"July",1941,"heavy","heavy","heavy","heavy",NA,NA,9.144,3.81,NA,15.378,NA,35,NA,0,NA,0,NA,9,NA,0,NA,NA,116,161,NA,1.3,0.914,NA,"yes",NA,"no","road fill and culvert",NA,"little or none","yes",3.81,9.144,"yes",26.7,NA,13.4,NA,8,12.8,NA,NA,0.6,NA,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,"warmouth; skipjack; shortnose_gar","StJoseph_Eberhard_SUMM_014.jpeg","StJoseph_Eberhard_SUMM_013.jpeg"
59106704,"L29995","155637270","STJOSEPH","COREY",22,"July",1953,30,"July",1953,"heavy","medium","heavy","medium",NA,NA,24.383,3.404,NA,254.958,NA,25,NA,6,NA,9,NA,145,NA,0,NA,NA,129,NA,NA,NA,NA,NA,"yes",NA,"no","yes, in outlet to st. joseph river",NA,"little",NA,6.705,10.667,NA,27.778,NA,8.333,NA,8.5,7.5,6.9,5.1,5.3,1.9,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,"sand_shiner_hornyhead_chub","StJoseph_Corey_SUMM_002.jpeg","StJoseph_Corey_SUMM_001.jpeg"
59106706,"L11668","148710043","SHIAWASSEE","HOPKINS",22,"July",1941,22,"July",1941,"heavy","heavy","heavy","heavy",NA,NA,7.01,1.676,NA,3.197,NA,25,NA,0,NA,0,NA,0,NA,0,NA,NA,165,264,NA,1.07,NA,NA,"no",NA,NA,"none",NA,NA,"yes",2.286,6.096,NA,23.3,NA,7.7,NA,7.8,8,NA,NA,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"mud_pickerel","Shiawassee_Hopkins_SUMM_023.jpeg","Shiawassee_Hopkins_SUMM_022.jpeg"
59106707,"L23310","{75399210-3C6D-477A-A1E4-20635EE289A6}","SCHOOLCRAFT","TWIN",4,"August",1966,4,"August",1966,"light","light","light","light",NA,NA,11.887,NA,NA,11.331,NA,65,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",3.048,7.62,NA,21.667,NA,15.556,NA,11,NA,9,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,"Schoolcraft_Twin_SUMM_028.jpeg","Schoolcraft_Twin_SUMM_027.jpeg"
59106708,"L26469","44362082","SCHOOLCRAFT","WORCHESTER",15,"December",1959,NA,"December",NA,"light","light","light","light",NA,NA,2.133,NA,NA,50.182,NA,100,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"no","decadent beaver dam",NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"minnows","Schoolcraft_Worchester_SUMM_016.jpeg","Schoolcraft_Worchester_SUMM_015.jpeg"
59106709,"L35206","44365440","SCHOOLCRAFT","TRIANGLE",6,"August",1957,7,"August",1957,"medium","none","medium","none",NA,NA,9.144,NA,NA,67.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,46,"purple",NA,NA,NA,"yes",NA,NA,"beaver dam",NA,NA,"yes",6.096,NA,NA,23.5,NA,16.8,NA,6.1,NA,4.6,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,"minnow","Schoolcraft_Triangle_SUMM_028.jpeg","Schoolcraft_Triangle_SUMM_027.jpeg"
