"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","lake_area_min_ha","lake_area_max_ha","max_depth_min_m","max_depth_max_m","secchi_min_m","secchi_max_m","min_shoal_pct","max_shoal_pct","resorts_min_n","liveries_min_n","cottages_min_n","hotels_homes_min_n","resorts_max_n","liveries_max_n","cottages_max_n","hotels_homes_max_n","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_outlet","dam_effect_fish","dam_outlet_text","dam_effect_fish_text","dam_height_min_m","dam_height_max_m","temp_surface_max_c","temp_surface_min_c","temp_bottom_max_c","temp_bottom_min_c","do_above_thermo_max_ppm","do_above_thermo_min_ppm","do_in_thermo_max_ppm","do_in_thermo_min_ppm","do_below_thermo_max_ppm","do_below_thermo_min_ppm","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","thermocline_present","fishing_intensity_summer_text","fishing_intensity_winter_text","fishing_intensity_summer","fishing_intensity_winter","url_front","url_back"
59071142,"52-1465",NA,NA,20,"August",1960,21,"August",1960,10.117,NA,16.763,NA,NA,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.222,NA,5.3,6.8,6.6,6,5.4,NA,5.4,3.048,8.382,NA,NA,"light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Echo_SUMM_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Echo_SUMM_007.jpg"
59071143,"52-1465",NA,NA,20,"August",1960,21,"August",1960,10.117,NA,16.763,NA,NA,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.222,NA,5.3,6.8,6.6,6,5.4,NA,5.4,3.048,8.382,NA,NA,"light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Echo_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Echo_SUMM_005.jpg"
59071144,"52-708",NA,NA,24,"August",1976,25,"August",1976,19.425,NA,9.144,NA,NA,NA,40,NA,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,23.889,NA,13.333,NA,8,NA,3,NA,2,6.705,NA,NA,"yes","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Engmans_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Engmans_SUMM_008.jpg"
59071145,"52-465",NA,NA,15,"August",1951,NA,NA,NA,2.023,NA,2.133,NA,NA,NA,100,NA,0,0,1,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,18.6,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,"none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Frenchy_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Frenchy_SUMM_006.jpg"
59071146,"52-1567",NA,NA,20,"October",1956,NA,"October",NA,40.469,NA,3.657,NA,NA,NA,100,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes - beaver dam (old)","stops upstream movement",0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_FourIsland_SUMM_001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_FourIsland_SUMM_002.jpg"
59071147,"52-337",NA,NA,11,"July",1958,11,"July",1958,10.117,NA,9.448,NA,6.4,NA,15,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,"no","no","none at present. old beaver dams in vicinity.","fish can migrate without difficulty.",NA,NA,NA,20.389,NA,15.389,7.6,8.8,NA,NA,NA,NA,3.048,4.572,NA,"yes","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Erickson_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Erickson_SUMM_004.jpg"
59071148,"52-1444",NA,NA,30,"June",1964,30,"June",1964,3.035,NA,10.363,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,15,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.556,NA,5.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_FortyOne_SUMM_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_FortyOne_SUMM_007.jpg"
59071150,"52-1336",NA,NA,27,"August",1946,28,"August",1946,24.282,NA,4.267,NA,2.286,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,30,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,18.8,NA,17.4,6.6,7.4,NA,NA,NA,NA,NA,NA,NA,"no","moderate","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Goldmine_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Goldmine_SUMM_006.jpg"
59071151,"52-1171",NA,NA,11,"August",1967,12,"August",1967,20.235,NA,3.353,3.657,NA,NA,100,NA,0,0,6,0,NA,NA,NA,NA,34.2,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,19.444,NA,17.222,5,4,NA,NA,NA,NA,NA,NA,NA,"no","verylight","night","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Granite_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Granite_SUMM_005.jpg"
59071152,"52-1335",NA,NA,18,"July",1950,18,"July",1950,NA,NA,0.61,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,36,NA,NA,NA,"yes","yes","yes (beaver)","a stream. prevents movement of fish into outlet.",0.61,NA,NA,27.778,NA,27.778,NA,5.5,NA,NA,NA,NA,NA,NA,NA,"no","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Gingrass_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Gingrass_SUMM_006.jpg"
59071153,"52-1024",NA,NA,26,"June",1950,NA,"June",NA,NA,NA,0.914,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.667,NA,21.667,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Grace_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Grace_SUMM_004.jpg"
59071154,NA,NA,NA,23,"August",1966,23,"August",1966,27.115,NA,5.181,NA,1.829,NA,50,NA,0,0,6,0,NA,NA,NA,NA,34,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,17.778,NA,16.667,NA,7,NA,NA,NA,NA,NA,NA,NA,"no","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Grant_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Grant_SUMM_009.jpg"
59071155,"52-1453",NA,NA,3,"July",1936,3,"July",1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Harlow_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Harlow_SUMM_004.jpg"
59071156,NA,NA,NA,12,"July",1978,13,"August",1978,27.115,NA,4.572,NA,NA,NA,90,NA,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","none","none",NA,NA,NA,21.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Grant_SUMM_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Grant_SUMM_011.jpg"
59071158,"52-1588",NA,NA,6,"September",1955,8,"September",1955,16.592,NA,15.239,NA,3.353,NA,25,NA,0,0,0,0,NA,NA,NA,NA,5,11,NA,NA,"yes","no","beaver","none",NA,NA,18.333,17.778,NA,5.889,NA,7.3,7.3,1.8,1,0,5.181,7.01,NA,NA,"lighttonone","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Hasscib_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Hasscib_SUMM_010.jpg"
59071159,"52-505",NA,NA,8,"August",1967,9,"August",1967,46.742,NA,4.572,NA,NA,NA,95,NA,0,0,26,0,NA,NA,NA,NA,85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.556,NA,20,9,8,NA,NA,NA,NA,NA,NA,NA,"no","verylight","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Helen_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Helen_SUMM_008.jpg"
59071160,"52-1703",NA,NA,2,"July",1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Independence_SUMM_118.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Independence_SUMM_119.jpg"
59071161,"52-785",NA,NA,31,"July",1951,4,"August",1951,2.185,NA,1.524,NA,1.524,NA,100,NA,0,0,0,0,NA,NA,NA,NA,53,54,NA,NA,"yes","yes","beaver dam","stops fish from moving upstream",1.524,NA,NA,20.556,NA,17.778,6,6.4,NA,NA,NA,NA,NA,NA,NA,"no","light","lightornone","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_HawkinsPond_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_HawkinsPond_SUMM_006.jpg"
59071162,"52-255",NA,NA,20,"June",1949,22,"June",1949,18.211,NA,15.239,NA,4.572,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,30,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.889,NA,11.2,8.3,8.1,NA,NA,0.5,3.8,6.096,9.144,NA,"yes","heavy",NA,"heavy",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Johnson45N_25W_S27_SUMM_137.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Johnson45N_25W_S27_SUMM_138.jpg"
59071163,"52-245",NA,NA,25,"August",1961,26,"August",1961,4.492,NA,4.267,NA,1.524,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,2,3,NA,NA,"no",NA,"none","-",NA,NA,22.389,21.778,17.722,16,NA,8.2,8.3,0,NA,NA,2.133,NA,NA,NA,"light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Irene_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Irene_SUMM_005.jpg"
59071164,"52-255",NA,NA,5,"August",1952,6,"August",1952,35.411,NA,15.239,NA,NA,NA,10,NA,0,0,25,0,NA,NA,NA,NA,39,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,20,NA,9.4,2.1,4.4,NA,NA,NA,NA,7.62,12.191,NA,NA,"heavy","light","heavy","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Johnson45N_25W_S27_SUMM_139.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Johnson45N_25W_S27_SUMM_140.jpg"
59071165,"52-420",NA,NA,30,"June",1964,NA,"June",NA,NA,NA,3.962,NA,1.219,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Johnson45N_28W_S25_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Johnson45N_28W_S25_SUMM_004.jpg"
59071166,"52-951",NA,NA,22,"July",1949,25,"July",1949,61.918,NA,2.133,2.438,0.61,0.914,100,NA,NA,NA,20,NA,NA,NA,NA,NA,2,19,NA,NA,"yes","yes","beaver dam","not effective",NA,NA,25,22.222,22.6,19.7,6.4,6.1,NA,NA,NA,NA,NA,NA,NA,"no","heavy","medium","heavy","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Kawbawgam_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Kawbawgam_SUMM_006.jpg"
59071167,"52-587",NA,NA,1,"September",1944,NA,"September",NA,10.117,NA,6.096,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Just_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Just_SUMM_010.jpg"
59071168,"52-387",NA,NA,4,"September",1968,5,"September",1968,5.261,NA,6.705,NA,NA,NA,40,NA,0,0,0,0,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.889,NA,15,8,7,7,5,NA,NA,4.572,5.486,NA,"yes","none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_KidneyNorth_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_KidneyNorth_SUMM_004.jpg"
59071169,"52-387",NA,NA,4,"September",1968,5,"September",1968,2.428,NA,7.315,NA,NA,NA,50,NA,0,0,0,0,NA,NA,NA,NA,6.84,NA,NA,NA,"no","no","-","none",NA,NA,NA,18.889,NA,16.667,NA,8,NA,8,NA,NA,4.877,6.096,NA,"yes","verylight","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_KidneySouth_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_KidneySouth_SUMM_006.jpg"
59071170,"52-1510",NA,NA,20,"July",1955,20,"July",1955,1.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","beaver dam","effective barrier",0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,"none",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Kit_SUMM_001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Kit_SUMM_002.jpg"
59071171,"52-182",NA,NA,3,"August",1948,4,"August",1948,183.731,NA,15.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,18.9,12.4,11.8,6.6,7.8,NA,NA,NA,0,8.534,11.277,NA,"yes","medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Little_SUMM_020.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Little_SUMM_021.jpg"
59071172,"52-182",NA,NA,26,"June",1951,1,"July",1951,183.731,NA,15.239,NA,5.791,NA,75,NA,1,0,30,0,NA,NA,NA,NA,34,57,NA,NA,"no",NA,"none known",NA,NA,NA,NA,21.111,13.889,11.111,NA,9,1.9,6.9,NA,0,6.096,9.144,NA,"yes","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Little_SUMM_023.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Little_SUMM_024.jpg"
59071173,NA,NA,NA,18,"August",1948,NA,NA,NA,1.214,NA,3.048,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,21.6,NA,NA,7.9,7.8,NA,NA,NA,NA,NA,NA,NA,"no","light",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Legion_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Legion_SUMM_004.jpg"
59071175,"52-1359",NA,NA,7,"July",1950,18,"July",1950,NA,NA,14.325,NA,1.524,1.829,NA,NA,0,NA,0,0,NA,NA,NA,NA,2,9,NA,NA,"yes","no","some small beaver dams","none",NA,NA,20.7,18,7,6.7,5.1,6.1,NA,NA,1.7,3.3,4.572,6.858,NA,"yes","light",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Log_SUMM_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Log_SUMM_018.jpg"
59071176,"52-556",NA,NA,14,"August",1950,16,"August",1950,NA,NA,NA,NA,1.524,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,NA,19.6,7.7,6.8,NA,NA,NA,NA,NA,NA,NA,"no","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Martells_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Martells_SUMM_009.jpg"
59071177,"52-1138",NA,NA,9,"September",1955,12,"September",1955,14.569,NA,16.154,NA,3.353,NA,60,NA,0,0,7,0,NA,NA,NA,NA,45,52,NA,NA,NA,NA,NA,NA,NA,NA,16.111,15.556,NA,6.111,8,7.9,7.9,0.2,NA,0,4.877,6.096,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Lowmoor_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Lowmoor_SUMM_004.jpg"
59071179,"52-246",NA,NA,3,"August",1948,3,"August",1948,36.423,NA,6.096,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,NA,19.8,NA,8.4,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Mehl_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Mehl_SUMM_009.jpg"
59071180,NA,NA,NA,20,"June",1959,20,"June",1959,0.405,NA,3.048,NA,NA,NA,100,NA,0,0,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,NA,8.9,5,4.2,0.5,5,NA,NA,0.762,3.048,"yes","yes","none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_MerkelsPond_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_MerkelsPond_SUMM_004.jpg"
59071181,"52-1087",NA,NA,11,"August",1960,12,"August",1960,12.95,NA,NA,NA,NA,NA,99,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Miller_SUMM_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Miller_SUMM_007.jpg"
59071182,"52-147",NA,NA,22,"June",1949,NA,"June",NA,2.55,NA,7.924,NA,5.181,NA,80,NA,0,0,0,0,NA,NA,NA,NA,6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.444,NA,16.8,7.8,7.4,3.7,7.8,NA,NA,4.572,7.924,"yes","yes","mediumorheavy","light","heavy","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Moccasin_SUMM_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Moccasin_SUMM_032.jpg"
59071183,"52-1471",NA,NA,21,"June",1950,22,"June",1950,2.023,NA,4.572,NA,1.524,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,23,NA,NA,NA,"yes","yes","beaver dam","blocks migration and spawning activities.",0.61,NA,NA,17.778,NA,11.6,17.1,11.7,NA,NA,NA,0,1.524,4.572,"yes","yes","light",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Nash_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Nash_SUMM_009.jpg"
59071184,"52-221",NA,NA,24,"August",1953,24,"August",1953,7.285,NA,7.62,NA,NA,NA,NA,NA,0,0,12,0,NA,NA,NA,NA,19,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,22.4,NA,20.7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,"medium","lighttonone","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Noren_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Noren_SUMM_005.jpg"
59071185,"52-989",NA,NA,20,"July",1951,25,"July",1951,3.642,NA,1.829,NA,1.676,NA,100,NA,0,0,1,NA,NA,NA,NA,NA,43,NA,NA,NA,"no","no","none","none",NA,NA,NA,23.889,NA,20.556,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_PelesierLittle_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_PelesierLittle_SUMM_008.jpg"
59071186,"52-408",NA,NA,26,"August",1947,26,"August",1947,2.023,NA,7.62,NA,5.181,NA,30,NA,0,0,1,0,NA,NA,NA,NA,120,NA,NA,1.2,"no",NA,"no.",NA,NA,NA,NA,23.333,NA,13.333,4.73,7.46,NA,NA,NA,NA,3.962,6.096,NA,"yes","none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass45N_28W_S7_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass45N_28W_S7_SUMM_005.jpg"
59071187,"52-1133",NA,NA,28,"June",1950,1,"July",1950,NA,NA,4.267,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,97,130,NA,NA,"no",NA,"no",NA,NA,NA,NA,17.222,NA,8.5,6.7,5,2.9,3.6,NA,NA,1.524,4.267,NA,"yes",NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_North_SUMM_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_North_SUMM_007.jpg"
59071188,"52-926",NA,NA,26,"August",1947,NA,"August",NA,2.833,NA,9.144,NA,3.505,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,67,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,23.333,NA,7.778,6.92,6.92,NA,NA,NA,NA,4.572,7.62,NA,"yes","nonelightinspring","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_009.jpg"
59071189,"52-926",NA,NA,12,"August",1950,12,"August",1950,NA,NA,NA,NA,3.962,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,NA,6.6,5.9,6.6,4,6,NA,3.6,3.81,6.858,NA,NA,"springlight",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_011.jpg"
59071190,"52-263",NA,NA,4,"August",1952,5,"August",1952,12.141,NA,4.572,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,0,NA,NA,NA,"no","no","none","none",NA,NA,NA,18,NA,17,NA,3.35,NA,NA,NA,NA,NA,NA,NA,"no","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Perch45N_25W_S34_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Perch45N_25W_S34_SUMM_006.jpg"
