"subject_id","age_group","fish_count","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back","comment","county","lakename","new_key","length_min_mm","length_max_mm","length_mean_mm"
58753891,2,10,29,"October",1990,2,"November",1990,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix44_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix44p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",419.1,546.1,482.6
58753898,3,1,12,"May",1992,21,"May",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix5p4_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix5p5_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",497.84,NA,497.84
58753899,4,1,12,"July",1979,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix72_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix72p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",455,NA,455
58753901,2,3,25,"August",1978,29,"August",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix71p4_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix71p5_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",304.8,355.6,322.58
58753903,3,4,22,"September",1976,22,"September",1976,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",441.96,477.52,457.2
58753908,3,3,18,"July",1968,18,"July",1968,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix92_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix92p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",447.04,467.36,454.66
58753924,2,1,14,"June",1977,14,"June",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Springbrook_001_GROW_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Springbrook_001_GROW_0002.jpg",NA,NA,NA,NA,256.54,NA,256.54
58753957,3,6,18,"June",1975,25,"June",1975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_227.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_228.jpg",NA,"Cheboygan","BURT","16-193",330.2,472.44,403.86
58753958,3,6,18,"June",1975,24,"June",1975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_229.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_230.jpg",NA,"Cheboygan","BURT","16-193",330.2,472.44,403.86
58754201,2,3,3,"May",1993,6,"May",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_Hoister_GROW_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_Hoister_GROW_007.jpg",NA,"Clare","HOISTER","26-33",287.02,347.98,309.88
58754206,2,7,27,"September",1988,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_039.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_040.jpg",NA,"Clare","LONG LITTLE","18-215",279.4,347.98,322.58
58754207,5,1,21,"July",1971,22,"July",1971,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_061.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_062.jpg",NA,"Clare","LONG LITTLE","18-215",553.72,NA,553.72
58754208,2,10,28,"August",1985,28,"August",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_041.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_042.jpg",NA,"Clare","LONG LITTLE","18-215",345.44,426.72,378.46
58754210,3,2,21,"April",1992,23,"April",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_164.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_165.jpg",NA,"Clare","LONG LITTLE","18-215",452.12,469.9,459.74
58754303,3,6,28,"April",1969,NA,"April",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Jones_GROW_028.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Jones_GROW_029.jpg",NA,"Crawford","JONES","20-96",NA,NA,266.7
58754388,2,1,8,"September",1986,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Streaked_GROW_045.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Streaked_GROW_046.jpg",NA,"Gladwin","STREAKED","26-35",215.9,NA,215.9
58754522,4,3,23,"June",1986,27,"June",1986,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_BrownBridgePond_GROW_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_BrownBridgePond_GROW_011.jpg",NA,"GrandTraverse","BROWNBRIDGE","28-95",368.3,406.4,381
58754535,5,1,10,"June",1991,14,"June",1991,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Duck_GROW_072.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Duck_GROW_073.jpg",NA,"GrandTraverse","DUCK","28-124",NA,NA,482.6
58754542,4,8,4,"May",1981,8,"May",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Green_GROW_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Green_GROW_008.jpg",NA,"GrandTraverse","GREEN","28-56",408.94,485.14,459.74
58754689,1,1,27,"September",1993,28,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Tawas_GROW_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Tawas_GROW_016.jpg",NA,"Iosco","TAWAS","35-54",259.08,NA,259.08
58754723,2,34,28,"July",1983,28,"July",1983,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_004.jpg",NA,NA,NA,NA,198.12,327.66,254
58754938,2,2,4,"October",1966,4,"October",1966,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_113.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_114.jpg",NA,"Jackson","PORTAGE","38-25",233.68,327.66,279.4
58754993,3,6,26,"August",1981,28,"August",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Bear_GROW_036.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Bear_GROW_037.jpg",NA,"Kalkaska","BEAR","40-104",NA,NA,345.44
58755000,3,4,12,"August",1982,NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_GuernseyBig_GROW_030.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_GuernseyBig_GROW_031.jpg",NA,"Kalkaska","GUERNSEYBIG","40-192",459.74,477.52,467.36
58755020,2,1,29,"October",1984,30,"October",1984,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Starvation_GROW_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Starvation_GROW_023.jpg",NA,"Kalkaska","STARVATION","40-207",337.82,NA,337.82
58755022,4,1,21,"June",1993,25,"June",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_112.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_113.jpg",NA,"Kalkaska","TWINBIG","40-224",464.82,NA,464.82
58755025,2,2,25,"June",1986,26,"June",1986,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_117.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_118.jpg",NA,"Kalkaska","TWINBIG","40-224",243.84,246.38,246.38
58755048,4,2,9,"June",1970,9,"June",1970,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_BrowerBig_GROW_066.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_BrowerBig_GROW_067.jpg",NA,"Kent","BROWERBIG","41-501",342.9,360.68,350.52
59073206,3,3,13,"September",1989,15,"September",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_124.jpg",NA,"Cheboygan","MULLETT","16-192",596.9,642.62,622.3
59073218,3,2,31,"May",1988,24,"June",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg",NA,"Cheboygan","MULLETT","16-192",553.72,561.34,558.8
59152217,3,3,13,"September",1989,15,"September",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_124.jpg",NA,"Cheboygan","MULLETT","16-192",596.9,642.62,622.3
59152229,3,2,31,"May",1988,24,"June",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg",NA,"Cheboygan","MULLETT","16-192",553.72,561.34,558.8
59687822,5,1,26,"October",1983,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_025.jpeg",NA,"Otsego","PICKEREL","69-318",467.36,NA,467.36
59687823,4,2,6,"November",1981,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_024.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_023.jpeg",NA,"Otsego","PICKEREL","69-318",462.28,518.16,490.22
59687830,4,2,8,"November",1985,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_019.jpeg",NA,"Otsego","PICKEREL","69-318",398.78,429.26,414.02
59687867,6,1,5,"October",1992,6,"October",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LowerChub_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LowerChub_GROW_003.jpeg",NA,"Otsego","LOWERCHUB","69-51",637.54,NA,637.54
59687889,3,1,28,"June",1968,NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Emerald_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Emerald_GROW_003.jpeg",NA,"Otsego","EMERALD","69-46",505.46,NA,505.46
59687911,4,2,31,"October",1981,31,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_013.jpeg",NA,"Otsego","CHUB","69-66",457.2,495.3,477.52
59687914,4,2,2,"May",1973,NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg",NA,"Otsego","CHUB","69-66",462.28,497.84,477.52
59687915,4,1,27,"October",1981,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Bridge_GROW_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Bridge_GROW_015.jpeg",NA,"Otsego","BRIDGE","69-78",495.3,NA,495.3
59687917,4,1,27,"October",1981,27,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Bridge_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Bridge_GROW_011.jpeg",NA,"Otsego","BRIDGE","69-78",495.3,NA,495.3
59687995,4,1,23,"July",1992,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/BARRY_DEEP_GROW_0001.jpeg",NA,NA,"BARRY","DEEP","8-619",454.66,NA,454.66
59687996,2,4,30,"June",1994,NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/BARRY_DEEP_GROW_0002.jpeg",NA,NA,"BARRY","DEEP","8-619",347.98,411.48,375.92
59688013,3,4,12,"August",1982,12,"August",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_GuernseyBig_GROW_005.jpg",NA,NA,"Kalkaska","GUERNSEYBIG","40-192",459.74,477.52,467.36
59688027,5,1,29,"August",1984,29,"May",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Long_GROW_002.jpg",NA,"two separate survey dates","Kent","LONG","41-732",482.6,NA,482.6
59688082,4,2,NA,"July",1993,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/MUSKEGON_BROWNS_GROW_0001.jpeg",NA,NA,"MUSKEGON","BROWNS","61-145",355.6,485.14,421.64
59688105,2,2,13,"October",1981,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Bobs_GROW_001.jpg",NA,NA,"Marquette","BOBS","52-110",264.16,312.42,289.56
59688110,3,1,8,"July",1977,9,"July",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_003.jpg",NA,NA,NA,NA,NA,429.26,NA,429.26
59688112,3,7,13,"August",1980,NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_006.jpg",NA,NA,NA,NA,NA,203.2,304.8,271.78
59688121,4,4,20,"June",1978,21,"June",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_McClureBasin_GROW_003.jpg",NA,NA,"Marquette","MCCLUREBASIN","52-1268",398.78,424.18,411.48
59962283,2,1,16,"May",1994,18,"May",1994,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_OBRIEN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_OBRIEN_GROW_0001_2.jpeg",NA,"ALCONA","OBRIEN","1-63",393.7,NA,393.7
59962300,3,5,15,"June",1971,15,"June",1971,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ANNA_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ANNA_GROW_0001_2.jpeg",NA,"ALGER","ANNA","2-340",297.18,421.64,386.08
59962341,6,1,25,"August",1977,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_FISH_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_FISH_GROW_0002_2.jpeg",NA,"ALGER","FISH","2-27",596.9,NA,596.9
59962503,2,7,16,"March",1982,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0002_2.jpeg",NA,"ANTRIM","CRAVENPARK","5-126",233.68,284.48,256.54
59962504,2,1,25,"October",1985,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg",NA,NA,NA,NA,353.06,NA,353.06
59962507,3,5,10,"May",1966,12,"May",1966,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0003_2.jpeg",NA,NA,NA,NA,231.14,289.56,251.46
59962510,2,1,13,"September",1990,28,"September",1990,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0001_2.jpeg",NA,"ANTRIM","ELK","5-2",360.68,NA,360.68
59962514,2,2,26,"October",1989,31,"October",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0007_2.jpeg",NA,"ANTRIM","ELK","5-2",368.3,386.08,375.92
59962543,3,15,20,"October",1993,5,"November",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_2.jpeg",NA,"ANTRIM","TORCH","5-51",396.24,480.06,449.58
59962544,3,1,13,"September",1993,24,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_2.jpeg",NA,"ANTRIM","TORCH","5-51",469.9,NA,469.9
59962545,5,2,12,"September",1991,13,"September",1991,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0003_2.jpeg",NA,"ANTRIM","TORCH","5-51",680.72,698.5,690.88
59962546,3,1,26,"September",1985,28,"October",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0004_2.jpeg",NA,"ANTRIM","TORCH","5-51",383.54,NA,383.54
59962550,3,3,3,"November",1970,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_2.jpeg",NA,"ANTRIM","TORCH","5-51",472.44,513.08,487.68
59962554,3,2,NA,"August",1977,NA,"August",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALICE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_ALICE_GROW_0001_2.jpeg",NA,"BARAGA","ALICE","7-597",429.26,485.14,457.2
59962625,3,1,29,"September",1988,21,"October",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_DEEP_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_DEEP_GROW_0002_2.jpeg",NA,"BARRY","DEEP","8-619",505.46,NA,505.46
59962631,4,1,26,"May",1994,NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_FISH_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_FISH_GROW_0002_2.jpeg",NA,"BARRY","FISH","8-426",381,NA,381
59962699,3,1,20,"July",1992,2,"December",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0005_2.jpeg",NA,"BENZIE","ANN","10-111",520.7,NA,520.7
59962704,2,1,8,"August",1989,8,"August",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0001_2.jpeg",NA,"BENZIE","CRYSTAL","10-42",411.48,NA,411.48
59962724,4,1,8,"June",1981,19,"June",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_PLATTEBIG_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_PLATTEBIG_GROW_0004_2.jpeg",NA,"BENZIE","PLATTEBIG","10-39",391.16,NA,391.16
59962926,3,1,27,"June",1995,30,"June",1995,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Cedar_GROW_038.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Cedar_GROW_039.jpg",NA,"Leelanau","CEDAR","45-1",457.2,NA,457.2
59962929,2,2,27,"June",1988,14,"July",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_057.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_058.jpg",NA,"Leelanau","LEELANAUNORTH","45-64",543.56,607.06,576.58
59962934,3,2,24,"May",1994,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_151.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_152.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",386.08,429.26,408.94
59962935,3,7,20,"June",1988,24,"June",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_165.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_166.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",487.68,571.5,533.4
59962936,3,4,25,"July",1978,28,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_174.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_175.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",467.36,515.62,487.68
59962941,2,3,20,"May",1985,24,"May",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_053.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_054.jpg",NA,"Leelanau","LIME","45-51",259.08,302.26,279.4
59962942,2,10,12,"July",1993,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_061.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_062.jpg",NA,"Leelanau","LIME","45-51",307.34,429.26,358.14
59962950,2,3,11,"July",1978,21,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg",NA,NA,NA,NA,292.1,332.74,304.8
59963063,6,2,20,"June",1969,20,"June",1969,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_045.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_046.jpg",NA,"Luce","BELLEI","48-222",500.38,635,566.42
