subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
59966002,[['insect']],1,insect,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ANN_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ANN_FISHc_0015_2.jpeg,
59966020,"[['The', 'Summary'], ['transition', 'of'], ['area', 'Temperature'], ['between', 'and'], ['sand', 'Chemical'], ['and', 'Data'], ['muck', 'Three'], ['is', 'chemical'], ['quite', 'and'], ['extensive,', 'temperature'], ['as', 'stations'], ['', 'were'], ['shown', 'established'], ['on', 'on'], ['the', 'Crystal'], ['map.', 'Lake.'], ['This', 'Station'], ['area', '1'], ['was', 'was'], ['colored', ''], ['a', ''], ['mixture', ''], ['of', ''], ['yellow,', ''], ['representing', ''], ['sand,', ''], ['and', 'in'], ['brown,', ''], ['representing', ''], ['muck.', ''], ['At', ''], ['the', 'the'], ['East', 'outlet,'], ['end', 'Station'], ['of', '2'], ['the', 'at'], ['lake', ''], ['the', 'the'], ['marl', ''], ['bottom', ''], ['type', ''], ['grades', ''], ['into', 'inlet,'], ['muck', ''], ['and', 'and'], ['sand', 'Station'], ['and', '3'], ['this', 'a'], ['area', 'vertical'], ['is', 'series'], ['represented', ''], ['on', 'in'], ['the', 'the'], ['map', 'deepest'], ['by', ''], ['a', 'part'], ['mixture', ''], ['of', 'of'], ['yellow,', 'the'], ['brown', 'lake.'], ['and', 'Since'], ['green.', 'no'], ['This', 'thermocline'], ['mixed', 'had'], ['bottom', 'formed'], ['(marl,', ''], ['muck', ''], ['and', 'and'], ['sand)', 'the'], ['type', 'water'], ['was', 'was'], ['found,', 'practically'], ['only', 'homogeneous'], ['in', 'chemically'], ['T26N,', 'no'], ['R15W', 'other'], ['sections', 'stations'], ['22,', 'were'], ['21', 'considered'], ['and', 'to'], ['15.', 'be'], ['The', 'necessary.'], ['bottom', 'Perhaps'], ['type', 'if'], ['considered', 'these'], ['marl', 'conditions'], ['was', 'are'], ['of', 'checked'], ['a', ''], ['peculiar', 'later'], ['consistency', ''], ['not', ''], ['in', 'in'], ['common', 'the'], ['with', 'summer'], ['true', 'a'], ['marl.', 'more'], ['A', 'complicated'], ['sample', 'situation'], ['of', 'may'], ['this', 'be'], ['bottom', 'found.'], ['preserved', 'Lower'], ['for', 'Peninsula'], ['verification', 'Party'], ['was', '-'], ['identified', 'John'], ['as', 'Funk'], ['marl.', '']]",1.091743119,"The transition area between sand and muck is quite extensive, as were shown on the map. This area was colored a mixture of yellow, representing sand, and brown, representing muck. At the East end of the lake the marl bottom type grades into muck and sand and this area is represented on the map by a mixture of yellow, brown and green. This mixed bottom (marl, muck and sand) type was found, only in T26N, R15W sections 22, 21 and 15. The bottom type considered marl was of a peculiar consistency not in common with true marl. A sample of this bottom preserved for verification was identified as marl.",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0019_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0019_2.jpeg,
59966024,"[['Head', 'Head'], ['of', 'of'], ['Whitefish', 'Whitefish'], ['(?', '(?'], ['on', 'on'], ['ident.)', 'ident.)'], ['psd.', 'psd.'], ['M40-4.', 'M40-4'], ['Clupeaformis,', 'Clupeaformis,'], ['c.', 'c.']]",1.9,"Head of Whitefish (? on ident.) psd. M40-4. Clupeaformis, c.","Head of Whitefish (? on ident.) psd. M40-4. Clupeaformis, c.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0021_2.jpeg,
59966062,"[['No', 'no', 'No'], ['fish.', 'fish', 'Fish']]",1.5,No fish.,No Fish,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0012_2.jpeg,
59966099,"[['Note', 'Note', 'NOTE'], ['appearance', 'appearance', 'APPERINECE'], ['of', 'of', 'OF'], ['small', 'small', 'SMALL'], ['yellow', 'yellow', 'YELLOW'], ['perch', 'perch', 'PERCH'], ['in', 'in', 'IN'], ['collection', 'collection', 'NET'], ['record', 'record', 'AT'], ['at', 'at', 'THIS'], ['this', 'this', ''], ['depth', 'depth.', 'DEPTH.']]",1.916666667,Note appearance of small yellow perch in collection record at this depth,Note appearance of small yellow perch in collection record at this depth.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0009_2.jpeg,
59966118,"[['Night', 'Night', 'NIGHT'], ['seining.', 'seining', 'SEINING']]",1.5,Night seining.,Night seining.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0027_2.jpeg,
59966143,"[['Chironomidae'], ['larvae,'], ['Scuds,'], ['and'], ['Odonata'], ['naiads.']]",1,"Chironomidae larvae, Scuds, and Odonata naiads.",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ROUND_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ROUND_FISHc_0009_2.jpeg,
59966150,"[['We', ''], ['saw', ''], ['numerous', ''], ['sunfishes', ''], ['on', ''], ['spawning', ''], ['grounds,', ''], ['cleaning', ''], ['off', ''], ['their', ''], ['nests,', ''], ['made', ''], ['one', ''], ['long', ''], ['seine', ''], ['haul', ''], ['through', ''], ['the', ''], ['area.', ''], ['In', 'In'], ['seining', 'seining'], ['we', 'we'], ['took', 'took'], ['15', '15'], ['pumpkinseeds', 'pumpkinseeds'], ['(all', '(all'], ['adults),', 'adults),'], ['2', '2'], ['bluegills,', 'bluegills,'], ['1', '1'], ['largemouth', 'largemouth'], ['bass,', 'bass,'], ['and', 'and'], ['2', '2'], ['warmouth.', 'warmouth.'], ['We', 'We'], ['saw', 'saw'], ['one', 'one'], ['other', 'other'], ['bass.', 'bass.'], ['Since', 'Since'], ['there', 'there'], ['still', 'still'], ['are', 'are'], ['bass', 'bass'], ['and', 'and'], ['bluegills', 'bluegills'], ['in', 'in'], ['the', 'the'], ['lake,', 'lake,'], ['the', 'the'], ['winterkill', 'winterkill'], ['did', 'did'], ['not', 'not'], ['take', 'take'], ['all', 'all'], ['of', 'of'], ['these', 'these'], ['species.', 'species.'], ['No', 'No'], ['gill', 'gill'], ['net', 'net'], ['sets', 'sets'], ['made.', 'made.']]",1.703125,"We saw numerous sunfishes on spawning grounds, cleaning off their nests, made one long seine haul through the area. In seining we took 15 pumpkinseeds (all adults), 2 bluegills, 1 largemouth bass, and 2 warmouth. We saw one other bass. Since there still are bass and bluegills in the lake, the winterkill did not take all of these species. No gill net sets made.","In seining we took 15 pumpkinseeds (all adults), 2 bluegills, 1 largemouth bass, and 2 warmouth We saw one other bass. 
Since there still are bass and bluegills in the lake, the winterkill did not take all of these species. No gill net sets made.
",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BERRIEN_MURPHEY_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BERRIEN_MURPHEY_FISHc_0001_2.jpeg,
59966202,"[['Note:'], ['This'], ['fish'], ['collection'], ['was'], ['sorted'], ['in'], ['laboratory'], ['Jan.'], ['7,'], ['1949.'], ['We'], ['could'], ['not'], ['locate'], ['a'], ['data'], ['sheet'], ['for'], ['this'], ['collection,'], ['so'], ['this'], ['collection'], ['sheet'], ['was'], ['prepared'], ['in'], ['laboratory'], ['by'], ['G.'], ['P.'], ['Cooper'], ['and'], ['C.'], ['M.'], ['Taube.'], ['Fish'], ['listed'], ['here'], ['are'], ['those'], ['which'], ['were'], ['in'], ['the'], ['preserved'], ['sample.']]",1,"Note: This fish collection was sorted in laboratory Jan. 7, 1949. We could not locate a data sheet for this collection, so this collection sheet was prepared in laboratory by G. P. Cooper and C. M. Taube. Fish listed here are those which were in the preserved sample.","Note: This fish collection was sorted in laboratory Jan. 7, 1949. We could not locate a data sheet for this collection, so this collection sheet was prepared in laboratory by G. P. Cooper and C. M. Taube. Fish listed here are those which were in the preserved sample.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_LONGT7SR6W_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_LONGT7SR6W_FISHc_0001_2.jpeg,
59966331,"[['Excepting'], ['13A,'], ['these'], ['nets'], ['were'], ['placed'], ['at'], ['the'], ['same'], ['locations'], ['where'], ['nets'], ['were'], ['set'], ['in'], ['the'], ['fall'], ['of'], ['1950.']]",1,"Excepting 13A, these nets were placed at the same locations where nets were set in the fall of 1950.","Excepting 13A, these nets were placed at the same locations where nets were set in the fall of 1950.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0030_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0030_2.jpeg,
59966360,"[['This', 'This', 'This'], ['net', 'net', 'net'], ['ruined', 'ruined', 'ruined'], ['also!!', 'also!!', 'also!!'], ['Yellow', 'Yellow', 'Yellow'], ['Bullhead', 'bullhead', 'Bullhead'], ['8.4”-5½', '8.4""', '8.4""-5'], ['oz.', '-', ''], [',', '5', ''], ['10.2”-10½', '1/2', ''], ['oz.', 'oz.,', ''], [',', '10.2""', ''], ['9.6”-8', '-', ''], ['oz.', '10', ''], [',', '1/2', '1/2'], ['8.8”-6', 'oz.,', ''], ['oz.', '9.6""', ''], [',7.6”-3', '-', ''], ['oz.', '8', ''], [',', 'oz.,', 'oz.,'], ['', '8.8""', '9.6""-6'], ['', '-', ''], ['', '6', ''], ['', 'oz.,', 'oz.,'], ['', '7.6""', '7.6""-3oz.,'], ['', '-', ''], ['', '3', ''], ['', 'oz.,', ''], ['Brown', 'Brown', 'Brown'], ['Bullhead', 'Bullhead', 'Bulhead'], ['11.0”-12', '11.0""', '11.0""-12oz.'], ['', '-', ''], ['', '12', ''], ['oz.', 'oz.', '']]",1.529411765,"This net ruined also!! Yellow Bullhead 8.4”-5½ oz. , 10.2”-10½ oz. , 9.6”-8 oz. 1/2 8.8”-6 oz. ,7.6”-3 oz. oz., 8.8"" - 6 oz., 7.6"" - 3 oz., Brown Bullhead 11.0”-12 - 12 oz.","This net ruined also!! Yellow Bullhead 8.4”-5½ oz. , 10.2”-10½ oz. , 9.6”-8 oz., 8.8"" - 6 oz., 7.6"" - 3 oz., Brown Bullhead 11.0”-12 oz.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_BEADLE_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_BEADLE_FISHc_0010_2.jpeg,
59966366,"[['Float', 'Float', 'float'], ['out', 'cut', 'cut'], ['off,', 'off,', 'off,'], ['apparently', 'apparently', 'apparently'], ['by', 'by', 'by'], ['motorboat', 'motor', 'motorboat'], ['', 'boat.', ''], ['2', '2', '2'], ['Y', 'yellow', 'y'], ['Bluehead', 'bullheads', 'Bullheads'], [""9.7''"", '9.7"",', '9.7'], ['-', '210g;', 'inch-210'], ['210', '5.5"",', 'g;5.5'], ['g;', '', ''], [""5.5''"", '', ''], ['-', '', 'inch-32'], ['32g', '32g.', 'g']]",1.647058824,"Float cut off, apparently by motorboat boat. 2 Y Bluehead 9.7'' - 210 g; 5.5'' - 32g","float cut off, apparently by motorboat boat. 2 Y Blueheads 9.7'' - 210 g; 5.5'' - 32g",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_BEADLE_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_BEADLE_FISHc_0017_2.jpeg,
59966406,"[['93\'5""', '23', '23'], ['', '1/2""', '1/2""'], ['', 'N', 'N.'], ['N.Pike', 'Pike', 'Pike'], ['weighed', 'weighed', 'weighed'], ['4.5', '4', '4'], ['', '1/2', '1/2#'], ['', 'lb', '']]",1.75,"23 1/2"" N Pike weighed 4 1/2 lb","23 1/2"" N. Pike weighed 4 1/2 #",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_DUCK_FISHc_0028_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_DUCK_FISHc_0028_2.jpeg,
59966469,"[['Brown', 'Brown', 'Brown'], ['Bullhead', 'Bullhead', 'Bullhead'], ['13.7,', '13.7', '13.7;'], ['1', '', ''], ['lb', 'lb.', ''], ['10', '10', ''], ['oz;', 'oz.;', ''], ['Brown', 'Brown', 'Brown'], ['Bullhead', 'Bullhead', 'Bullhead'], ['12.2,', '12.2', '12.2,'], ['1', '', ''], ['lb', 'lb.', '1lb'], ['4', '4', ''], ['oz;', 'oz..;', '4oz;'], ['partially', 'partially', 'partially'], ['eaten', 'eaten', 'eaten'], ['Bluegill', 'Bluegill', 'Bluegill.']]",1.941176471,"Brown Bullhead 13.7, 1 lb 10 oz; Brown Bullhead 12.2, 1 lb 4 oz; partially eaten Bluegill","Brown Bullhead 13.7, 1 lb 10 oz; Brown Bullhead 12.2, 1 lb 4 oz; partially eaten Bluegill",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WARNER_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WARNER_FISHc_0005_2.jpeg,
59966485,"[['2', '2', '2'], ['brown', 'brown', 'Brown'], ['Bullheads', 'bullheads', 'Bullheads'], ['', '-', ''], ['10.1"",', '10.1"",', '10.1"",'], ['10', '10', ''], ['oz;', 'oz.;', '10.0oz;'], ['11.6"",', '11.6"",', '11.6"",'], ['15.0', '15', '15.0oz'], ['oz', 'oz.', '']]",1.9,"2 brown Bullheads - 10.1"", 10 oz; 11.6"", 15.0 oz","2 Brown Bullheads - 10.1"", 10.0 oz; 11.6"", 15.0 oz",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WARNER_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WARNER_FISHc_0020_2.jpeg,
59966498,"[['14', '1', '1'], ['BH', 'yellow', 'YBH'], ['', 'bullhead', ''], ['', '-', ''], ['10.3"".', '10.3"",', '10.3"",'], ['10', '10', '10'], ['oz;', 'oz.;', 'oz;'], ['14', '1', '1'], ['BH', 'yellow', 'YBH'], ['', 'bullhead', ''], ['', '-', ''], ['10.6"",', '10.6"",', '10.6"",'], ['10', '10', '10'], ['oz;', 'oz.;', 'oz;'], ['14', '1', '1'], ['BH', 'yellow', 'YBH'], ['', 'bullhead', ''], ['', '-', ''], ['8.7"",', '8.7"",', '8.7"",'], ['5', '5', '5'], ['1/2', '1/2', '1/2'], ['oz;', 'oz.;', 'oz;'], ['1', '1', '1'], ['YBH', 'yellow', 'YBH'], ['', 'bullhead', ''], ['', '-', ''], ['7.6"",', '7.6"",', '7.6"",'], ['4', '4', '4'], ['oz;', 'oz.;', 'oz;'], ['1YBH', '1', 'YBH'], ['', 'yellow', ''], ['', 'bullhead', ''], ['', '-', ''], ['7.4"",', '7.4"",', '7.4"",'], ['3', '3', '3'], ['oz.;', 'oz.;', 'oz;'], ['1', '1', '1'], ['Partly', 'partly', 'partly'], ['Eaten', 'eaten', 'eaten'], ['BrBH;', 'brown', 'BrBH;'], ['', 'bullhead;', ''], ['1', '1', '1'], ['Partly', 'partly', 'partly'], ['eaten', 'eaten', 'eaten'], ['Bluegill', 'bluegill.', 'Bluegill.']]",1.933333333,"1 BH bullhead - 10.3"", 10 oz; 1 BH bullhead - 10.6"", 10 oz; 1 BH bullhead - 8.7"", 5 1/2 oz; 1 YBH bullhead - 7.6"", 4 oz; 1YBH yellow bullhead - 7.4"", 3 oz.; 1 partly eaten BrBH; bullhead; 1 partly eaten Bluegill","1 YBH - 10.3"", 10 oz; 1 YBH - 10.6"", 10 oz; 1 YBH - 8.7"", 5 1/2 oz; 1 YBH - 7.6"", 4 oz; 1YBH - 7.4"", 3 oz.; 1 partly eaten BrBH; bullhead; 1 partly eaten Bluegill",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WARNER_FISHc_0028_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WARNER_FISHc_0028_2.jpeg,
59966723,"[['Minnows,', 'No', 'No'], ['chirinomids(chironomids),', 'Fish', 'fish'], ['Corethra', '', ''], ['larva', '', '']]",1.25,"No chirinomids(chironomids), Corethra larva",No Fish,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_024.jpg,
59966725,"[['4:20'], ['P.M.'], ['to'], ['8:50'], ['A.M.']]",1,4:20 P.M. to 8:50 A.M.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_028.jpg,
59966738,"[['One', 'One', 'One'], ['sucker', 'sucker-chewed.', 'sucker-chewed.'], ['-', '', ''], ['chewed', '', '']]",1.75,One sucker-chewed. - chewed,One sucker-chewed. ,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_007.jpg,
59966803,"[['Minnows,'], ['Aquatic'], ['insects.']]",1,"Minnows, Aquatic insects.",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_GlenLittle_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_GlenLittle_FISHc_026.jpg,
59966809,"[['Set', 'Set', 'SET'], ['in', 'in', 'IN'], ['8', ""8'"", '8FT.'], ['ft.', '', 'AT'], ['at', 'at', 'DROP'], ['drop-off', 'drop*off', 'OFF'], ['into', 'into', 'INTO'], ['15', ""15'"", '15FT.'], ['ft.', '', 'THROUGH'], ['through', 'through', 'VEGETATION'], ['vegetation', 'vegetation.', '']]",1.454545455,Set in 8 ft. at drop-off into 15 ft. through vegetation,Set in 8 ft. at drop-off into 15 ft. through vegetation.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauNorth_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauNorth_FISHc_010.jpg,
59966887,"[['No', 'No'], ['fish', 'fish'], ['preserved,', 'preserved,'], ['no', 'no'], ['pike', 'pike'], ['collected', 'collected'], ['or', 'or'], ['seen.', 'seen.'], ['We', 'We'], ['rowed', 'rowed'], ['along', 'along'], ['200', '200'], ['yds.', 'yds'], ['of', 'of'], ['shore', 'shore'], ['shallows', 'shallows'], ['with', 'with'], ['fairly', 'fairly'], ['good', 'good'], ['conditions', 'conditions'], ['for', 'for'], ['observation', 'observations'], ['but', 'but'], ['did', 'did'], ['not', 'not'], ['see', 'see'], ['any', 'any'], ['Esox.', 'Esox.']]",1.928571429,"No fish preserved, no pike collected or seen. We rowed along 200 yds. of shore shallows with fairly good conditions for observation but did not see any Esox.","No fish preserved, no pike collected or seen. We rowed along 200 yds. of shore shallows with fairly good conditions for observation but did not see any Esox.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_KeeneyPond_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_KeeneyPond_FISHc_011.jpg,
59966948,"[['8:45'], ['AM'], ['-'], ['9:00'], ['AM']]",1,8:45 AM - 9:00 AM,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_039.jpg,
59966986,"[['Nov.', 'Nov.', 'Nov.'], ['24,', '24,', ''], ['1946', '1946', ''], ['-', '-', ''], ['12:15', '12:15', '24,1946-12:15am'], ['a.m.', 'a.m.', ''], ['33', '33', '33'], ['ciscoes', 'ciscoes', 'ciscoes'], ['size', 'size', 'size'], ['range', 'range', 'range:'], ['253', '253mm', '253mm'], ['mm', '', ''], ['to', 'to', 'to'], ['305', '305mm.', '305mm'], ['mm.', '', ''], ['Nov.', 'Nov.', 'Nov'], ['24,', '24,', '24,'], ['1946', '1946', ''], ['-', '-', ''], ['10:00', '10:00', '1946-10:00am'], ['a.m.', 'a.m.', ''], ['26', '26', '26'], ['ciscoes', '""', 'ciscoes'], ['size', '(ciscoes)', 'size'], ['range', '""', 'range:'], ['251', '""', ''], ['', '(size', ''], ['', 'range)', ''], ['mm', '251mm', '251mm'], ['to', 'to', 'to'], ['305', '305mm.', '305mm'], ['mm.', '', '']]",1.96875,"Nov. 24, 1946 - 12:15 a.m. 33 ciscoes size range 253mm mm to 305 mm. Nov. 24, 1946 - 10:00 a.m. 26 ciscoes size range 251 (size range) 251mm to 305 mm.","Nov. 24, 1946 - 12:15 a.m. 33 ciscoes size range 253 mm to 305 mm. 
Nov. 24, 1946 - 10:00 a.m. 26 ciscoes size range 251 mm to 305 mm.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_103.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_104.jpg,
59966987,"[['Nov.24,', 'Nov.', 'November'], ['', '24', '24,'], ['', '1946', '1946'], ['', '-', '-'], ['1946-12:45am', '12:45', '12:45'], ['', 'a.m.', 'am'], ['', '', '-'], ['27', '7', '27'], ['ciscoes', 'ciscoes', 'ciscoes'], ['Size', 'Size', ''], ['range', 'range', 'size/range'], ['249', '249', '249'], ['mm.', 'mm.', 'mm'], ['to', 'to', 'to'], ['324.;', '324', '324'], ['1', 'mm.', 'mm'], ['', '/', '-'], ['Northern', 'Northern', 'Northern'], ['pike', 'pike', 'Pike----'], ['35', '35', ''], ['1/4;', '', ''], ['Nov.', 'Nov.', 'November'], ['24,', '24', '24.'], ['1946', '1946', '1946'], ['-', '-', '-'], ['10:30AM,', '10:30', '10:30'], ['', 'a.m.', 'am'], ['', '', '-'], ['45', '45', '45'], ['ciscoes', '""', 'ciscoes'], ['range', '""', 'size/range'], ['', '""', ''], ['', '253', '253'], ['', 'mm.', 'mm'], ['', 'to', 'to'], ['', '330', '330'], ['', 'mm.', 'mm'], ['', '/', '/'], ['253mm./common', 'common', 'Common'], ['shiner', 'shiner', 'shiner']]",1.825,"Nov.24, 24 1946 - 12:45 a.m. - 27 ciscoes Size range 249 mm. to 324 1 / Northern pike 35 1/4; Nov. 24, 1946 - 10:30 a.m. - 45 ciscoes range "" 253 mm. to 330 mm. / 253mm./common shiner","Nov.24,1946 - 12:45 a.m. - 27 ciscoes Size range 249 mm. to 324 mm / Northern pike 35; 
Nov. 24,1946 - 10:30 a.m. - 45 ciscoes Size range 253 mm. to 330 mm. /common shiner",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_105.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_106.jpg,
59966989,"[['', 'Nov.', 'Nov.'], ['', '26', '26,'], ['11/26/1946', '1946', '1946'], ['-', '-', '-'], ['12:00', '12:00', '12:00'], ['am', 'a.m.', 'a.m.'], ['-', '', ''], ['14', '14', '14'], ['ciscoes', 'ciscoss', 'ciscoes'], ['', 'size', 'size'], ['size-range', 'range', 'range'], ['248-360', '248-360', '248-360'], ['mm', 'mm.', 'mm.'], ['11/26/1946', '1946', '(ditto'], ['', '26', '-'], ['', '', '""'], ['', '', '-'], ['', '', 'date)'], ['-', '-', '-'], ['11:00', '11:00', '11:00'], ['am', 'a.m.', 'a.m.'], ['', '', '17'], ['', '', '(ditto'], ['-', '', '-'], ['17', '17', '""'], ['', '', '-'], ['ciscoes', 'ciscoss', 'ciscoes'], ['', 'size', 'size'], ['size-range', 'range', 'range)'], ['262-338', '262-338', '262'], ['', '', '-'], ['', '', '338'], ['mm', 'mm.', 'mm.']]",1.787878788,"Nov. 26 1946 - 12:00 a.m. - 14 ciscoes size range 248-360 mm. 11/26/1946 26 "" - date) - 11:00 a.m. 17 (ditto - 17 - ciscoes size size-range 262-338 - 338 mm.","Nov. 26 1946 - 12:00 a.m. - 14 ciscoes size range 248-360 mm. 
Nov. 26 1946 - 11:00 a.m. - 17 ciscoes size range 262-338 mm. ",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_081.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_082.jpg,
59966990,"[['Nov.', 'November'], ['26,', '26,'], ['1946', '1946'], ['-', '-'], ['12:30', '12:30'], ['a.m.', 'am,'], ['35', '35'], ['ciscoes', 'ciscoes'], ['size', ''], ['range', 'size/range'], ['258', '258-345'], ['-', ''], ['345', ''], ['mm.', 'mm.'], ['Nov.', 'November'], ['26,', '26,'], ['1946', '1946'], ['-', '-'], ['11:30', '11:30'], ['a.m.', 'am,'], ['41', '41'], ['ciscoes', 'ciscoes'], ['size', ''], ['range', 'size/range'], ['254-357', '254-357'], ['mm', 'mm.']]",1.538461538,"Nov. 26, 1946 - 12:30 a.m. 35 ciscoes size range 258 - 345 mm. Nov. 26, 1946 - 11:30 a.m. 41 ciscoes size range 254-357 mm","Nov. 26, 1946 - 12:30 a.m. 35 ciscoes size range 258 - 345 mm. 
Nov. 26, 1946 - 11:30 a.m. 41 ciscoes size range 254 - 357 mm",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_084.jpg,
