subject_id,gear_used_kind,gear_used_length,gear_used_mesh,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_set,gear_set_units,front,back,comments
59969812,"25feet & 100feet bag of seines, 125feet gill net, hook and line","25feet, 100feet, 125feet",.5 inches,seine,bag,1,0.5,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_2.jpeg,
59969812,"25feet & 100feet bag of seines, 125feet gill net, hook and line","25feet, 100feet, 125feet",.5 inches,seine,bag,1,0.5,inches,100,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_2.jpeg,
59969812,"25feet & 100feet bag of seines, 125feet gill net, hook and line","25feet, 100feet, 125feet",.5 inches,gillnet,gill,1,0.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_2.jpeg,
59969812,"25feet & 100feet bag of seines, 125feet gill net, hook and line","25feet, 100feet, 125feet",.5 inches,rod,hook,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_MILFORD_FISHc_0004_2.jpeg,
59969851,"4 trap nets, 3 fyke and 2 exp. g.n.",NA,NA,gillnet,exp,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_SYLVAN_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_SYLVAN_FISHc_0002_2.jpeg,
59969851,"4 trap nets, 3 fyke and 2 exp. g.n.",NA,NA,fyke net,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_SYLVAN_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_SYLVAN_FISHc_0002_2.jpeg,
59969851,"4 trap nets, 3 fyke and 2 exp. g.n.",NA,NA,trap net,trap,4,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_SYLVAN_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_SYLVAN_FISHc_0002_2.jpeg,
59969912,rotenone and dip net,NA,NA,rotenone,rotenone,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0005_2.jpeg,
59969912,rotenone and dip net,NA,NA,dipnet,dip,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0005_2.jpeg,
59969913,rotenone and dip net,NA,NA,rotenone,rotenone,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0006_2.jpeg,
59969913,rotenone and dip net,NA,NA,dipnet,dip,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0006_2.jpeg,
59969917,gill - hook and line,4 - -125 feet,exp,gillnet,exp,4,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0003_2.jpeg,
59969917,gill - hook and line,4 - -125 feet,exp,rod,hook,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0003_2.jpeg,
59969941,seine,25feet feet,.25inches inch bar mesh,seine,seine,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0006_2.jpeg,
59969958,gill net,2 150 feet,1 exp. & 1 - 1.5inches bar,gillnet,exp,1,,,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_FLOWAGE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_FLOWAGE_FISHc_0001_2.jpeg,
59969958,gill net,2 150 feet,1 exp. & 1 - 1.5inches bar,gillnet,bar,1,1.5,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_FLOWAGE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_FLOWAGE_FISHc_0001_2.jpeg,
59969973,gill net - trapnet net & fykenet net,gn - 125 feet,gn - experimental. trapnet & fykenet net 2inches,gillnet,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GEORGE_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GEORGE_FISHc_0009_2.jpeg,
59969973,gill net - trapnet net & fykenet net,gn - 125 feet,gn - experimental. trapnet & fykenet net 2inches,fyke net,fykenet,1,2,inches,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GEORGE_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GEORGE_FISHc_0009_2.jpeg,
59969973,gill net - trapnet net & fykenet net,gn - 125 feet,gn - experimental. trapnet & fykenet net 2inches,trap net,trapnet,1,2,inches,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GEORGE_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GEORGE_FISHc_0009_2.jpeg,
59969979,15feet common sense seine,15 feet,.25inches bar mesh,seine,common,1,0.25,inches,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GREBET23NR34ES1712_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GREBET23NR34ES1712_FISHc_0007_2.jpeg,
59969991,bag seine & common. s. seine,25 feet & 20 feet,.25inches inch in bag & common.,seine,bag,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0002_2.jpeg,
59969991,bag seine & common. s. seine,25 feet & 20 feet,.25inches inch in bag & common.,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0002_2.jpeg,
59969992,bag seine & common. seine,25 feet & 20 feet,.5 inches in bag & common.,seine,bag,1,0.5,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0001_2.jpeg,
59969992,bag seine & common. seine,25 feet & 20 feet,.5 inches in bag & common.,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0001_2.jpeg,
59970059,4 nylon and 1 linen gill nets,125 feet each,"3 x exp., 1 x 1-1inches bar, 1 x 1.5inches bar",gillnet,exp,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0008_2.jpg,
59970059,4 nylon and 1 linen gill nets,125 feet each,"3 x exp., 1 x 1-1inches bar, 1 x 1.5inches bar",gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0008_2.jpg,
59970059,4 nylon and 1 linen gill nets,125 feet each,"3 x exp., 1 x 1-1inches bar, 1 x 1.5inches bar",gillnet,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0008_2.jpg,
59970071,2 linen gill net,125 feet each,"1 - 1.5inches bar, 1 exp.",gillnet,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0016_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0016_2.jpg,
59970071,2 linen gill net,125 feet each,"1 - 1.5inches bar, 1 exp.",gillnet,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0016_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0016_2.jpg,
59970087,3 nylon gill nets,125feet,2 exp.; 1-1inches bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0032_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0032_2.jpg,
59970087,3 nylon gill nets,125feet,2 exp.; 1-1inches bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0032_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0032_2.jpg,
59970089,3 nylon gill nets,125feet,2 exp.; ; 1 - 1-1inches bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0033_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0033_2.jpg,
59970089,3 nylon gill nets,125feet,2 exp.; ; 1 - 1-1inches bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0033_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0033_2.jpg,
59970090,3 nylon gill nets,125feet,"2 experimental, ; 1 - 1inches bar",gillnet,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0034_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0034_2.jpg,
59970090,3 nylon gill nets,125feet,"2 experimental, ; 1 - 1inches bar",gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0034_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0034_2.jpg,
59970108,2 exp. gill and one 1 inch bar,125 feet each,.5 - 2inches inch,gillnet,exp,2,.5-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0005_2.jpg,
59970108,2 exp. gill and one 1 inch bar,125 feet each,.5 - 2inches inch,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0005_2.jpg,
59970109,"3 - 125feet experimental gill nets, 1 - 125feet x 1inches bar gill net, 1 - 125feet x 1.5inches bar gill net.",NA,NA,gillnet,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0004_2.jpg,
59970109,"3 - 125feet experimental gill nets, 1 - 125feet x 1inches bar gill net, 1 - 125feet x 1.5inches bar gill net.",NA,NA,gillnet,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0004_2.jpg,
59970109,"3 - 125feet experimental gill nets, 1 - 125feet x 1inches bar gill net, 1 - 125feet x 1.5inches bar gill net.",NA,NA,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_HEMLOCK_FISHc_0004_2.jpg,
59970122,seines,25 feet bag and 15 feet common.,.25inches and common. sense,seine,bag,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MIRROR_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MIRROR_FISHc_0008_2.jpg,
59970122,seines,25 feet bag and 15 feet common.,.25inches and common. sense,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MIRROR_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MIRROR_FISHc_0008_2.jpg,
59970151,seine,30feet,.25inches bar,seine,seine,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_SUDDEN_FISHc_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_SUDDEN_FISHc_0002_2.jpg,
59970161,3 nylon gill nets,125 feet each,2 exp. ; 1 - 1inches bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_TANLUND_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_TANLUND_FISHc_0004_2.jpg,
59970161,3 nylon gill nets,125 feet each,2 exp. ; 1 - 1inches bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_TANLUND_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_TANLUND_FISHc_0004_2.jpg,
59970203,2 gill nets,2 x 125 feet,2inches bar and experimental,gillnet,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0033_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0033_2.jpg,
59970203,2 gill nets,2 x 125 feet,2inches bar and experimental,gillnet,bar,1,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0033_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0033_2.jpg,
59970398,gill net,300 feet,1 exp. & 1 - 1.5inches bar,gillnet,exp,1,,,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_HELMERT25NR2ES22_FISHc_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_HELMERT25NR2ES22_FISHc_0003_2.jpg,
59970398,gill net,300 feet,1 exp. & 1 - 1.5inches bar,gillnet,bar,1,1.5,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_HELMERT25NR2ES22_FISHc_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_HELMERT25NR2ES22_FISHc_0003_2.jpg,
59970404,gill net - fyke nets - trap nets,125feet feet,gill net - exp. tn & f.n. fyke net - 2inches inches,gillnet,exp,3,,,125,feet,6,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_MIO_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_MIO_FISHc_0001_2.jpg,number from point of examination
59970404,gill net - fyke nets - trap nets,125feet feet,gill net - exp. tn & f.n. fyke net - 2inches inches,fyke net,fyke,3,2,inches,,,4,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_MIO_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_MIO_FISHc_0001_2.jpg,number from point of examination
59970404,gill net - fyke nets - trap nets,125feet feet,gill net - exp. tn & f.n. fyke net - 2inches inches,trap net,trap,2,2,inches,,,4,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_MIO_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_MIO_FISHc_0001_2.jpg,number from point of examination
61361032,"1 trap, 3 fyke nets",2 nights,NA,fyke net,fyke,3,,,,,2,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0003_2.jpeg,
61361032,"1 trap, 3 fyke nets",2 nights,NA,trap net,trap,1,,,,,2,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0003_2.jpeg,
61361033,230 ac shocking barge,NA,NA,shock,barge,NA,230,AC,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_BASS_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_BASS_FISHc_0002_2.jpeg,
61361035,2 gill nets and 2 fyke nets,125feet,experimental,gillnet,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COLBY_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COLBY_FISHc_0001_2.jpeg,
61361035,2 gill nets and 2 fyke nets,125feet,experimental,fyke net,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COLBY_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COLBY_FISHc_0001_2.jpeg,
61361036,230 volt ac shocking barge,NA,NA,shock,barge,NA,230,AC,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_BALDWIN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_BALDWIN_FISHc_0001_2.jpeg,
61361038,"3 trap nets, 3 fyke nets",NA,NA,fyke net,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0006_2.jpeg,
61361038,"3 trap nets, 3 fyke nets",NA,NA,trap net,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0006_2.jpeg,
61361042,230 v ac dc electroshocking barge,1 hr.,NA,shock,barge,NA,230,AC DC,,,2,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0010_2.jpeg,
61361064,"6 trap nets, 2 gill nets",NA,NA,gillnet,gill,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0005_2.jpeg,
61361064,"6 trap nets, 2 gill nets",NA,NA,trap net,trap,6,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0005_2.jpeg,
61361076,exp. gill net,125 feet,.75 - 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0016_2.jpeg,
61361077,exp. gill net,125 feet,.75 - 2inches in bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0017_2.jpeg,
61361079,exp. gill net,125 feet,.75 - 2 in bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0021_2.jpeg,
61361081,exp. gill net,125 feet,.75 - 2 in bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0023_2.jpeg,
61361098,"5 trap nets, 3 exp. gills",NA,exp,gillnet,exp,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0006_2.jpeg,
61361098,"5 trap nets, 3 exp. gills",NA,exp,trap net,trap,5,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0006_2.jpeg,
61361100,"2 trap nets, 2 gill nets",2 x 125 feet,experimental gills,gillnet,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0009_2.jpeg,
61361100,"2 trap nets, 2 gill nets",2 x 125 feet,experimental gills,trap net,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0009_2.jpeg,
