subject_id,data.aligned_text,data.consensus_score,min,max,units1,column_name,front,back
59969421,"[['82-75F', '82F', '81F-78F'], ['', '-', ''], ['', '78F', '']]",1,78,82,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0009_2.jpeg
59969422,"[['82F', '82-78', '82'], ['', 'F', 'F'], ['-', '', '-'], ['78F', '', '78'], ['', '', 'F']]",1.4,78,82,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0010_2.jpeg
59969425,"[['82-78F', '82F', '82'], ['', '', 'F'], ['', '-', '-'], ['', '78F', '78F']]",1.5,78,82,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0012_2.jpeg
59969462,"[['78', '78'], ['F', '']]",1.5,78,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0007_2.jpeg
59969466,"[['', '70', '', '70'], ['', 'F', '', ''], ['', '-', '', '-'], ['70-68F', '68', '70-68F', '68F'], ['', 'F', '', '']]",1.6,68,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0001_2.jpeg
59969468,"[['76', '76F', '76F'], ['F', '', '']]",1.5,76,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0010_2.jpeg
59969470,"[['69', '69-70F', '69-70'], ['-', '', ''], ['70', '', '']]",1,69,70,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_00012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_00012_2.jpeg
59969473,"[['70-68F', '70F', '70'], ['', '-', '-'], ['', '68F', '68F']]",1.666666667,68,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0003_2.jpeg
59969474,"[['70', '70-68', '70'], ['F', '', ''], ['-', '', '-'], ['68', '', '68F'], ['F', 'F', '']]",1.6,68,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0004_2.jpeg
59969475,"[['70F-67F', 'F-67', '70F', '67'], ['', '', '', 'F'], ['', '', '-', '-'], ['', '', '67', '70'], ['', '', '', 'F']]",1.2,67,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0005_2.jpeg
59969477,"[['69-70F', '69-70', '69'], ['', '', '-'], ['', '', '70']]",1,69,70,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0007_2.jpeg
59969478,"[['69', '69-70', '69'], ['F', '', ''], ['-', '', '-'], ['70', '', '70'], ['F', 'F', '']]",1.8,69,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0008_2.jpeg
59969479,"[['69', '69-70', '69-70'], ['-', '', ''], ['76', '', '']]",1.333333333,69,70,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0009_2.jpeg
59969485,"[['82F', '82F', '82'], ['', '', 'F']]",1.5,82,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_FREMONT_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_FREMONT_FISHc_0008_2.jpeg
59969539,"[['65', '65-70', '65-70'], ['-', '', ''], ['70', '', '']]",1.333333333,65,70,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0059_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0059_2.jpeg
59969556,"[['65', '65', '65-70'], ['F', '', ''], ['-', '-', ''], ['70', '70F', ''], ['F', '', 'F']]",1.6,65,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0076_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0076_2.jpeg
59969558,"[['65', '', '65'], ['', '', 'F'], ['-', '', '-'], ['70F', '65-70F', '70'], ['', '', 'F']]",1.4,65,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0075_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0075_2.jpeg
59969563,"[['', 'About', 'about'], ['74', '74F', '74'], ['F', '', 'F']]",1.666666667,about 74,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0081_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0081_2.jpeg
59969568,"[['72-75', '72', '72-75', '72-75'], ['', '-', '', ''], ['', '75', '', '']]",1.666666667,72,75,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0087_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0087_2.jpeg
59969572,"[['75-80', '75-80', '75'], ['', '', '-'], ['', '', '80']]",1.333333333,75,80,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0090_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0090_2.jpeg
59969573,"[['82', '72', '82F'], ['', 'F', '']]",1,82,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0091_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0091_2.jpeg
59969582,"[['82', '82F', '82'], ['F', 'at', 'at'], ['', '3PM', '3'], ['', '', 'pm']]",1.5,82,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0100_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0100_2.jpeg
59969624,"[['79F', '79F', '79'], ['', '', 'F']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0007_2.jpeg
59969626,"[['79', '79F', '79F'], ['F', '', '']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0008_2.jpeg
59969635,"[['53F', '53', '53F'], ['', 'F', '']]",1.5,53,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMES_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMES_FISHc_0004_2.jpeg
59969648,"[['66', '66F', '66'], ['F', '', '']]",1.5,66,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0010_2.jpeg
59969654,"[['67', '67', 'About'], ['F', 'F', '18'], ['', '', '-'], ['', '', ""20'""]]",1.5,67,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0014_2.jpeg
59969661,[['white']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0008_2.jpeg
59969667,"[['82', '82-78F'], ['to', ''], ['78', ''], ['at', 'at'], ['2', '2:00'], ['PM', 'pm']]",1.166666667,78,82,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_2.jpeg
59969673,"[['72', '72F', '72F'], ['F', '', '']]",1.5,72,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0007_2.jpeg
59969675,"[['79F', '79', '79'], ['', '', 'F']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0010_2.jpeg
59969682,"[['79F', '79', '79'], ['', 'F', '']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0015_2.jpeg
59969685,"[['81F', '81F', '81'], ['', '', 'F']]",1.5,81,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0003_2.jpeg
59969707,"[['78F', '78', '78F'], ['', 'F', '']]",1.5,78,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0009_2.jpeg
59969774,"[['80F', '80', '80'], ['2:40PM', '2:40', ''], ['', 'PM', '']]",1.333333333,80,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_DEEP_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_DEEP_FISHc_0006_2.jpeg
59969787,"[['67F', '67', '67F'], ['', 'F', '']]",1.5,67,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00015_2.jpeg
59969803,"[['63', '63F', '63F'], ['F', '', '']]",1.5,63,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_KENT_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_KENT_FISHc_0003_2.jpeg
59969805,"[['70', '68', '68', ''], ['F', '', 'F', ''], ['-', '-', '-', ''], ['68', '70', '70F', '68-70F'], ['F', '', '', '']]",1.8,68,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LAKEVILLE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LAKEVILLE_FISHc_0001_2.jpeg
59969807,"[['58', '58F', '58'], ['', '', 'F']]",1.5,58,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LOONT3NR9ES11_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LOONT3NR9ES11_FISHc_0002_2.jpeg
59969821,"[['52F', '52F', '52'], ['', '', 'F']]",1.5,52,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0010_2.jpeg
59969825,"[['52F', '52F', '52'], ['', '', 'F']]",1.5,52,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0014_2.jpeg
59969828,"[['63F', '63F', '63'], ['', '', 'F']]",1.5,63,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0012_2.jpeg
59969837,"[['63F', '63F', '63'], ['', '', 'F']]",1.5,63,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0011_2.jpeg
59969841,"[['74', '74', '74F'], ['F', '', '']]",1.5,74,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_PONTIAC_FISHc_00010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_PONTIAC_FISHc_00010_2.jpeg
59969869,"[['72F', '72', '72'], ['', 'F', ''], ['-', '-', '-'], ['70F', '70', '70'], ['', 'F', '']]",1.8,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0003_2.jpg
59969870,"[['72', '', '72F'], ['F-70', '72F-70F', '-'], ['F', '', '70F']]",1,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0004_2.jpg
59969872,"[['72F', '72F-70F', '72'], ['-', '', '-'], ['70F', '', '70']]",1.333333333,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0007_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0007_2.jpg
59969874,"[['72', '72F', '72-70'], ['F', '', ''], ['-', '-', ''], ['70', '70F', ''], ['F', '', 'F']]",1.4,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0006_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0006_2.jpg
59969875,"[['72', '72F', '72F-70F'], ['F', '', ''], ['-', '-', ''], ['70', '70F', ''], ['F', '', '']]",1.2,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0009_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0009_2.jpg
59969876,"[['72-70F', '72F', '72'], ['', '', 'F'], ['', '-', '-'], ['', '70F', '70'], ['', '', 'F']]",1.2,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0008_2.jpg
59969879,"[['72-70F', '72', '72F'], ['', 'F', ''], ['', '-', '-'], ['', '70', '70F'], ['', 'F', '']]",1.2,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0014_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0014_2.jpg
59969880,"[['72', '72-70F', '72F'], ['F', '', ''], ['-', '', '-'], ['70', '', '70F'], ['F', '', '']]",1.2,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0015_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0015_2.jpg
59969881,"[['72F-70F', '72F', '72'], ['', '', 'F'], ['', '-', '-'], ['', '70F', '70'], ['', '', 'F']]",1.2,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0013_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0013_2.jpg
59969883,"[['72F', '72F-70F', '72F-70F'], ['-', '', ''], ['70F', '', '']]",1.333333333,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0016_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0016_2.jpg
59969884,"[['70', '70F-70F', '70F-70F'], ['F', '', '']]",1.5,70,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0018_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0018_2.jpg
59969906,"[['78-72F', '78F', '78'], ['', '', 'F'], ['', '-', '-'], ['', '72F', '72'], ['', '', 'F']]",1.2,72,78,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0002_2.jpeg
59969910,"[['78-72', 'F-72', '78F', '78'], ['', '', '', 'F'], ['', '', '-', '-'], ['', '', '72F', '72'], ['', 'F', '', 'F']]",1.4,72,78,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0001_2.jpeg
59969915,"[['78F-72F', '78', '78F'], ['', 'F', ''], ['', '-', '-'], ['', '72', '72F'], ['', 'F', '']]",1.2,72,78,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0003_2.jpeg
59969925,"[['81F', '81F', '81'], ['', '', 'F']]",1.5,81,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0012_2.jpeg
59969934,"[['63F', '63', '63F'], ['', 'F', '']]",1.5,63,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0019_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0019_2.jpeg
59969953,"[['246C', '216C', '216'], ['', '', 'C']]",1,21.6,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0019_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0019_2.jpeg
59969954,"[['72F', '72', '72'], ['', 'F', 'F'], ['11:00', '11:00', ''], ['am', 'AM', '']]",1.75,72,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0010_2.jpeg
59969960,"[['189C', '189', '18C,'], ['', '', '9'], ['', 'C', 'C']]",1.333333333,18.9,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0021_2.jpeg
59969979,"[['78', '78F', '78'], ['F', '', '']]",1.5,78,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GREBET23NR34ES1712_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GREBET23NR34ES1712_FISHc_0007_2.jpeg
59969997,"[['78F', '78', '78-72'], ['', 'F', ''], ['-', '-', ''], ['72F', '72', ''], ['', 'F', 'F']]",1.4,72,78,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0003_2.jpeg
59970004,"[['78F', '78-72', '78'], ['', 'F', 'F'], ['-', '', '-'], ['72F', '', '72'], ['', '', 'F']]",1.4,72,78,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0005_2.jpeg
59970015,"[['72-80', '72', '72-80F'], ['', '-', ''], ['F', '80F', '']]",1,72,80,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HORSESHOE_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HORSESHOE_FISHc_0006_2.jpeg
