subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
59969121,"[['Diagonal', 'diagonal'], ['from', 'from'], ['south', 'south'], ['shore.', 'shore'], ['Between', 'between'], ['N.', 'N.'], ['shore', 'shore'], ['and', 'and'], ['S.', 'S'], ['shore', 'shore'], ['diagonally', 'diagonally'], ['from', 'from'], ['NE', 'NE'], ['to', 'to'], ['SW.', 'SW'], ['Just', 'just'], ['outside', 'outside'], ['small', 'small'], ['islets', 'islets'], ['parallel', 'parallel'], ['to', 'to'], ['NE', 'NE'], ['shore.', 'shore']]",1.695652174,Diagonal from south shore. Between N. shore and S. shore diagonally from NE to SW. Just outside small islets parallel to NE shore.,Diagonal from south shore. Between N. shore and S. shore diagonally from NE to SW. Just outside small islets parallel to NE shore.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_FISHWEST_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_FISHWEST_FISHc_0009_2.jpeg,"Fish collection summary, not fish collection card"
59969148,"[['Northwest', 'Northwest'], ['shore', 'shore'], ['of', 'of'], ['lake', 'lake'], ['about', 'about'], ['100', '100'], ['ft', 'ft'], ['from', 'from'], ['shore', 'shore'], ['along', 'along'], ['drop', 'drop-off'], ['off', '']]",1.833333333,Northwest shore of lake about 100 ft from shore along drop off,Northwest shore of lake about 100 ft from shore along drop off,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0012_2.jpeg,
59969169,"[['The', 'About', 'About'], ['', '250', '250'], ['', 'yds', 'yds'], ['', 'N', 'N.'], ['', 'of', 'of'], ['card', 'narrows', 'narrows'], ['', 'of', 'of'], ['', 'lake,', 'lake,'], ['', 'along', 'along'], ['', 'drop', 'drop'], ['', 'off', 'off'], ['', 'about', 'shout'], ['', '30', '30'], ['', 'ft.', 'ft'], ['', 'off', 'off'], ['', 'west', 'west'], ['', 'shore', 'shore'], ['', 'of', 'of'], ['', 'lake.', 'lake']]",1.789473684,"About 250 yds N of narrows of lake, along drop off about 30 ft. off west shore of lake.","About 250 yds N of narrows of lake, along drop off about 30 ft. off west shore of lake.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_MCCORMICK_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_MCCORMICK_FISHc_0012_2.jpeg,
59969260,"[['Toward', 'TWORD', 'Toward'], ['east', 'EAST', 'east'], ['end', 'END', 'end'], ['of', 'OF', 'of'], ['lake,', 'LAKE,', 'lake,'], ['off', 'OFF', 'off'], ['point', 'POINT', 'point'], ['on', 'ON', 'on'], ['south', 'SOUTH', 'south'], ['shore,', 'SHORE,', 'shore,'], ['directly', 'DIRECTLY', 'directly'], ['opposite', 'OPPOSITE', 'opposite'], ['county', 'COUNTY', 'country'], ['park.', 'PARK', 'park.']]",1.928571429,"Toward east end of lake, off point on south shore, directly opposite county park.","Toward east end of lake, off point on south shore, directly opposite county park.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0012_2.jpeg,
59969410,"[['Summarized'], ['on'], ['this'], ['care'], ['are'], ['collections'], ['from'], ['twenty-four,'], ['24'], ['hours'], ['gill'], ['net'], ['sets.'], ['For'], ['detailed'], ['data,'], ['see'], ['individual'], ['Fish'], ['Collection'], ['Cards.']]",1,"Summarized on this care are collections from twenty-four, 24 hours gill net sets. For detailed data, see individual Fish Collection Cards.","Summarized on this care are collections from twenty-four, 24 hours gill net sets. For detailed data, see individual Fish Collection Cards.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BILLS_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BILLS_FISHc_0012_2.jpeg,"Fish collection summary, not fish collection card"
59969460,"[['Northwest', 'northwest', 'Northwest'], ['bay', 'bay.', 'Bay.']]",1.5,Northwest bay,Northwest bay,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0004_2.jpeg,
59969524,"[['East', 'East', 'EAST'], ['shore,', 'shore,', 'SHORE'], ['at', 'at', 'AT'], ['Oxbow', 'Oxbow', 'OXBOW'], ['Park,', 'Park,', 'PARK'], ['two', 'two', 'TWO'], ['miles', 'miles', 'MILES'], ['above', 'above', 'ABOVE'], ['dam.', 'dam.', 'THE'], ['', '', 'DAM']]",1.9,"East shore, at Oxbow Park, two miles above dam. DAM","East shore, at Oxbow Park, two miles above dam.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0042_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0042_2.jpeg,
59969596,"[['West', 'West', 'west'], ['bay', 'bay', 'bay'], ['of', 'of', 'of'], ['lake', 'lake', 'lake'], ['', '', 'about'], ['', '', '50'], ['', '', 'yards'], ['', '', 'from'], ['', '', 'north'], ['', '', 'shore']]",1.7,West bay of lake about 50 yards from north shore,West bay of lake about 50 yards from north shore,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0001_2.jpeg,
59969627,"[['N.W.', 'NW', 'n.w.'], ['Bay', 'Bay', 'Bay.']]",1.5,N.W. Bay,N.W. Bay,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0010_2.jpeg,
59969667,"[['Seined', 'Seined'], ['along', 'along'], ['185', '185'], ['yds', 'yards'], ['of', 'of'], ['the', 'the'], ['north', 'north'], ['shore', 'shore'], ['and', 'and'], ['50', '50'], ['yds', 'yards'], ['of', 'of'], ['the', 'the'], ['southeast', 'southeast'], ['shore.', 'shore.']]",1.866666667,Seined along 185 yds of the north shore and 50 yds of the southeast shore.,Seined along 185 yds of the north shore and 50 yds of the southeast shore.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_2.jpeg,
59969767,"[['', 'Section', 'Section'], ['', 'No.', 'No.'], ['', '3,', '3'], ['', 'Station.', ''], ['Above', 'Above', ''], ['and', 'and', ''], ['below', 'below', ''], ['bridge', 'bridge', ''], ['on', 'on', ''], ['Dixboro', 'Dixboro', ''], ['Road.', 'Road', ''], ['Sta.', '', 'Sta.'], ['2', '', '2']]",1.769230769,"Section No. 3, Station. Above and below bridge on Dixboro Road. Sta. 2","Section No. 3, Station. 2 ",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_DAVIS_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_DAVIS_FISHc_0001_2.jpeg,
59969797,"[['Just', 'JUST', 'Just'], ['east', 'EAST', 'east'], ['of', 'OF', 'of'], ['point', 'POINT', 'point'], ['on', 'ON', 'on'], ['south', 'SOUTH', 'south'], ['shore', 'SHORE', 'shore.']]",1.857142857,Just east of point on south shore,Just east of point on south shore,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_0007_2.jpeg,
59969904,"[['South', 'South', 'SOUTH'], ['bay', 'bay.', 'BAY'], ['', 'Station', ''], ['', '26.', '']]",1.25,South bay Station 26.,South bay Station 26,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_AMBROSE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_AMBROSE_FISHc_0001_2.jpeg,
59970007,"[['NE', 'NE', 'NE'], ['shore.', 'shore', 'shore'], ['Station', '', ''], ['58', '', '']]",1.75,NE shore Station 58,NE shore Station 58,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0010_2.jpeg,
59970009,"[['South', 'South', 'south'], ['shore', 'shore.', 'shore'], ['', 'Station', ''], ['', '24', '']]",1.5,South shore Station 24,South shore Station 24,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HORSESHOE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HORSESHOE_FISHc_0001_2.jpeg,
59970014,"[['east', 'East', 'Fish'], ['point', 'point', 'discarded']]",1.5,east point,East Point,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HORSESHOE_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HORSESHOE_FISHc_0005_2.jpeg,
59970050,"[['Initiation', 'Intersection', 'Intersection'], ['of', 'of', 'of'], ['canal', 'canal', 'canal'], ['', 'with', 'with'], ['', '', 'U.S.'], ['', '', '-'], ['', 'US-45,', '45,'], ['', 'north', 'north'], ['', 'of', 'of'], ['', ""Bruce's"", ""Bruce's""], ['', 'Crossing', 'Crossing']]",1.909090909,"Intersection of canal with U.S. - US-45, north of Bruce's Crossing","Intersection of canal with U.S.-45, north of Bruce's Crossing",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0018_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0018_2.jpg,
59970085,"[[""500'"", '', ""500'""], ['W', '', 'W.'], ['of', '', 'of'], ['bench', '', 'bench'], ['mark,', 'lake', 'mark,'], [""100'"", '', ""100'""], ['from', '', 'from'], ['shore', '', 'shore'], ['set', '', 'set'], ['NE-SW.', '', 'N.E.-S.W.']]",1.8,"500' W of bench mark, 100' from shore set NE-SW.","500' W of bench mark, 100' from shore set NE-SW.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0030_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0030_2.jpg,
59970097,"[['bay', 'Bay'], ['on', 'on'], ['west', 'west'], ['northwest', 'northwest'], ['side', 'side'], ['of', 'of'], ['lake', 'lake']]",1.857142857,bay on west northwest side of lake,bay on west northwest side of lake,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0005_2.jpg,
59970135,"[['random', 'Random', 'RANDOM']]",1,random,random,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_PENDOCKS_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_PENDOCKS_FISHc_0001_2.jpg,
59970164,"[['W.', 'W.', 'W'], ['side', 'SIDE', 'side'], ['about', 'ABOUT', 'about'], [""100'"", ""100'"", '100'], ['', 'N.', 'feet'], ['N', 'OF', 'N'], ['of', 'OUTLET', 'of'], ['outlet', 'TO', 'outlet'], ['to', '', 'to'], ['Thorn', 'THORN', 'Thorn'], ['Creek', 'CREEK', 'Creek']]",1.909090909,W. side about 100' N. N of outlet to Thorn Creek,W. side about 100' N. of outlet to Thorn Creek,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_BIG_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_BIG_FISHc_0004_2.jpg,
59970252,"[['In', '', 'In'], ['S.W.', '', 'SE'], ['bay', '', 'Bay'], ['off', '', 'off'], ['N.', '', 'N.'], ['shore', '', 'Shore'], ['in', '', 'in'], ['S.', '', 'S.'], ['half', '', 'half'], ['of', '', 'of'], ['lake', 'lake', 'lake']]",1.818181818,In S.W. bay off N. shore in S. half of lake,In S.W. bay off N. shore in S. half of lake,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_LONGBIG_FISHc_0012_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_LONGBIG_FISHc_0012_2.jpg,
61361151,"[['35', '35', '35'], ['yds', 'YARDS', 'yds.'], ['out', 'OUT', 'out'], ['from', 'FROM', 'from'], ['extremity', 'EXTREMELY', 'extremity'], ['of', 'OF', 'of'], ['point', 'POINT', 'point'], ['on', 'ON', 'on'], ['north', 'NORTH', 'north'], ['shore.', 'SHORE', 'shore']]",1.9,35 yds out from extremity of point on north shore.,35 yds out from extremity of point on north shore.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DUCK_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DUCK_FISHc_0023_2.jpeg,
61361311,"[['About', 'About', 'ABOUT'], [""200'"", ""200'"", ""200'""], ['off', 'off', 'OFF'], ['west', 'W', 'WEST'], ['shore,', 'shore', 'ABOVE'], ['150', '150', '150'], ['yards', 'yds', 'YEARS'], ['north', 'N', 'NORTH'], ['of', 'of', 'OF'], ['Collection', 'Coll.', 'CALL'], ['', '', '#'], ['#10.', '#10.', '10']]",1.666666667,"About 200' off west shore, 150 yards north of Collection # #10.","About 200' off W shore, 150 yards N of Collection #10",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0019_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0019_2.jpeg,
61361319,"[['East-central', 'central', 'EAST'], ['', '', '-'], ['', '', 'CENTRAL'], ['portion,', 'portion,', 'PORTION,'], ['100', '100', '100'], ['yds.', 'yds.', 'YARDS'], ['from', 'from', 'FROM'], ['shore.', 'shore', 'SHORE']]",1.625,"East-central - CENTRAL portion, 100 yds. from shore.","East-central portion, 100 yds. from shore.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0026_2.jpeg,
61361463,"[['14Y'], ['-'], ['In'], ['bay'], ['NE'], ['of'], ['main'], ['island;'], ['15X'], ['-'], ['in'], ['bay'], ['south'], ['of'], ['main'], ['island;'], ['16X'], ['in'], ['large'], ['bay'], ['west'], ['of'], ['island,'], ['along'], ['south'], ['shore.']]",1,"14Y - In bay NE of main island; 15X - in bay south of main island; 16X in large bay west of island, along south shore.","14Y - In bay NE of main island; 15X - in bay south of main island; 16X in large bay west of island, along south shore.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0004_2.jpeg,"Fish collection summary, not fish collection card"
61361616,"[[""500'"", '500', ""500'""], ['', 'ft.', ''], ['along', 'along', 'along'], ['east', 'EAST', 'east'], ['shore.', 'SHORE', 'shore,front'], ['Front', 'FRONT', ''], ['of', 'OF', 'of'], ['Stieners', 'STIENERS', ""Steiner's""], ['Grocery', 'GROCERY', 'Grocery']]",1.666666667,500' ft. along east shore. Front of Stieners Grocery,500' ft. along east shore. Front of Stieners Grocery,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0010_2.jpeg,
61361622,"[['West', '', 'West'], ['-', '', ''], ['center', 'West-Center', 'center-deep'], ['-', '-', ''], ['deep', 'Deep', ''], ['hole', 'hole', 'hole']]",1.666666667,West - center - deep hole,West - center - deep hole,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0015_2.jpeg,
61361623,"[[""1000'"", ""1000'"", '1000'], ['', '', 'feet'], ['from', 'from', 'from'], ['W', 'W.', 'W'], ['shore', '', 'shore'], ['-', '', '-'], ['center', 'shore-center', 'Center']]",1.857142857,1000' feet from W shore - center,1000' feet from W shore - center,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0016_2.jpeg,
61361722,"[['North', 'North', 'NORTH'], ['shore', 'Shore', 'SHORE']]",1.5,North shore,North shore,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_WEST_FISHc_0028_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_WEST_FISHc_0028_2.jpeg,
61361738,"[['Lake', 'See', 'See'], ['', 'report', 'Report'], ['', 'on', 'on'], ['', 'Poisoning', 'Poisoning'], ['', 'of', 'of'], ['Survey', 'Susterka', 'Susterka'], ['', 'Pond', 'Pond.']]",1.714285714,See report on Poisoning of Susterka Pond,See report on Poisoning of Susterka Pond,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WAYNE_SUSTERKA_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WAYNE_SUSTERKA_FISHc_0001_2.jpeg,
61361782,"[['Sunset', 'Sunset', 'Sunset'], ['Point', 'Point', 'Point'], ['(Sayborn', '(Sayborn', '(Sayborn'], ['Resort)', 'Resort)', 'Resort)'], ['-', '-', '-'], ['2', '2', '2'], ['hauls', 'hauls', 'hauls'], ['100x50', '100', '100x50'], ['', 'x', ''], ['', '50', ''], ['&', '&', '&'], ['100x60', '100', '100x600'], ['', 'x', ''], ['', '60', ''], ['', 'feet.', ''], ['', 'Dolquist', ''], ['', 'Resort', ''], ['', 'one', ''], ['', 'haul', ''], ['', '-', ''], ['', '100', ''], ['', 'x', ''], ['', '30', ''], ['feet.', 'feet.', 'feet.']]",1.791666667,Sunset Point (Sayborn Resort) - 2 hauls 100x50 x 50 & 100x60 x 60 feet. Dolquist Resort one haul - 100 x 30 feet.,Sunset Point (Sayborn Resort) - 2 hauls 100x50 x 50 & 100x60 x 60 feet. Dolquist Resort one haul - 100 x 30 feet.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WEXFORD_MITCHELL_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WEXFORD_MITCHELL_FISHc_0002_2.jpeg,
