"subject_id","URL.4","URL.8","task","Full.Task","data.value"
59963904,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0002_2.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963904,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0002_2.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59963904,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0002_2.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59963910,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0003_2.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
59963910,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0003_2.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59963912,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963912,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_2.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59963912,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_2.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
59963912,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_2.jpeg","T19","Fourth row age group [Dropdown]","[{'VII / 7': 3}]"
59963955,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963957,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_2.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59963957,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_2.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59963957,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_2.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 1, 'VI / 6': 2}]"
59963959,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_2.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59963959,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_2.jpeg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59963959,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_2.jpeg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59963959,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_2.jpeg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59963959,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0003_2.jpeg","T25","5th row age group [Dropdown]","[{'IV / 4': 3}]"
59963960,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0005_2.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963964,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963972,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_2.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59963972,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_2.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59963972,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_2.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59963972,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_2.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59963972,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_2.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59963974,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59963974,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_2.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59963975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PETTIT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PETTIT_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59964023,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_2.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
59964023,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_2.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59964028,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0003_2.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59964030,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0004_2.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
59964030,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0004_2.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59964040,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59964040,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_2.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59964067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59964067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg","T7","Second row age group [Dropdown]","[{'VI / 6': 3}]"
59964072,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0002_2.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59964072,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0002_2.jpeg","T7","Second row age group [Dropdown]","[{'VI / 6': 3}]"
59964080,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59964080,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59964080,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
59964080,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg","T19","Fourth row age group [Dropdown]","[{'VI / 6': 3}]"
59964080,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg","T25","5th row age group [Dropdown]","[{'VII / 7': 3}]"
59964080,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg","T31","6th row age group [Dropdown]","[{'VIII / 8': 3}]"
59964082,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CEDARISLAND_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CEDARISLAND_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59964082,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CEDARISLAND_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CEDARISLAND_GROW_0001_2.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T37","7th row age group [Dropdown]","[{'IV / 4': 2}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T43","8th row age group [Dropdown]","[{'V / 5': 2}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T49","9th row age group [Dropdown]","[{'VI / 6': 2}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T55","10th row age group [Dropdown]","[{'VII / 7': 2}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T61","11th row age group [Dropdown]","[{'II / 2': 2}]"
59964163,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg","T67","12th row age group [Dropdown]","[{'III / 3': 2}]"
59964165,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0007_2.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59964165,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0007_2.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59964166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_2.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59964166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_2.jpeg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59964166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_2.jpeg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59964166,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_2.jpeg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59964197,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_2.jpeg","T1","First row age group [Dropdown]","[{'VII / 7': 3}]"
59964197,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_2.jpeg","T7","Second row age group [Dropdown]","[{'VIII / 8': 3}]"
59964206,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_2.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
59964206,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_2.jpeg","T7","Second row age group [Dropdown]","[{'VII / 7': 3}]"
59964206,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_2.jpeg","T13","Third row age group [Dropdown]","[{'VIII / 8': 3}]"
59964207,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0002_2.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
59964207,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0002_2.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59964235,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_PONTIAC_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_PONTIAC_GROW_0003_2.jpeg","T1","First row age group [Dropdown]","[{'V / 5': 3}]"
59964275,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_STRINGLY_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_STRINGLY_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59964297,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_SYLVAN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_SYLVAN_GROW_0001_2.jpeg","T1","First row age group [Dropdown]","[{'V / 5': 3}]"
59964297,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_SYLVAN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_SYLVAN_GROW_0001_2.jpeg","T7","Second row age group [Dropdown]","[{'VIII / 8': 3}]"
59964310,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WHITE_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WHITE_GROW_0005_2.jpeg","T1","First row age group [Dropdown]","[{'V / 5': 3}]"
59964337,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_2.jpg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59964337,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_2.jpg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59964337,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_2.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59964337,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_2.jpg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59964337,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_2.jpg","T25","5th row age group [Dropdown]","[{'V / 5': 2}]"
59964397,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_2.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
